Año;Mes;Dia; Hora
2020;04;21;22-08-57
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-8720.466044004685;-8900.777566525647;-8564.763792129015;-8528.35280041132;-59918.3437130861;5801.350569886037;-89723.92555760451;-32388.21415760686;
-8699.343645494419;-8608.953190917158;-8722.187128327743;-8391.984807489493;-60307.48758405299;5833.000640034752;-89990.53716546741;-32008.01098442209;
-8594.581019232395;-8413.688351355595;-8799.971199032212;-8445.42782848213;-60413.72542544907;5806.692636810856;-90026.92580544065;-31840.484659729562;
-8599.878382668303;-8664.787848566515;-8660.85394154238;-8583.159277815734;-60061.19371189996;5773.634406761456;-89779.51434606485;-32183.22630920724;
-8707.166756053777;-8907.840717773524;-8557.611233903317;-8554.616100146306;-59894.94143664139;5794.198011660339;-89699.65156312604;-32415.237416653326;
-8712.620581700872;-8673.057994014978;-8688.324235477952;-8405.060577995846;-60244.366257711205;5829.066733010618;-89947.39829866866;-32086.376200482395;
-8606.807423449449;-8410.514403642941;-8801.066434510522;-8417.152871746168;-60445.017867686496;5810.894764768454;-90050.17161967416;-31826.53717118945;
-8584.858010394337;-8599.31958905692;-8689.106546533889;-8563.042707805957;-60135.93794535851;5772.852095705521;-89823.48022740844;-32109.599662971457;
-8686.379633710341;-8892.440365843817;-8556.113667024812;-8572.542199199463;-59888.52648598272;5783.804450488621;-89684.63119085207;-32416.444410853914;
-8723.148253339321;-8737.654535490816;-8654.61780483935;-8425.199499750079;-60176.66282375608;5824.730494586289;-89899.7667312344;-32168.89884101139;
-8628.108635915356;-8430.42980795262;-8799.747681587658;-8400.031435493402;-60463.055725461934;5820.885994539976;-90067.06953848238;-31839.34472076234;
-8578.577170202396;-8541.965012784602;-8721.449520760718;-8542.97084128509;-60218.237068442955;5778.909418452909;-89875.78330943386;-32041.382138893863;
-8668.14061023481;-8864.835961441513;-8568.585940430874;-8589.194248818667;-59907.57017225864;5779.848191720032;-89688.25217345383;-32401.22287287985;
-8731.463102276695;-8800.150012987855;-8624.88998471379;-8452.446276241097;-60110.345197957184;5821.020105006708;-89852.47043996697;-32251.846164685034;
-8648.180502436222;-8463.398631024198;-8787.0742424815;-8386.843906264772;-60457.75836202603;5826.228061464794;-90067.33775941584;-31869.474872288094;
-8575.224408534099;-8489.170192381167;-8749.389201329852;-8516.931058994658;-60296.89285718118;5784.09502316654;-89926.61117632523;-31975.556251472983;
-8644.604223323373;-8817.78553936309;-8584.500382483051;-8594.245743065565;-59941.947155230904;5772.919150938887;-89701.03737128228;-32361.950857871874;
-8731.68661972125;-8849.837940912003;-8596.145641344267;-8479.87186668776;-60046.55331928174;5813.688732825367;-89804.1906719435;-32323.841133575577;
-8667.604168367883;-8509.107948435301;-8766.264768393608;-8380.697176539561;-60432.59029776935;5829.469064410814;-90053.41262262019;-31917.218198444632;
-8579.18066730269;-8449.76406690646;-8774.713727797714;-8490.734814493038;-60370.47479992805;5792.879258737476;-89976.70143564958;-31921.934416524702;
-8626.633420781305;-8765.348346870942;-8610.763682218038;-8596.32445529991;-59996.30659774621;5772.114488138496;-89729.44643848497;-32312.10646773654;
-8725.852814418413;-8885.243104129207;-8573.279806766488;-8507.96800946808;-59992.93148433346;5804.7703867877;-89761.00710165586;-32381.665096481454;
-8685.642026143316;-8565.367289229309;-8738.638012246849;-8382.284150395888;-60389.25026527051;5829.491416155269;-90025.98703217352;-31980.585393975427;
-8585.170934816711;-8420.527985158918;-8790.427004149795;-8460.33644203382;-60429.975143668074;5798.668360551401;-90017.4933692805;-31878.750846237046;
-8608.103824627857;-8703.612828685384;-8638.613955809351;-8588.41193776273;-60061.43958108898;5770.348700326526;-89765.32098833573;-32248.448699527828;
