Año;Mes;Dia; Hora
2020;04;21;22-36-53
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-11079.737374751256;-9674.282035146003;-11076.496371805237;-9947.174483200846;-187500.02235174447;6347.336631695823;-169065.89049886353;-125000.2533197705;
-11176.699242198378;-9872.832581142495;-10991.917370786354;-9904.52735478012;-187500.02235174447;6370.604797673798;-169016.9401785064;-125173.83696721042;
-11166.439791493392;-9598.75549063152;-11146.63614590599;-9764.001937389605;-187500.02235174447;6400.377321288267;-169270.07368446275;-124805.39081160913;
-11067.7121362343;-9378.300235068828;-11240.736990062833;-9792.992149948139;-187500.02235174447;6376.59506518782;-169337.75476667343;-124599.26302424229;
-11062.638290242945;-9610.110176814816;-11105.575991341591;-9934.143416183402;-187500.02235174447;6344.632070616731;-169104.6707754935;-124924.81618223384;
-11156.739134399788;-9869.256302029646;-10983.021376493141;-9926.67793353533;-187500.02235174447;6358.378393456745;-168992.4873700723;-125184.11876965986;
-11173.59234971909;-9661.76505825103;-11108.504069865236;-9781.88333295385;-187500.02235174447;6393.180059573658;-169220.3857565386;-124879.97858285649;
-11080.184409640362;-9383.374081060181;-11240.357010407091;-9773.523780527566;-187500.02235174447;6381.221876290068;-169353.84802268125;-124590.47878867136;
-11050.881272659455;-9548.84404526282;-11137.069599279119;-9917.4913665642;-187500.02235174447;6345.63789911722;-169149.66483708203;-124849.11082376371;
-11139.550642913657;-9853.297156488557;-10989.45867889627;-9948.783808801629;-187500.02235174447;6352.723402109552;-168987.0335444252;-125178.15085389029;
-11180.20846607786;-9726.428654960235;-11073.322424092583;-9807.945466988738;-187500.02235174447;6387.726233926563;-169170.00492453636;-124959.41668265066;
-11092.164944668406;-9402.753043502933;-11227.951792234397;-9757.02819311955;-187500.02235174447;6382.0935943238255;-169354.16094710364;-124600.04533529823;
-11039.079551587052;-9487.756727666465;-11163.109381569551;-9892.47976451871;-187500.02235174447;6344.140332238714;-169192.55783469175;-124771.01382863687;
-11115.544869368658;-9815.679170570274;-10999.673426112346;-9958.842093806517;-187500.02235174447;6342.77687582694;-168989.5369398042;-125145.89728664128;
-11181.840143423098;-9783.827934721463;-11040.018324854174;-9836.980383036183;-187500.02235174447;6380.104289067303;-169118.68531926695;-125033.78093645346;
-11111.074520477596;-9443.544977133868;-11213.065530427162;-9753.697783195708;-187500.02235174447;6387.480364737555;-169346.80722317784;-124635.42814677098;
-11037.649039941913;-9441.19804396606;-11191.45139353888;-9870.597406696965;-187500.02235174447;6349.638861374719;-169239.67531200353;-124705.54556912728;
-11096.322369137093;-9769.992204903629;-11022.27103975666;-9966.888721810428;-187500.02235174447;6339.625279858742;-169009.1394196915;-125100.45619016365;
-11180.767259689244;-9832.688848100765;-11014.157356519385;-9870.642110185876;-187500.02235174447;6374.136373297736;-169073.31127802268;-125100.4338384192;
-11129.358247442038;-9496.853887659776;-11190.534972016212;-9758.570463486965;-187500.02235174447;6390.833126405851;-169325.9753973455;-124688.44648461897;
-11042.834644655544;-9407.893944727653;-11216.351236862092;-9849.452656442245;-187500.02235174447;6357.998413801005;-169284.66937359207;-124653.0189696573;
-11077.14457239444;-9713.956381554173;-11049.13783659194;-9966.620500876965;-187500.02235174447;6336.20546295708;-169038.28609446122;-125039.79355571193;
-11171.625396207022;-9863.355441493446;-10993.012606264665;-9901.509869278654;-187500.02235174447;6364.525123181954;-169033.07813800313;-125148.44538550919;
-11146.099704039063;-9559.103495967805;-11162.215311791339;-9770.93097817075;-187500.02235174447;6391.637789206242;-169294.03475451886;-124755.00997960687;
-11050.009554625698;-9386.749194472934;-11230.857519013587;-9825.84921429744;-187500.02235174447;6363.787515614929;-169319.09106005324;-124613.07640231567;
-11058.57027275208;-9651.460904057134;-11077.77042123919;-9958.238596706224;-187500.02235174447;6333.411494900167;-169073.44538848943;-124968.2009182216;
-11156.940300099886;-9874.95599686575;-10980.450925880781;-9929.471901592244;-187500.02235174447;6354.8021143438955;-169002.79152426618;-125175.42394106675;
-11157.186169288894;-9623.163595576716;-11127.212479974329;-9787.515972556588;-187500.02235174447;6387.659178693197;-169250.06887317527;-124827.72020432;
-11060.693688475334;-9381.585941503758;-11236.490158616323;-9804.771519276086;-187500.02235174447;6368.97312032856;-169342.71685394252;-124591.46226542738;
-11048.243766813728;-9593.32401672888;-11112.840308289566;-9949.342602413011;-187500.02235174447;6336.518387379455;-169119.0205954338;-124897.32353655381;
-11142.322259226115;-9871.938511364284;-10981.434402636814;-9957.009250761183;-187500.02235174447;6349.147122996703;-168989.02284968173;-125184.67756327124;
-11169.099649083573;-9692.610465599355;-11094.467174347303;-9814.002789736127;-187500.02235174447;6385.647521692219;-169204.18074180852;-124909.57229251532;
-11080.519685807192;-9399.824964979287;-11239.172367950961;-9794.333254615458;-187500.02235174447;6379.478440222555;-169360.26297333994;-124596.62551839657;
-11042.700534188813;-9538.294021879914;-11148.983079073796;-9936.915032495861;-187500.02235174447;6343.223910716047;-169169.6696483695;-124826.4685066305;
-11127.279535207694;-9853.006583810638;-10994.17489697634;-9980.635044650442;-187500.02235174447;6346.9343002956275;-168990.96745144934;-125174.06048465497;
-11178.06269861015;-9759.486885009634;-11064.024098399175;-9846.010487796128;-187500.02235174447;6383.457050735599;-169157.06326449674;-124991.98317432204;
-11096.992921470754;-9429.016343237918;-11227.683571300933;-9784.677301010764;-187500.02235174447;6383.8593821357945;-169359.50301402845;-124617.27853027327;
-11037.47022598627;-9484.895704376186;-11179.02382362173;-9915.882040963417;-187500.02235174447;6346.867245062262;-169217.1894570815;-124755.16644181806;
-11106.403005886437;-9813.689865313752;-11010.446966939804;-9991.654454666908;-187500.02235174447;6340.6534601036865;-169001.22690215433;-125138.23063829311;
-11178.152105587973;-9813.734568802663;-11032.061103828086;-9876.14063932188;-187500.02235174447;6375.432774476144;-169106.4589150499;-125063.44170134566;
-11116.10366298004;-9474.59155018229;-11210.048044925696;-9784.118507399382;-187500.02235174447;6388.419138004678;-169347.47777551148;-124659.21040287142;
-11037.425522497359;-9441.44391315507;-11205.175364634439;-9892.81504068554;-187500.02235174447;6352.388125942723;-169262.98818147043;-124692.62626083211;
-11086.062918432108;-9762.750239700108;-11033.648077684413;-9995.387195990945;-187500.02235174447;6336.2501664459905;-169023.35512916508;-125085.92755626769;
-11173.97232937483;-9856.202883267748;-11007.429481438337;-9908.4389100598;-187500.02235174447;6368.034347061437;-169062.44833021742;-125123.94787358618;
-11131.504014909748;-9528.928640953141;-11182.868323668043;-9788.745318501631;-187500.02235174447;6388.665007193686;-169320.43216472058;-124715.26857796534;
-11040.577118465557;-9409.279752883882;-11223.749664276798;-9867.28934851758;-187500.02235174447;6356.92553006715;-169302.0143272894;-124641.50782126283;
-11068.270929845683;-9705.216849472148;-11062.57123500958;-9992.995559334226;-187500.02235174447;6334.260861189468;-169056.32395223665;-125022.44860201463;
-11166.328032771115;-9883.740232436685;-10992.498516142192;-9941.407733131378;-187500.02235174447;6361.753506869496;-169029.05482400118;-125168.78547296351;
-11148.06665755113;-9593.860458595807;-11153.498131453769;-9803.855097753418;-187500.02235174447;6389.447318249621;-169285.76460907038;-124786.52593928885;
-11049.987202881242;-9394.706415499022;-11236.244289427315;-9845.317583718013;-187500.02235174447;6363.8992743372055;-169333.95497011603;-124609.32130924719;
