CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-4721.738960950251;-4784.659121591941;-4793.800985074161;-4805.200374746368;3724.8064547546455;3723.5547570651484;-111657.1559497304;3628.1575117298976;
-4771.002205729747;-4783.630941346996;-4836.068133839147;-4805.3344852130995;3728.539196078682;3727.30985013364;-111650.60688860499;3631.9796600317554;
-4699.722492661774;-4766.107173694036;-4793.823336818617;-4812.799967861172;3723.2194808983186;3721.990134953277;-111656.7536183302;3626.592889618026;
-4646.078305969037;-4767.828258017094;-4749.499827563743;-4815.303363240167;3720.3584576080393;3719.173815151908;-111663.63795562244;3623.6201076054704;
-4707.858527643505;-4784.882639036494;-4784.636769847485;-4808.4413776923875;3725.5440623216705;3724.3817716099948;-111658.09472299753;3628.895119296923;
-4773.595008086563;-4787.56484837113;-4836.515168728253;-4806.049741035669;3730.1261699350084;3728.896823989967;-111649.51165312668;3633.499578654716;
-4716.151024836424;-4768.476458606298;-4805.088616024091;-4811.235345749301;3724.2253093988074;3723.018315198221;-111652.03740025013;3627.5540146296044;
-4647.44176238081;-4765.995414971759;-4752.472609576298;-4815.996267318281;3720.6043267970476;3719.374980852006;-111660.41930442087;3623.9106802833894;
-4693.955742592304;-4784.32384542511;-4776.076051721103;-4811.861194594049;3726.4381320998828;3725.1640826659304;-111658.67586835336;3629.8115408195904;
-4770.018728973714;-4789.174173971913;-4832.268337281745;-4805.982685802303;3730.237928657285;3729.0309344566986;-111647.45529263679;3633.7007443548137;
-4732.288984333156;-4771.51629585222;-4815.392770217988;-4809.871889337527;3725.4546553438495;3724.2476611432626;-111647.67881008134;3628.8504158080123;
-4653.163808961369;-4765.213103915823;-4758.172304412402;-4816.532709185209;3720.917251219422;3719.7102570188354;-111657.11124624149;3624.33536342804;
-4678.01894879567;-4780.3899384009765;-4765.36956612701;-4812.040008549691;3723.7782745097015;3722.5265768202044;-111655.81484506308;3627.1963867183194;
-4761.860342247527;-4789.531801883198;-4824.7581511447615;-4805.647409635474;3729.299155390162;3728.0698094451204;-111645.44363563582;3632.6725641098697;
-4747.868150218505;-4775.763127298728;-4825.316944756144;-4809.447206192876;3727.399257111461;3726.1252076775086;-111644.43780713533;3630.7726658311685;
-4661.97039627676;-4764.319034137611;-4765.749545782751;-4816.040970807191;3721.140768663975;3719.9337744633885;-111652.64089735043;3624.5365291281378;
-4665.4572684117875;-4777.2159906883235;-4758.105249179036;-4813.71638938384;3722.951259964855;3721.654858786447;-111654.18316771784;3626.347020429018;
-4751.064449675614;-4790.04589200567;-4816.376246974021;-4807.055569536158;3729.522672834715;3728.293326889673;-111644.99660074672;3633.0078402766994;
-4760.295720135656;-4779.697034322862;-4832.581261704119;-4808.508432925753;3728.7180100343244;3727.5780710671033;-111640.74976930021;3632.180825731853;
