Año;Mes;Dia; Hora
2020;04;21;20-38-35
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
67055.07690371;187500.0;-46179.7992801427;-30253.331989447117;-59467.0843442779;-30150.804537630625;-38361.360235376385;-56066.28877714739;
66638.84271846327;187500.0;-46338.295500075285;-29217.01570952126;-59587.090860258446;-28778.854462963878;-37835.33428136519;-54856.254739314885;
66922.68752130121;187500.0;-46467.8685626827;-29713.917340507192;-59750.750333160206;-29061.42521636787;-38101.789427016905;-55230.60175545237;
67387.62615771606;187500.0;-46325.64441271358;-30832.689205728675;-59650.72627672271;-30481.7444660359;-38662.21471574482;-56499.59969515797;
67159.70541950529;187500.0;-46167.84109685911;-30477.02824795583;-59461.09407676388;-30383.53090089928;-38461.116070880424;-56282.76542219704;
66683.25563469596;187500.0;-46288.96520006242;-29324.929931751485;-59534.63131602184;-28960.6859041078;-37873.93574403951;-54994.79085144888;
66834.1299097693;187500.0;-46461.43126027957;-29510.94114910855;-59734.72413238575;-28853.553992933514;-37994.702219331535;-55029.39135186569;
67322.56022960666;187500.0;-46372.65013130309;-30688.252233058483;-59694.71450981075;-30257.154137748974;-38597.953450435816;-56322.14919592729;
67257.09197009707;187500.0;-46176.06653881867;-30669.610878182757;-59475.443896704186;-30562.702484453024;-38556.04392958211;-56472.26351168913;
66763.38663856825;187500.0;-46250.94488274394;-29483.001468539416;-59497.68388243722;-29190.30537489717;-37952.27860835536;-55194.324874201404;
66778.25054863103;187500.0;-46436.62082393418;-29332.730690566386;-59695.653283077874;-28695.750677079046;-37898.0979797957;-54862.64733822911;
67279.48841804128;187500.0;-46384.18363144203;-30482.97381198094;-59702.87289653694;-29990.833102563993;-38487.066446193036;-56082.9855302555;
67327.34350292009;187500.0;-46196.11605359508;-30798.04400182295;-59515.78879544602;-30685.70413419058;-38640.2205992008;-56605.99399876523;
66827.75966259952;187500.0;-46225.57565278717;-29675.785264466438;-59491.53715271201;-29464.87420378616;-38062.45035677557;-55436.61778409693;
66710.07772804234;187500.0;-46420.14758827062;-29216.613378121066;-59682.4881055937;-28626.9073041567;-37843.87264774712;-54776.70488079845;
