CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-4697.755539149706;-4766.196580671857;-4791.498755395264;-4815.3704184735325;3726.9075187334442;3725.722876277313;-123376.84611998155;3625.721171584269;
-4649.743992059707;-4768.677624306396;-4750.729173508785;-4817.270316752233;3724.8735099880114;3723.599460554059;-123383.55164331815;3623.5977558610152;
-4717.358019037011;-4785.888467536983;-4790.939961783882;-4810.587145160097;3730.9978879687656;3729.8132455126342;-123377.58372754857;3629.7891890751353;
-4778.758261055739;-4788.324807682611;-4840.4937792412975;-4809.402502703965;3735.624699071014;3734.462408359338;-123369.49239605575;3634.48305541075;
-4716.978039381271;-4770.912798751927;-4805.6250578910185;-4816.420950462932;3730.6402600574806;3729.366210623528;-123374.05215192464;3629.498616397216;
-4653.990823506216;-4771.113964452024;-4757.032365445181;-4822.4112179769545;3729.276803645707;3727.8686437450224;-123384.31160262962;3628.045753007621;
-4705.131614819958;-4787.788365815683;-4783.988569258281;-4816.197433018378;3733.9259664924107;3732.5848618250925;-123380.08712292757;3632.7396193432355;
-4779.428813389399;-4792.728101340306;-4839.867930396549;-4811.838842849594;3738.396315383472;3737.099914205064;-123369.58180303358;3637.277023467663;
-4736.871091946494;-4776.925418010404;-4819.885470853505;-4818.209090019356;3735.110608948542;3733.9259664924107;-123372.08519841258;3634.0360205216434;
-4658.416468908366;-4769.996377229259;-4762.061507947625;-4823.081770310613;3729.7461902792684;3728.4497891008605;-123380.33299211657;3628.67160185237;
-4690.267704757179;-4785.6649500924295;-4774.600836587052;-4818.387903974999;3733.434228114394;3732.2495856582627;-123378.74601826025;3632.3149361985847;
-4774.377319142499;-4795.365607186032;-4835.375229761032;-4813.76109287275;3739.960937495344;3738.753943294757;-123369.02300942219;3638.8639973239897;
-4750.572711297597;-4778.534743611186;-4827.95445060187;-4815.124549284524;3734.4847601037936;3733.3224693921175;-123365.33497158707;3633.410171676895;
-4663.333852688534;-4766.04011846067;-4766.2412841607675;-4819.684305153407;3726.7957600111677;3725.678172788402;-123372.15225364594;3625.698819839814;
-4674.576780149553;-4780.61345584553;-4764.542551582164;-4817.784406874705;3730.1261699350084;3729.0756379456093;-123374.29802111365;3629.0739332525654;
-4760.2733683912;-4792.3034181956555;-4823.506453455264;-4810.833014349105;3736.116437449031;3734.9988502262654;-123364.12797738648;3635.086552511043;
-4761.256845147234;-4779.495868622765;-4833.05064833768;-4811.19064226039;3733.0318967141984;3731.914309491433;-123358.20476510582;3631.9573082873;
-4674.353262705;-4765.4142696159215;-4774.623188331508;-4818.1867382749015;3726.5498908221593;3725.3876001104836;-123366.09493089854;3625.43059890635;
-4661.277492198646;-4775.114926709524;-4756.115943922513;-4816.890337096494;3727.175739666908;3725.9016902329554;-123369.49239605575;3626.078799495554;
-4743.84483621655;-4788.8388978050825;-4810.229517248812;-4808.955467814859;3732.9424897363774;3731.6460885579695;-123359.90349768443;3631.8455495650232;
-4771.806868530139;-4783.586237858086;-4838.884453640515;-4810.609496904552;3734.5518153371595;3733.2777659032067;-123354.49437552625;3633.3654681879843;
-4688.658379156396;-4766.129525438491;-4785.329673925599;-4816.823281863128;3727.041629200176;3725.924041977411;-123360.32818082908;3625.8776337954564;
-4650.973338004749;-4769.124659195502;-4750.125676408491;-4815.146901028979;3723.666515787425;3722.4818733312936;-123363.65859075292;3622.48016863825;
