CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-4665.881951556439;-4759.066374190614;-4753.009051443226;-4786.111984981535;3689.177774092886;3687.523745003193;-69404.1334872405;3607.6609620643812;
-4753.3219758656;-4777.037176732681;-4813.38111321701;-4785.106156481047;3692.77640495019;3691.167079349408;-69387.19086494338;3611.304296410596;
-4711.367751522988;-4766.978891727793;-4790.515278639231;-4792.348121684566;3688.2837043146737;3686.696730458347;-69388.28610042168;3606.789244030624;
-4619.05504692257;-4746.996432184748;-4727.259841830712;-4793.085729251591;3682.8522304120343;3681.1982013223414;-69403.4852866513;3601.2907148946188;
-4647.01707923616;-4753.903121221438;-4740.380315825977;-4785.6649500924295;3686.249695569241;3684.528611246182;-69404.22289421831;3604.6434765629147;
-4743.330746094078;-4774.08674646458;-4805.669761379929;-4783.407423902443;3691.7035212163355;3689.9600851488217;-69388.30845216614;3610.052598721099;
-4729.405609298421;-4771.918627252416;-4802.585220645096;-4792.504583895753;3691.0106171382213;3689.2224775817967;-69387.54849285466;3609.314991154074;
-4633.20370116278;-4752.405554342932;-4738.547472780642;-4797.109043253547;3686.3838060359726;3684.7074252018247;-69403.88761805149;3604.7552352851912;
-4634.611861063464;-4752.807885743128;-4733.4289233003765;-4789.442394905376;3687.30022755864;3685.757957191224;-69407.50860065325;3605.850470763501;
-4732.93718492236;-4774.04204297567;-4799.008941532247;-4786.156688470446;3694.2963235731513;3692.6422944834585;-69393.91874002443;3612.8465667780124;
-4741.564958282109;-4773.2820836641895;-4809.223688748323;-4789.643560605474;3690.4518235268383;3688.6860357148694;-69384.19573118637;3608.957363242789;
-4643.932538501327;-4751.667946775907;-4744.984775183771;-4793.510412396242;3683.008692623221;3681.309960044618;-69396.3327284256;3601.4024736168953;
-4620.239689378702;-4747.264653118212;-4723.862376673505;-4787.877772793505;3683.276913556685;3681.6452362114474;-69405.00520527425;3601.7153980392695;
-4711.747731178729;-4766.062470205125;-4782.915685524426;-4781.507525623742;3688.887201414967;3687.277875814185;-69392.15295221245;3607.370389386462;
-4748.94103395236;-4773.416194130921;-4812.419988205432;-4785.776708814706;3688.909553159422;3687.2555240697297;-69380.75356254025;3607.415092875373;
-4660.271663698157;-4754.41721134391;-4756.048888689147;-4792.415176917932;3683.053396112132;3681.332311789073;-69391.86237953453;3601.558935828082;
-4612.751854986173;-4745.141237394958;-4719.973173138282;-4789.174173971913;3682.628712967481;3680.952332133333;-69404.5805221296;3601.0895491945207;
-4692.2793617581565;-4761.234493402779;-4769.303473151144;-4781.060490734636;3687.3449310475507;3685.7132537023135;-69393.98579525779;3605.805767274591;
-4754.372507855;-4775.047871476158;-4815.146901028979;-4784.9049907809485;3690.273009571196;3688.6189804815035;-69380.91002475143;3608.7785492871467;
-4680.20941975229;-4759.580464313086;-4769.951673740348;-4793.3315984406;3685.668550213403;3683.947465890344;-69389.71661206683;3604.084682951532;
