Año;Mes;Dia; Hora
2020;09;12;17-11-00
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
-34400.54171091816;5456.574911662926;-63714.47458439763;-79114.44653444845;-26386.994288801467;-85265.31133238213;-72489.81416104009;-11093.394290613449;-43605.07948459143;-75892.08494330465;-66988.558112211;-20622.501745522233;-43862.884505138936;-12486.04208064581;-173280.06604672267;-12661.615033342247;
-34392.62919338098;5289.1826974371315;-63705.936218015704;-79109.21622624592;-26322.196581625532;-85256.41533808892;-72488.38364939495;-11090.689729534357;-43613.97547888464;-75865.5534226362;-67047.41025536183;-20706.85722909656;-43831.36854545696;-12486.08678413472;-173312.2078552494;-12741.433112792149;
-34401.43578069637;5496.986865638121;-63718.27438095503;-79122.29199675226;-26285.897348630115;-85273.76029178624;-72510.31071070561;-11099.496316849747;-43595.71410366465;-75885.98291706835;-67000.65040596132;-20637.455062562833;-43859.41998474836;-12476.22966482993;-173268.97958147284;-12694.963836069564;
-34367.32701865757;5305.074787744855;-63687.51838058453;-79089.27847019178;-26276.397857236607;-85244.61361701651;-72470.6587160419;-11080.005595684719;-43621.64212723281;-75868.16857673747;-66986.81467614349;-20672.592004846574;-43847.46180146478;-12484.879789934133;-173248.72890099633;-12717.472042736059;
-34385.700152599835;5482.3017695309845;-63711.121822729336;-79112.68074663648;-26247.407644678075;-85263.63495154798;-72501.30295769012;-11089.505087078225;-43579.6879028902;-75855.8527655426;-67040.9282494698;-20682.091496240082;-43833.022574546645;-12465.858455402667;-173288.42559914896;-12761.683793268658;
-34382.86148105401;5317.077674517354;-63708.93135177271;-79108.00923204533;-26263.277383241344;-85264.50666958174;-72485.79084703814;-11099.205744171828;-43619.026973131535;-75867.90035580401;-67014.79906020153;-20697.648310380973;-43851.32865325554;-12504.14699365461;-173280.2895641672;-12769.059868938908;
-34391.69042011385;5545.467799361682;-63719.41431992225;-79118.11222053913;-26191.483580050895;-85275.99546623176;-72502.93463503536;-11097.015273215207;-43614.15429284028;-75885.40177171252;-67080.24496796668;-20730.28185728572;-43877.68135996835;-12526.118758454175;-173315.4041547065;-12821.094730030864;
-34369.24926868072;5397.8345272343795;-63696.99552023358;-79095.13462723907;-26144.947248094948;-85273.40266387495;-72487.37782089446;-11089.8180115006;-43603.6936764352;-75874.62823088506;-66996.9623681262;-20710.880543098516;-43861.96808361627;-12543.888395296144;-173265.58211631564;-12783.163819690208;
-34383.91201304341;5577.743718355146;-63709.84777329538;-79107.69630762296;-25961.975867983805;-85288.04305649317;-72488.67422207288;-11086.509953321214;-43573.09413827588;-75874.31530646268;-67132.83862267001;-20794.409012128;-43853.07208932306;-12552.24794772243;-173346.65189345504;-12901.002216458586;
-34380.62630660848;5450.338774959895;-63702.89638076978;-79100.2755284638;-25922.18976285336;-85306.2820799687;-72480.78405628014;-11100.949180239342;-43593.590687941396;-75886.47465544638;-67034.11096741092;-20732.62879045353;-43884.11866237148;-12568.050631052332;-173294.3041079407;-12844.92168962022;
-34380.581603119565;5578.3919189443495;-63703.768098803535;-79101.88485406457;-25817.985930202714;-85304.53864390119;-72491.02115524068;-11090.935598723365;-43576.9833418111;-75881.3114024772;-67167.41677134238;-20818.235971717357;-43864.09149933953;-12553.05261052282;-173350.09406210115;-12944.521062913069;
