CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
127343.92313288727;187500.0;-187500.02235174447;-187500.02235174447;-4395.962285514151;-2900.250601798368;18804.29909280528;14851.7060103066;
127353.48967951414;187500.0;-187500.02235174447;-187500.02235174447;-4682.779870364651;-3300.8832694152916;18427.873364433453;14512.004198074843;
127497.21139636176;187500.0;-187500.02235174447;-187500.02235174447;-4746.2811763621785;-4104.830813983776;17222.51084119211;13085.895846592886;
127514.08696342552;187500.0;-187500.02235174447;-187500.02235174447;-4441.984527347628;-3845.796447491223;17347.18887176381;13136.07551289505;
127363.0115226521;187500.0;-187500.02235174447;-187500.02235174447;-4357.114953650827;-2951.659614045574;18689.83580944965;14702.016377689408;
127337.88816188433;187500.0;-187500.02235174447;-187500.02235174447;-4642.569082089553;-3160.693128191606;18597.947787993882;14706.062043435819;
127470.27754429312;187500.0;-187500.02235174447;-187500.02235174447;-4764.542551582164;-4001.3422371557044;17401.749479979215;13315.023579004239;
127532.1024694565;187500.0;-187500.02235174447;-187500.02235174447;-4508.168042679792;-4005.454958135481;17146.53726178852;12923.84569929191;
127380.89291821634;187500.0;-187500.02235174447;-187500.02235174447;-4330.449322515646;-3049.64966173764;18509.166659017403;14477.314290680206;
127322.04077506553;187500.0;-187500.02235174447;-187500.02235174447;-4594.557534999554;-3046.989804147459;18728.012588979316;14841.960649724086;
127443.83543060248;187500.0;-187500.02235174447;-187500.02235174447;-4772.298606908155;-3870.361014647605;17618.829622129157;13571.621605351163;
127538.74093755972;187500.0;-187500.02235174447;-187500.02235174447;-4572.071680077515;-4132.099942219251;17017.74651023704;12790.763412805012;
127402.75292429364;187500.0;-187500.02235174447;-187500.02235174447;-4314.221956041093;-3193.9972274300135;18281.514141740103;14203.974807736256;
127320.2526355091;187500.0;-187500.02235174447;-187500.02235174447;-4545.651918131342;-2968.0881462202246;18810.982264397415;14921.242287307059;
127417.7732965676;187500.0;-187500.02235174447;-187500.02235174447;-4760.854513747038;-3723.1524256649527;17832.467595632985;13830.49950963253;
127544.21711495127;187500.0;-187500.02235174447;-187500.02235174447;-4625.000610947682;-4190.25918129196;16970.07023931387;12754.754752487512;
127438.89569507787;187500.0;-187500.02235174447;-187500.02235174447;-4320.9498311221405;-3351.3535083953752;18022.18920256963;13901.84627793387;
127330.31092051399;187500.0;-187500.02235174447;-187500.02235174447;-4483.625827267865;-2906.5537937347644;18842.431168846033;14940.554194516444;
127388.04547644204;187500.0;-187500.02235174447;-187500.02235174447;-4750.349193853044;-3562.3316243090185;18062.66821177819;14100.732100097192;
