Año;Mes;Dia; Hora
2020;06;09;22-07-48
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
44794.12523438039;50789.354835671766;71327.41169064185;68699.60650200922;28291.787599538282;59888.2359133048;32630.41766052457;36960.55405861784;42781.28359094663;26379.215881731023;-5998.001217603829;-16748.586803506234;4269.317301430381;12539.753322571913;43058.57933265917;19652.36898092854;
45088.944743745895;51021.56710881795;71902.81264815482;69078.62503273787;28177.748999327305;60276.061031348836;32495.48017924788;37032.750193208485;42540.264730485054;26027.354720515577;-6218.769397588897;-15857.489807306507;4365.809782243941;12625.11463464673;43248.32329134027;20277.39081113229;
44541.03643191295;50518.161120195524;71148.8436041884;68405.07756532164;28196.77033385877;59698.53665811261;32619.64411969711;36984.783349607394;42778.26610544516;26386.74841961246;-6011.009932876817;-16839.871327861707;4238.203673148593;12485.885618434622;43021.78836128573;19610.235942630286;
45330.9470809635;51266.899855959404;72084.50997883201;69293.04531729763;28259.466977055905;60459.85942600482;32472.167309780994;36956.530744615884;42518.248262196576;25991.61428113154;-6236.337868730769;-15794.45788794254;4361.294729863969;12622.074797400808;43225.74802944041;20239.90693568074;
44308.01949596638;50269.18503870786;71007.91585539769;68151.36291400944;28111.073745617123;59541.35919110289;32637.637273983633;37059.12525166574;42760.42941336983;26383.59682364426;-6024.95742141693;-16899.081098923816;4212.677980980633;12453.252071529874;43012.66884954797;19626.32919863811;
45536.20315029659;51464.690442644416;72206.34933785789;69468.41710429396;28359.84866140469;60583.5986833094;32509.33826081017;36930.75918325892;42561.67770167324;26020.470383223343;-6193.623685076676;-15736.455111081019;4408.076931008927;12694.337987224817;43243.964701171484;20230.18392684268;
44124.42226701049;50063.30312053003;70910.2834356169;67966.2904699195;28036.530677858675;59419.296314632455;32630.79764018031;37092.8540340488;42731.461552555746;26371.07984674929;-6053.433543852991;-16922.081043968326;4198.216402318049;12430.341533463185;43023.80001828671;19685.293100511208;
45694.81112895145;51618.9845346194;72296.42686801277;69617.25737062185;28426.546266859328;60685.835562447974;32521.6764237495;36881.71945592397;42563.6446551853;26017.922284355438;-6183.990083216439;-15732.521204056884;4410.714436854653;12708.7995658874;43236.81214294579;20201.57369393989;
43984.07566357561;49894.54744989246;70849.39728372065;67825.94386648462;27965.273316535156;59325.24017396453;32628.89774190161;37123.94531058613;42705.9805638767;26360.909803022125;-6069.795020794275;-16905.853677493775;4197.165870328649;12413.30950418824;43038.9097975385;19729.10251964361;
45783.88283060585;51698.109709991186;72312.94480716524;69679.26110974087;28493.892072903167;60716.14452792938;32550.82309851922;36861.78169986984;42582.88950716132;26044.610267235075;-6156.363327069679;-15770.78739056437;4418.314029969458;12733.185319088141;43213.61103220118;20134.563164062878;
43926.16229369191;49812.06951285237;70865.19996705055;67766.91290937817;27934.405557442376;59300.183868430126;32620.471134241958;37151.84028766636;42659.62304587639;26316.072203644777;-6107.927096835029;-16863.474770006513;4193.410777260158;12403.988826750377;43046.75525984231;19806.327796736696;
45822.2160723467;51732.978431341464;72306.77572569558;69700.91995011807;28546.619838073235;60720.72663554271;32573.06308425225;36829.8410570432;42604.39188532733;26068.05724716869;-6135.196225070504;-15851.343077581298;4409.954477543173;12729.56433648638;43185.42548244304;20067.59733767478;
43921.93781398986;49793.15993704319;70937.1949359411;67773.55137748139;27920.569827624542;59330.15755774469;32583.702514612978;37149.11337484281;42602.51433879308;26252.66030462507;-6160.788972471831;-16789.490495859445;4176.6693206631335;12388.566123076216;43049.90685581051;19875.953480714976;
45786.83326087395;51702.445948415516;72245.86722205488;69646.15817620256;28553.347713154282;60670.278748307086;32576.393494176093;36811.22205391193;42644.24504569114;26117.946340792936;-6100.618076398144;-15963.39237253575;4391.737805812098;12723.864641650278;43139.604406309656;19968.824978926776;
43989.7306549228;49843.49606555654;71045.82441399389;67839.53372711346;27912.925531020825;59393.65886374222;32591.704439127978;37160.57981974838;42579.80496642649;26216.584589074206;-6178.849181991718;-16661.035020474796;4198.0375883624065;12415.634085611593;43081.24400153685;19958.18554856605;
45707.73043724662;51619.811549164246;72149.3747412413;69543.04957903022;28541.8365647598;60582.27993038654;32610.12227655915;36815.692402803;42677.280923996084;26172.864576919626;-6066.598721337166;-16095.088850866421;4380.874858006819;12709.09013856532;43113.788141463774;19892.8961030121;
44109.312487758696;49953.511351765555;71179.30903188098;67976.79578981349;27918.62522585693;59502.33304528392;32564.569421359232;37135.568217702894;42547.35023347739;26167.298992550255;-6202.385568903157;-16510.250152379293;4218.020047905451;12449.36286799465;43105.6744582265;20040.7305408395;
45573.08352864785;51488.87503014506;72005.83183834933;69401.1830569724;28514.32156733532;60463.43570511767;32638.866619928674;36836.1442489796;42696.995162605665;26222.84307752169;-6043.039982681273;-16253.182739398808;4347.391944812768;12670.332213679816;43077.91359161301;19810.038186316277;
44262.89132391111;50099.49059480317;71305.79755375357;68130.5310881771;27953.695112907306;59613.33180824898;32577.44402616549;37148.46517425361;42547.529047433025;26136.02890205728;-6194.428347877068;-16331.23503103674;4267.775031062964;12501.263618619874;43152.12138320463;20129.399911093704;
45395.58832592826;51296.62767608496;71826.99553096242;69182.94062411078;28483.565566964815;60290.388499544686;32666.89570747563;36855.165583511065;42747.42069809684;26295.799171423816;-5992.659150679011;-16381.124124660984;4349.2471396025585;12661.615033342247;43068.078824052674;19738.467900570384;
44460.123116984745;50288.42989068388;71465.34430567555;68319.49273580227;27993.995308160225;59762.417943765875;32554.265267165338;37104.29812720992;42512.28034642701;26077.17675890646;-6219.283487711369;-16175.242206483152;4291.490231930045;12531.237307934442;43171.67915960302;20189.414344956203;
45174.03783488725;51070.33861521943;71634.39054899104;68929.00245535403;28421.24890342342;60103.6843781095;32691.79555079884;36898.41620903209;42751.08638418751;26324.945846193536;-5992.659150679011;-16538.36864690407;4317.731179920576;12613.625837996702;43031.28785267924;19676.441809706906;
44676.197430634194;50499.98915195336;71606.2049992329;68505.50395315934;28065.297372972655;59892.728613940315;32573.934802286007;37099.93953704114;42521.82454130943;26068.5042820578;-6205.17953696007;-16027.854803544857;4340.597014498355;12592.570494719803;43185.380778954124;20233.022598388507;
44935.4553145713;50818.5462139304;71426.83224997905;68654.67949565405;28365.45894926297;59892.12511684002;32701.630318359177;36927.83110473527;42758.70832904677;26361.669762333604;-5983.718452896888;-16659.42569487401;4296.072339543383;12588.435421995571;43020.89429150752;19655.811149574656;
44926.268747600174;50759.11292542374;71795.70308872499;68765.03005802991;28148.982304213325;60083.90308426656;32544.989293216386;37029.106858862266;42489.97330546061;26010.56856042964;-6230.101732027738;-15922.801604604914;4347.615462257321;12616.39745430916;43205.944383853006;20283.559892601956;
44682.36651210386;50565.32330099622;71244.12909080138;68404.02703333224;28273.816796996212;59703.990483759706;32704.111361993717;36967.63956161017;42739.97756719322;26362.541480367363;-6007.3665985306025;-16791.725670304975;4256.330937901847;12535.439435892038;42981.89049743301;19649.55266112717;
45168.24873307333;51005.80912897696;71956.65800054766;69008.99934875958;28230.29795054173;60248.41192345762;32549.52669734081;36992.248832255464;42494.28719214049;26007.081688294613;-6221.6751243680865;-15828.968981381535;4370.950683468662;12653.70251580507;43188.93470632252;20295.182799718714;
44455.02691924893;50329.1771208259;71082.39186792278;68167.41146652836;28185.549758142206;59533.78194973254;32710.727478352488;37026.06702161634;42748.33711961951;26391.822265603816;-6001.130461827572;-16847.269755276415;4238.5389493154225;12506.605685544693;42982.13636662202;19656.168777485942;
45390.73799738145;51236.65794571137;72079.79376075194;69206.76758370013;28318.69909986247;60376.643881397715;32570.78320631781;36971.148785489655;42534.00624203757;26029.947522872393;-6183.051309949316;-15750.380247876676;4407.585192630911;12706.832612375334;43213.633383945635;20279.134247199803;
44229.65427990607;50095.087301145475;70923.64977880118;67926.77258572252;28095.56163496514;59360.82415113737;32694.634222344666;37085.030923489445;42730.56748277754;26394.191550516076;-6015.390874790058;-16890.028642419416;4225.776103231443;12481.03528988782;42991.14411963751;19681.247434764795;
45587.52275556597;51437.488369642306;72187.97620391562;69385.11215270903;28411.838819007735;60495.19753398866;32574.15831973056;36926.35588960122;42540.75646886307;26031.847421151095;-6172.613045288688;-15724.027541163869;4414.603640389877;12724.490490495025;43205.36323849717;20259.710581268144;
44077.68476935444;49926.75631365256;70847.7209028865;67770.24331930201;28028.64051206595;59251.47941726201;32667.298038875826;37100.833606819346;42708.9309941448;26373.203262472543;-6038.81550297922;-16906.16660191615;4216.768350215954;12455.062562830755;42990.339456837115;19740.61366803809;
45737.81588528346;51597.30334249775;72279.14896954883;69530.15262247952;28479.698715174047;60597.68028231624;32571.63257260711;36878.21023204449;42555.776841137034;26024.985435603314;-6161.593635272221;-15743.697076284538;4413.73192235612;12735.666362722679;43173.37789218163;20220.170345326704;
43980.94641935187;49829.079190382865;70849.26317325392;67691.74399277497;27965.697999679807;59222.73507389249;32663.297076618324;37149.40394752073;42664.89805756784;26337.59693355524;-6083.4966401453785;-16893.359052343258;4188.158117313161;12422.69723685947;42981.17524161044;19809.88172410509;
45807.17334832828;51688.520811619856;72297.90208314682;69584.08738185017;28530.79480299888;60628.05630303101;32614.726735916942;36869.515403451376;42596.85934744589;26071.34295360362;-6127.395466255602;-15785.830114582792;4424.125483527838;12756.408781577204;43164.481897888414;20164.268632443982;
43928.33041290408;49769.13181175373;70860.01436233692;67636.15520431462;27933.37737719743;59189.22980895398;32666.851003986718;37176.047226911454;42659.2207144762;26318.86617170169;-6097.712349618954;-16826.5720399108;4205.368960543748;12437.203519010964;43014.591099571124;19871.639594035103;
45806.435740761255;51694.04169250032;72234.35607366038;69558.65109666003;28553.817099787844;60580.625901296844;32638.687805973033;36845.800202584294;42626.14013268234;26102.143657463035;-6100.841593842697;-15884.825990775347;4416.034152035017;12760.834426979354;43144.991176723386;20075.01811683394;
43944.58013112308;49783.43692820513;70922.77806076742;67671.82858846529;27893.837141255994;59221.595134925265;32636.69850071651;37162.16679360471;42605.9565074392;26261.08691228472;-6145.992117642417;-16730.079559097238;4199.088120351806;12419.970324035923;43032.070163735174;19947.926097861066;
45747.38243191033;51648.98057567842;72139.09293879187;69485.40443007999;28472.099122059244;60506.060481793946;32650.333064834245;36831.56214136626;42660.852391821434;26156.74896916735;-6071.381994650602;-16005.883038745289;4395.135270969305;12739.019124390976;43097.62783022259;19973.34003130675;
44013.22233834533;49845.77594349098;71006.61945421928;67745.25406900098;27830.31348351401;59280.71549900955;32638.50899201739;37181.45634906964;42589.975010153656;26228.56512410225;-6159.537274782333;-16585.28495851576;4225.083199153328;12452.313298262752;43063.38495771706;20015.473069605003;
45656.09790755486;51555.72909781088;72026.61896069277;69372.66223104742;28469.77454063589;60407.28812304594;32688.576899597276;36849.17531599705;42709.69095345628;26218.596246075183;-6029.293659841259;-16129.9575722167;4388.139174954793;12728.893784152722;43087.18956556196;19894.818353035254;
44162.35317735114;49986.68134053724;71158.00781941507;67913.78622219399;27887.57865280851;59412.23316338458;32614.97260510595;37147.83932540886;42564.06933832995;26175.99382114337;-6179.98912095894;-16425.090006004575;4256.554455346401;12486.489115534916;43108.64724023906;20124.79545173591;
45507.05647552687;51410.219241406834;71891.68147941607;69233.90260146887;28493.579148480792;60296.26700833643;32671.254297644413;36837.418298413555;42716.284718070594;26247.921734800548;-6030.210081363926;-16304.055309779085;4342.385154054779;12670.84630380229;43042.53078014026;19834.759215683844;
44321.65406008412;50151.36899368394;71303.13769616338;68100.75856456262;27956.53378445313;59551.05984819649;32606.411886979567;37152.421433022195;42532.26280597005;26119.913294305003;-6211.952115530028;-16275.556835598569;4273.698243343621;12510.070205935264;43127.378002092606;20207.38514749827;
45296.21247007996;51201.99039006119;71696.14841892105;69000.2374649331;28472.993191837453;60106.67951186652;32709.162856240615;36877.204403544;42759.915323247355;26323.02359617038;-5986.892400609541;-16441.607945157044;4338.920633664207;12661.011536241955;43034.08182073615;19772.420200397995;
44528.76532420699;50365.34224335459;71474.01678252421;68320.31975034712;28021.15267767342;59708.75140532869;32575.745293586886;37106.06391502189;42514.113189472344;26068.1019506576;-6227.263060481913;-16120.18985988973;4299.648618656232;12551.264470966396;43157.39639489608;20280.34124140039;
