Año;Mes;Dia; Hora
2020;06;05;11-42-30
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
-3.0644733741217807;-5.274972752584729;-16.30048455577477;0.8027599875819522;-7.517567382539621;-11.366903968187717;-20.21150783523503;-41.87403022214141;17.207720108249298;17.543580966812286;-18.320548720804602;7.435196138401463;-4.423525116672778;-2.7748226043149167;-11.619138128636227;-33.881847016127566;
0.4242562056676067;-1.5013367111601728;-20.08926711698637;-2.4578414212527857;-6.327712527890201;-18.067034256610313;-22.737044847121023;-53.35769249708626;25.84249196499085;20.377228894954293;-22.81540409018298;6.94588547219678;-4.281855763536615;-7.00904339240411;-15.489001724667935;-44.45370818724274;
3.6397056644256245;2.6789806801928426;-19.610068088444418;-5.061156722288293;-3.660807199725438;-20.662196086832854;-20.361127015292375;-54.20034463211644;28.98786816631522;19.017047485736278;-22.420107687083032;4.844549238499448;-2.993936021992917;-9.480106466646847;-15.722859413205207;-45.71102108264131;
4.826298782193063;5.912477236773357;-14.339134347846326;-6.00286879318257;-0.24307303329665908;-17.898236428827246;-13.366551704851776;-42.772299606473155;25.127995016380673;13.263611395402346;-16.87322285006372;1.3243819991052925;-1.0433484130383852;-9.341166182262787;-11.868713674398537;-36.18595810700339;
3.1680681017727803;7.1530483265613185;-4.924717284425773;-4.906287266786157;3.0549319073996037;-9.960617062662756;-3.0503489914115356;-20.053769401763883;14.376470910695073;3.8426878592535143;-7.066160844071053;-3.009306435338562;0.9387082791869027;-6.528404558551289;-4.593601836080609;-16.892913438969654;
-0.6194884119806905;6.10596332941336;6.707880304339401;-2.177063178071118;5.479888180137266;1.4624728450628197;8.550481036712458;10.152986356214566;-1.2129998764689987;-7.492743190864498;5.056403789452627;-7.143058379355481;2.4231770536391717;-1.8108091227767336;4.378809252997515;8.468632291084027;
-4.45852105786255;3.3695472402351863;17.685995555935072;1.155426448081595;6.579056227863088;13.526662605093355;19.022244223426057;41.597727901178324;-17.921760196042978;-18.173023148718432;16.862237988089657;-9.852147800222003;3.1567309288663807;3.441959353048654;12.689717703107998;34.10170244645262;
-5.877718846120204;0.17603084563501525;24.927838249708;3.8561985037520143;6.263394792281103;22.94482600398167;26.00369995266434;66.67048283407573;-31.23729527915015;-25.36616951777731;25.575490514298664;-10.082670982668308;3.182470338031764;7.690161855529817;18.01438534214214;53.41488862837399;
-3.389870341121272;-2.178951602617536;26.078653864298;4.995836521103065;4.7624140987467545;26.920732774525653;27.681784613160158;78.17168318902867;-37.10102855879693;-26.755424507261203;28.867431494433266;-7.4010878015123325;2.711520319494422;9.699246733345;18.761083911903157;60.704574257237184;
2.475464224442783;-2.9372393764229603;20.344514577891246;4.324104054218276;2.505451983415499;24.01660675007397;23.26539513143934;71.40915578702852;-33.208810886004116;-21.33664304785556;25.43492482127948;-2.306524822191725;1.943978661631113;8.911629366383835;14.579412581819179;52.85769402462161;
9.14911486926011;-2.194655871275835;8.920341567954267;2.3322933661573666;-0.022830389168199128;14.646354120357039;13.28578010980806;45.981052300218764;-19.96150714489555;-9.964611089286704;15.496997909486534;3.7867399168492106;0.9635397793570404;5.611966891790534;6.518972202656936;30.64687544393409;
13.113407944629024;-0.783276359786687;-5.19914318876609;-0.011713930320603083;-2.3978965657065014;1.027828860737296;-0.3867801348282036;6.56751078447094;-0.6541462759470669;4.628582591226699;1.0233038283170313;8.955157565944017;-0.23681476933514967;0.8372688358545939;-3.229715962884911;-0.922141459741713;
11.607424748833163;0.20336382413825227;-18.03650018923465;-1.7191904439851486;-4.306583461208906;-13.389622391770704;-14.850361597317132;-37.72135964880843;19.30364183899787;18.469138991919138;-14.514783721252993;11.436982522282344;-1.632561787024234;-3.9465496694483924;-11.95673100487707;-33.585674349260074;
