Año;Mes;Dia; Hora
2020;09;27;20-18-00
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
31387.325392642666;74465.48485344468;2595.2834004501583;17839.53074688086;-187500.02235174447;45089.570592590644;10299.728548494406;-187500.02235174447;-171156.71737870187;6602.2135737196895;-187500.02235174447;407.82992933153264;-7148.669022163037;-10634.378866479263;-10636.792854880436;-8689.330063978441;
31221.453097039834;75133.10910858025;2354.242188244127;17689.43878286347;-187500.02235174447;46597.95571541259;10052.674717029897;-187500.02235174447;-170185.95876526344;6683.551571792552;-187500.02235174447;1241.4605905366648;-7572.122820868829;-10475.659129102127;-10351.428133419531;-9123.467996533871;
31392.15336944501;74335.12947978133;2673.1792298769033;17897.153544086643;-187500.02235174447;44952.979082224265;10361.86639808016;-187500.02235174447;-170932.52938181514;6620.050265795025;-187500.02235174447;532.8208843256098;-7149.9877750859;-10625.81814835288;-10585.540304844417;-8696.683787904238;
31234.41710882391;75302.51297980703;2311.8856325013203;17664.002497673333;-187500.02235174447;46710.362638278326;10017.426016023877;-187500.02235174447;-170358.82715688075;6684.311531104033;-187500.02235174447;1105.6066877373084;-7524.401846456748;-10466.718431320005;-10397.383320019642;-9076.842257600101;
31361.620886519064;74224.91302787222;2707.1985849378807;17899.67929121009;-187500.02235174447;44901.033628110126;10361.933453313524;-187500.02235174447;-170705.77093431604;6630.9802688336695;-187500.02235174447;665.1655632454829;-7196.501755297394;-10633.0601135564;-10541.060333378355;-8750.462085063707;
31258.93697249138;75407.0967921134;2285.1752978772283;17632.263020546798;-187500.02235174447;46789.487813650114;9996.549486702621;-187500.02235174447;-170552.03563595243;6673.3591763209315;-187500.02235174447;946.5963776822541;-7473.305758631916;-10477.670786103105;-10446.534806076861;-9025.992038964278;
31332.2953977937;74139.32819835284;2735.093562018104;17887.96697711551;-187500.02235174447;44904.74401768971;10354.847950321193;-187500.02235174447;-170510.41668777665;6643.0725625839905;-187500.02235174447;804.1710620130375;-7261.6347386401585;-10629.796758865925;-10485.270379217909;-8816.913821329335;
31288.128350750012;75483.49505466165;2288.9974461790857;17619.2096017849;-187500.02235174447;46784.50337463658;9999.388158248445;-187500.02235174447;-170787.13128413336;6674.633225754885;-187500.02235174447;790.6259048731214;-7396.3487024722945;-10477.000233769446;-10482.968149539012;-8942.351811212518;
31276.214870955333;74077.34681097827;2728.1421694925034;17852.762979598403;-187500.02235174447;44986.886678562965;10318.436958603497;-187500.02235174447;-170343.62797065117;6658.584673235974;-187500.02235174447;953.6148254412205;-7327.59473652777;-10608.38378767774;-10427.759340734405;-8876.749441236192;
31298.43250494391;75474.28613594605;2269.998463392075;17588.09597350311;-187500.02235174447;46746.30424336246;9985.21715226378;-187500.02235174447;-170981.0550190276;6640.613870693907;-187500.02235174447;637.8517315210977;-7382.781193587923;-10505.431652716596;-10538.266365321442;-8924.04573250362;
31272.10214997556;74097.10575307677;2748.6163674135646;17857.523901167384;-187500.02235174447;45126.31686047517;10325.813034273748;-187500.02235174447;-170167.78679702125;6669.112344874424;-187500.02235174447;1108.6018214943197;-7394.717025127056;-10595.106851471288;-10370.427116206542;-8941.52479666767;
31317.275025519735;75470.48633938865;2268.791469191488;17587.157200235986;-187500.02235174447;46644.87202702428;9990.73803314424;-187500.02235174447;-171164.11580611658;6632.500187456631;-187500.02235174447;509.1503869474396;-7318.408169556638;-10511.913658608635;-10574.118563427755;-8864.545388763594;
31245.905905473937;74129.00169241449;2725.571718880143;17839.754264325413;-187500.02235174447;45294.37962703462;10291.592513512673;-187500.02235174447;-169996.43832402688;6668.330033818488;-187500.02235174447;1242.7569917150727;-7468.9024649742205;-10579.95236873059;-10326.058903462757;-9021.40993135094;
