CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-7710.100139391439;-2330.2587664435823;-7702.3440840654475;-1856.4464874799835;-90306.38966636536;-83180.49707180227;-88450.74784168576;-99635.18078746567;
-6510.750235408573;-10601.119470729765;-6574.363300128377;-8998.49939328425;-88444.71287068282;-85406.2614329173;-86937.49003857256;-100368.36270908866;
-6522.596659969886;-10516.898097622168;-6575.793811773517;-8754.127771154377;-88411.5205301667;-85407.33431665115;-86911.29379407094;-100361.70188924097;
-7864.84126625553;-952.2066655405362;-7826.440969281312;-250.49600011062626;-90464.41649966437;-82930.91749321432;-88581.0138083713;-99542.75632414297;
-7930.354229254035;-421.68801089382305;-7905.387330697457;-86.4118440642171;-90637.37429825954;-82776.71280821715;-88720.77926645032;-99500.98091375601;
-6659.389336036365;-9846.211653496224;-6716.296877419577;-8417.085816512801;-88681.64136190907;-85129.23391213822;-87129.82679961048;-100277.99460625584;
-6408.267487080991;-11092.276703390682;-6469.623025610808;-9252.035230640797;-88244.17301942981;-85614.57969124075;-86775.70811220504;-100431.23816624144;
-7607.595039319402;-3019.363048000699;-7585.869143708843;-2097.9347345751207;-90065.70608207061;-83398.11365581914;-88255.90768526884;-99693.65295096075;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-6715.42515938582;-9452.664488871633;-6768.287035022621;-8094.661902744998;-88790.91904055107;-84995.2128523842;-87229.2920624366;-100229.33485857665;
-6366.536780182932;-11219.748702019298;-6429.389885591256;-9357.311947025293;-88202.35290555393;-85666.88277326617;-86752.79757413836;-100445.56563443728;
-7491.9694652520975;-3855.8323807516554;-7476.636168555757;-2839.029173735282;-89904.84057722575;-83595.16663493712;-88136.48231464415;-99756.52840811353;
-8141.980545756883;1598.5073564657398;-8096.204173112414;1841.4037634615618;-90966.61549408622;-82364.21136429446;-89000.46664481958;-99358.33208064224;
-6915.763844938737;-8264.602215838697;-6957.963938470357;-7114.6496671020595;-89104.82693968141;-84625.31383339332;-87484.45957713838;-100108.38956932898;
-6321.006276727471;-11403.278875741826;-6387.949751371116;-9525.441768818113;-88141.28793970203;-85748.60075099478;-86703.40021889213;-100474.06410861781;
-7213.891412483623;-5966.619368388578;-7217.266525896374;-4728.757408709217;-89477.76579591821;-84106.08280969654;-87788.84563313075;-99924.05473280606;
-8214.154328603068;2277.598056506879;-8159.169037243014;2528.3399258065137;-91063.55500978888;-82234.23597028684;-89079.54711670245;-99312.73452195342;
-7143.46106570495;-6728.411522914354;-7172.205409074475;-5797.751939028733;-89459.2585515092;-84200.18365385338;-87772.52885967838;-99967.88650368292;
-6324.359038395767;-11370.667680581533;-6392.800079917918;-9523.050132161396;-88155.92833232025;-85739.66005321266;-86715.40310566463;-100472.83476267276;
-6951.906615722968;-7810.504175484679;-6973.453697377885;-6374.605759931298;-89079.27889576899;-84585.4606730295;-87464.81239376217;-100081.94745563835;
-8198.105776084158;2130.389467524227;-8140.3712201561;2458.8707040394193;-91025.17706455912;-82266.51188928031;-89048.54524714295;-99320.46822553495;
-7386.424527934138;-4861.079735884636;-7399.545001929403;-4146.717983093022;-89835.25959673639;-83743.29164544246;-88078.09955812688;-99815.313496031;
-6369.375451728756;-11159.913082112442;-6436.900071728239;-9389.498459040935;-88237.28868213757;-85641.24532237594;-86780.62549598521;-100438.97186982297;
-6724.298801934577;-9261.534722034303;-6761.469752963752;-7654.1537230198055;-88734.83851371272;-85004.37706761087;-87184.94620143727;-100221.24352708382;
-8092.69494923293;1151.718336548607;-8039.073114284649;1621.8202259326251;-90849.76057407387;-82468.43754868956;-88905.7846553069;-99385.60120887772;
-7633.143083231817;-2842.448990636944;-7629.0303622520405;-2316.691257559211;-90212.06530476395;-83287.20429983191;-88384.98900949824;-99664.28275874649;
-6466.449077898154;-10734.246460705574;-6530.442122273698;-9089.091013561609;-88395.58373637006;-85460.77733764378;-86909.32684055888;-100381.32672087273;
-6546.758895726072;-10296.576952526208;-6596.312713183488;-8557.70064088114;-88468.29396108318;-85333.39474599299;-86969.05070174346;-100331.9293656265;
-7908.784795854664;-457.47315376676966;-7865.60122556701;195.33189479492842;-90555.56691355312;-82818.19764592621;-88666.79980359075;-99500.71269282255;
-7860.706193531299;-878.0659291822826;-7838.890890942918;-503.94243048935306;-90555.61161704203;-82867.08091104995;-88665.10107101215;-99524.27143147844;
-6601.0959864969245;-10046.3715250935;-6658.763487191616;-8565.83667586287;-88613.5132448093;-85198.0102298272;-87085.34682814442;-100293.10438550764;
-6415.107120884314;-10956.40044884687;-6473.467525657121;-9127.558365769191;-88276.24777272317;-85562.12014700416;-86812.43202834512;-100405.95834326248;
-7661.1945225232275;-2464.7715645756202;-7633.65717335429;-1592.986475585279;-90170.87103973283;-83267.84768913362;-88352.91425620488;-99645.5743486374;
-8048.684364400431;785.4626519039455;-8010.999323248783;1060.299701726401;-90834.47198086644;-82523.6240057497;-88892.75358828946;-99409.78579637836;
-6780.915770639869;-9072.863647087055;-6829.933146230358;-7786.0513670505725;-88895.50285285746;-84872.85940323585;-87315.14511288943;-100188.98995983481;
-6343.782704327429;-11313.71543570941;-6407.999266147526;-9440.7286573325;-88171.99923658362;-85707.33943073028;-86729.1717802491;-100459.17784681056;
-7392.057167536876;-4617.222203877235;-7383.027062776931;-3522.098484289466;-89752.80401144076;-83776.79691038096;-88013.5700718844;-99815.44760649772;
-8175.195238017469;1924.686363302036;-8125.239089159858;2161.19017138364;-91014.71644815404;-82300.75476178584;-89040.45391565013;-99335.6450600201;
-6992.09505225361;-7763.29729119507;-7029.690686427437;-6690.570019551518;-89225.77222892908;-84480.87686072313;-87583.50015681985;-100060.42272572788;
-6313.518442334944;-11410.945524089995;-6381.221876290068;-9538.584594557833;-88136.21409371067;-85753.89811443069;-86699.80158803482;-100474.82406792928;
-7115.141405480076;-6664.440830283264;-7125.0432282737775;-5351.8793406342675;-89330.02076506864;-84280.42641644794;-87669.33085552823;-99980.06820441106;
-8216.098930370681;2319.2840599160268;-8159.2584442208345;2590.6565893479096;-91064.40437607818;-82225.49643820482;-89080.9776283476;-99307.54891723978;
-7227.503624856905;-6097.980570552418;-7250.81649432379;-5245.194464349087;-89591.62558217354;-84040.68160542031;-87881.00187551999;-99914.46583443474;
