CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-8059.457905227889;-250.16072394379665;-8105.882478461562;-79.14752711624232;-88240.9767199727;-84209.21375861333;-88704.55189997578;-98287.28118983284;
-6792.024587634157;-9789.281760368558;-6913.998057126768;-8487.113831891278;-86282.22629812078;-86574.67652257401;-87109.9113953008;-99068.78758296819;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-8290.284370217845;1859.0616415812544;-8314.558364696308;1949.6085583697031;-88594.38015155557;-83788.64333494227;-88994.23050811655;-98150.55556899973;
-7091.247390657353;-7969.872113451018;-7196.747624486402;-7004.008532048289;-86770.56721098033;-86009.87029193286;-87507.99596404981;-98886.55381042407;
-6451.763981791018;-11440.047495370805;-6582.320521154466;-9660.446305328167;-85734.89913164367;-87228.75562056966;-86667.19039287453;-99284.928951851;
-7288.993273853454;-6358.154876012191;-7364.7656875569455;-5226.307240284353;-86991.55890840995;-85679.35504667224;-87688.06161738177;-98766.63670142135;
-8343.593280743753;2365.9545023387077;-8360.670013507606;2486.944495075285;-88664.38581518958;-83692.9555169291;-89051.18275298868;-98116.7597313833;
-7315.681256733091;-6382.004187346004;-7408.552754944892;-5647.749381989167;-87123.03186929606;-85583.37665598115;-87794.3218105223;-98744.77669534406;
-6458.447153383155;-11373.998090505373;-6589.674245080262;-9630.293802057959;-85757.76496622145;-87200.99475395617;-86684.89297448314;-99274.64714940157;
-7037.223224308876;-8109.525812807777;-7128.552452153261;-6776.4901252377185;-86608.65117414609;-86140.06920338502;-87376.00891304122;-98917.77919742814;
-8312.88198386216;2057.9251120001213;-8328.304687536322;2270.244332581083;-88603.92434643798;-83757.8202793384;-89001.91950820918;-98136.87630139307;
-7559.4717335071255;-4502.781272266063;-7637.8369495674315;-3985.2489811478836;-87499.72581860135;-85137.03467095311;-88101.47948282713;-98599.60211510684;
-8198.083424339704;992.4174538156336;-8218.19999434948;1344.5244842200857;-88414.09098077906;-83983.32702914799;-88847.60306448974;-98211.28525868479;
-7798.4342334788125;-2512.5372424766115;-7861.108524931494;-2175.9423227241427;-87866.20502069057;-84695.36420051625;-88400.3670096835;-98454.27107265843;
-6615.490509926142;-10683.664463003215;-6742.00138354318;-9161.331851641162;-86020.1520943823;-86906.84579692433;-86898.37448577577;-99181.84270642314;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-7911.668170889398;-1368.194981598256;-7945.307546294635;-755.7571835228424;-87979.55071682343;-84494.08674169621;-88492.12092067253;-98374.69886239755;
-8076.780507180752;15.713276352080864;-8116.3430948666455;180.9820748546213;-88304.9474126038;-84154.7649091202;-88757.3020168903;-98271.79143092531;
-6800.987637160735;-9631.679610214187;-6917.328467050608;-8353.696269237551;-86338.91032205944;-86519.6241759806;-87155.55365747854;-99049.8333036701;
-6495.104014289858;-11175.514599742246;-6618.038608794047;-9418.712189044021;-85816.41594367218;-87109.41965692278;-86731.29519597236;-99237.65501232803;
-7653.930205575252;-3435.6642884807934;-7702.835822443465;-2606.3028104666246;-87580.21445038491;-84964.68036945825;-88166.09837604742;-98526.73542818254;
-8229.129997388125;1432.344488184987;-8255.3485936342;1535.3189748905868;-88532.15289499199;-83863.90165852329;-88941.97212958004;-98171.81207797672;
-6987.915276040469;-8520.77555904097;-7095.203649425942;-7455.513770045492;-86635.58502621473;-86166.51131707565;-87396.63957317348;-98933.71599122477;
-6441.057496196926;-11401.267218740848;-6567.836590747427;-9615.519298973;-85742.87870441422;-87204.6827917913;-86671.57133478778;-99270.15444876606;
-7381.574199387336;-5524.077179917954;-7447.5341972749475;-4474.841591696929;-87161.61098022593;-85464.26420977882;-87824.74253472597;-98689.85845921737;
-8316.994704841936;2250.6865561826894;-8333.780864927872;2356.5220661785684;-88655.3780621741;-83706.92535721367;-89042.68909009565;-98118.81609187319;
-7206.113005413175;-7075.467059071906;-7301.823175170801;-6239.064781554316;-86978.21491697013;-85758.30140808839;-87675.43288176453;-98799.76198670412;
-6433.547310059943;-11409.73852988941;-6561.958081955681;-9641.581433007888;-85741.69406195809;-87214.09287620698;-86670.49845105392;-99274.58009416821;
-7121.511652649839;-7414.095987569808;-7203.81077573428;-6157.033879403339;-86763.83933589928;-85945.58667487939;-87500.70929535739;-98848.71230706124;
-8320.660390932608;2286.6505130112782;-8333.356181783221;2458.602483105956;-88648.53842837077;-83702.43265657815;-89036.78822955946;-98114.6586674045;
-7442.482703028048;-5304.314828433375;-7524.468901690114;-4694.291018759134;-87346.21403768231;-85316.49682718478;-87975.013312699;-98654.09566808888;
-6472.215827967623;-11249.99061226733;-6600.1572132298015;-9546.921795239663;-85811.11858023627;-87142.43318348327;-86727.24953022595;-99253.39064042458;
-6894.261466772731;-8935.556880898104;-6990.977465030845;-7492.572962352391;-86417.58846254212;-86373.4884707318;-87219.65846057636;-98992.50107914222;
-8243.457465583977;1515.090646158534;-8258.120209946657;1810.2901351797743;-88514.62912733902;-83866.51681262456;-88928.49402767349;-98170.69449075396;
-7684.797964668031;-3344.670336803238;-7751.540273611578;-2928.9725934234375;-87718.75056251891;-84871.74181601308;-88278.97468554672;-98508.98814308502;
-6555.006689430081;-10894.01673007211;-6680.534086291085;-9305.902934778087;-85948.47004991413;-86989.36843745333;-86839.34352866931;-99205.60261077913;
-8078.434536270444;87.64119000925899;-8101.03214991476;546.6119106545342;-88251.9290747558;-84167.97479009329;-88713.67141171354;-98266.35995702267;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-6438.688211284663;-11391.521858158334;-6562.114544166869;-9601.99649357754;-85757.80966971036;-87201.88882373439;-86684.20007040502;-99271.07087028872;
-7402.94246708661;-5345.218520786586;-7464.141543405241;-4308.969296094096;-87213.17645468432;-85420.85712204661;-87867.30025616888;-98678.28025558952;
