CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-7106.267762931319;-9468.690689646088;-7146.992641328889;-8211.293305312789;-88303.2933835141;-85310.30539397066;-87324.15286590492;-99475.47757333251;
-6686.814926483027;-11567.00540387695;-6741.688459120805;-9720.930125824229;-87609.24936643236;-86103.38999073386;-86761.35829226475;-99730.17570140073;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-6663.837333182971;-11538.976316329994;-6719.560232110051;-9689.503573120068;-87614.09969497916;-86103.70291515625;-86769.65078945766;-99732.05324793498;
-7744.812398530531;-4586.935590140294;-7725.142863409861;-3581.084737907021;-89245.53117102757;-84118.46567612478;-88095.95860194667;-99072.27445510322;
-8486.644445257718;1684.181592962932;-8429.133406774212;1835.4134959475396;-90444.47874361023;-82722.39806919075;-89071.90282009874;-98619.94220256117;
-7284.075890073287;-8189.85798238015;-7313.915468921122;-7142.74580988238;-88624.80087575923;-84928.38113646283;-87589.31161037822;-99350.08428693823;
-6628.655687410318;-11652.456122929589;-6686.725519505206;-9788.588856290444;-87570.75966248033;-86158.95642744975;-86734.29032972937;-99750.62754757733;
-7459.492380558537;-6726.511624635652;-7458.66536601369;-5481.139478819308;-88810.02978206036;-84637.80845854383;-87741.19171395204;-99242.28182343028;
-8539.081637749869;2204.7537213270334;-8472.92047416216;2401.7843487005653;-90512.20452930982;-82624.60918719879;-89127.04457366999;-98584.49233585506;
-7523.0160383005195;-6514.393569754788;-7538.483445463592;-5702.868783815955;-88997.96324944058;-84479.91573571155;-87892.58007914783;-99201.57929677717;
-6643.117266072902;-11576.840171437285;-6703.288162146589;-9763.063164122483;-87604.91312800803;-86129.4297730243;-86762.2300102985;-99743.0950096959;
-7198.468708809461;-8534.477178392075;-7216.461863095983;-7092.029701713289;-88413.75570461222;-85123.26599636865;-87419.66186996244;-99404.711950387;
-8495.451032573108;1796.208536172931;-8429.42397945213;2083.160231490163;-90432.9005399824;-82709.59051961786;-89062.8727153388;-98610.59917337885;
-7778.0047390466625;-4524.2836504320685;-7777.624759390922;-3957.0634313897413;-89390.61634428697;-84013.77010509612;-88212.92528068129;-99049.60978622554;
-6711.245383172677;-11307.23342981737;-6769.829305390037;-9591.222952750082;-87719.37641136366;-86007.83628318743;-86855.9061713107;-99706.81812844494;
-6979.66748233646;-9888.210581327747;-7012.859822852591;-8272.850009542706;-88084.51450878555;-85527.40788786506;-87152.55852372153;-99540.0517630639;
-8365.050955420847;556.1561055369503;-8305.483556447454;1006.3202388668345;-90218.61436588936;-82970.16715647784;-88889.51258534344;-98698.48623257712;
-8030.154768246981;-2422.884395466375;-8011.938096515906;-2041.7648007589341;-89774.26168611785;-83557.1686693631;-88526.14027573352;-98900.68011291983;
-6822.0429804376345;-10795.981978891132;-6876.201257252844;-9227.738884417879;-87901.4984251855;-85794.73475155052;-87003.38298122681;-99637.12538923329;
-6810.263611109688;-10818.937220446733;-6855.3247279315865;-9073.109516276065;-87833.72793599701;-85834.63261540326;-86948.88942824477;-99642.53451139147;
-8147.523778381798;-1285.2700096690667;-8100.875687703573;-629.8945104950084;-89878.24200132395;-83365.34599844766;-88611.83686397516;-98825.35473410544;
-8249.224215653447;-452.1310868419513;-8213.52847975832;-210.97811591364336;-90106.45331221263;-83143.39317600646;-88796.64108713163;-98760.95935832971;
-6974.884209023025;-10002.562105961098;-7021.91227935699;-8622.61010677935;-88147.38996593833;-85501.77043697482;-87202.7381900237;-99540.16352178616;
-6695.84503124297;-11375.92034052853;-6749.064534791057;-9548.08408595134;-87667.87799213863;-86039.86633299188;-86814.4436853461;-99711.46729129164;
-7881.9627025082955;-3463.4251550942845;-7852.771324249665;-2575.1221269514713;-89466.25464752372;-83857.95609449818;-88276.60540063446;-98987.53899187315;
-8422.070255526336;1120.6717635001855;-8371.018871190414;1283.7500910461058;-90361.39730946986;-82831.63104434384;-89004.95934545509;-98657.85076115737;
-7171.3560427851735;-8887.321816363552;-7208.370531603162;-7726.841595988464;-88456.87221966652;-85140.76741227716;-87454.50823956827;-99423.39800875164;
-6635.852949124926;-11627.668038328653;-6694.034539942091;-9767.734678713641;-87585.64592428756;-86148.87579070042;-86748.10370780274;-99749.62171907685;
-7596.620332791846;-5686.417899896848;-7586.874972209332;-4561.007566572138;-89027.98164224406;-84385.23374619886;-87920.09507657231;-99161.52497071326;
-8519.769730540482;2054.3711846317274;-8457.967157121559;2212.2862592084716;-90498.614668681;-82656.16985036968;-89117.38862006529;-98598.39512090625;
-7397.801565861889;-7401.355493230283;-7421.829691151344;-6479.703662360152;-88811.77321812788;-84714.76551470347;-87742.957501764;-99282.40320472757;
-6625.995829820136;-11639.045076256405;-6686.546705549563;-9797.03781569455;-87581.66731377451;-86161.92920946231;-86745.06387055683;-99755.65669007978;
-7320.263364346429;-7683.926246634275;-7329.762855739935;-6338.798265313896;-88607.50062555083;-84892.46188312315;-87578.35925559512;-99329.18540587251;
-8525.670591076683;2114.60913593878;-8459.643537955706;2345.525007906557;-90494.14431978994;-82650.5595625114;-89114.25937584155;-98594.64002783777;
-7645.235376982138;-5551.368659897883;-7653.840798597432;-4867.226465609845;-89195.97735357015;-84252.10675622306;-88055.59135146039;-99129.2490517198;
-6666.497190773152;-11466.534312550344;-6726.668086846839;-9694.286846433502;-87654.91398035455;-86083.318124213;-86804.67597301913;-99731.49445432359;
