CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-8290.64199812913;2252.094716083374;-8198.709273184451;2576.6420455744324;-93376.96056091315;-82184.9503737629;-89267.59234280496;-104697.3144647258;
-7384.390519188705;-5188.532792154884;-7383.809373832867;-4430.428675464234;-92071.30576030085;-83697.09058965334;-88194.68625720576;-105148.77499923408;
-6351.024669530949;-11098.423433115893;-6429.255775124523;-9349.198263788017;-90492.91497384489;-85441.28661647876;-86899.24620380953;-105649.45407503296;
-6773.159715313878;-8925.610354615494;-6811.850584966014;-7375.136896984208;-91082.24106815351;-84736.8043347364;-87380.3227997211;-105430.89871774898;
-8195.66943593853;1418.6205170894286;-8109.79403374124;1870.2822172978185;-93223.31466952738;-82342.86544833964;-89140.36621336534;-104738.8216541793;
-7643.201368236705;-3206.0671694358794;-7619.866147025365;-2636.097685825549;-92457.00746262164;-83261.09746230811;-88511.56693834865;-105021.2359453721;
-6443.717353787107;-10728.07737923591;-6516.137005822302;-9090.834449629123;-90640.32472852764;-85284.95851575835;-87020.30325177948;-105606.35991172314;
-6577.649006563307;-10017.560126490609;-6633.483664212664;-8334.540824239353;-90795.49053853638;-85066.13493754089;-87145.65183468483;-105528.93346892994;
-8017.369570418546;-65.62472172078154;-7946.0004503727505;557.58661718209;-92945.21426501445;-82651.02894914497;-88911.77492282093;-104827.02163779995;
-7886.947141521829;-1223.489787994598;-7840.768437477164;-806.9873818144061;-92815.99883031832;-82853.22282948767;-88806.8558343477;-104901.52000206948;
-6580.152401942301;-10113.449110203876;-6643.117266072902;-8626.164034147743;-90852.33102468622;-85054.28851297958;-87194.35628585295;-105540.98105919136;
-6433.502606571032;-10736.705152595658;-6501.630723670808;-8961.462552721805;-90587.28403893519;-85303.7786845897;-86975.26448670203;-105599.38616745308;
-7769.689890109288;-2000.0564456053312;-7719.599630784945;-1173.8912670482716;-92569.25792327618;-83063.21746864528;-88602.00209641483;-104943.38481943427;
-8092.0467486437265;517.8228637960988;-8025.3044397001795;824.4217424895457;-93114.81930194132;-82506.25670030793;-89052.34504370035;-104797.47263163002;
-6754.8312848605265;-9210.505689442836;-6804.832137207048;-7903.263914974203;-91121.82600758386;-84752.51761108848;-87414.92330013792;-105452.80342731517;
-6341.972213026549;-11135.952012056352;-6417.878737196772;-9310.641504602612;-90458.8956187839;-85451.54606718375;-86869.98777031753;-105643.41910403004;
-7485.867439015799;-4130.96000325203;-7460.766429992489;-3084.5407348323747;-92143.07721174684;-83535.04044235236;-88250.8785427664;-105078.07643152196;
-8236.05903816927;1766.234846858364;-8153.603452873642;2023.838701705778;-93319.29306021846;-82264.5672875127;-89220.13958932634;-104724.00244760544;
-6967.508133352773;-7990.525125327722;-7000.991046546823;-6884.225533512299;-91446.21687486373;-84389.72644683438;-87680.75259694489;-105347.2137865083;
-6302.923715463128;-11277.03622305825;-6382.540629212932;-9444.595509123268;-90408.9394699263;-85514.37682084761;-86829.1958366866;-105663.78154322882;
-7199.8992204546;-6189.555667585811;-7200.368607088162;-4929.967812295891;-91714.66132577197;-84020.94501506627;-87899.21854725106;-105220.68056114682;
-8302.644884901629;2342.351060193904;-8211.405064035067;2618.551566428133;-93403.62619204834;-82165.34789387559;-89289.89938377135;-104694.47579317997;
-7212.170328160564;-6413.587202261353;-7225.894299256122;-5516.9022699478;-91814.32775429818;-83982.47766285868;-87983.23875465855;-105230.49297696269;
-6316.625334814231;-11222.967353220864;-6396.26460030849;-9426.6247065812;-90436.72268828425;-85496.42837005001;-86852.84398232031;-105662.70865949497;
-6930.136016623499;-7964.5300465262;-6954.253548890776;-6522.641363458796;-91315.05683839999;-84468.73986348389;-87571.02788341379;-105350.38773422096;
-8269.385489152133;2057.9474637445765;-8177.922150841016;2419.196357631249;-93341.55539769595;-82218.23212125685;-89238.13274361286;-104704.75759562942;
-7468.969520207587;-4539.058153517027;-7460.5652642923915;-3846.198778891418;-92199.29184905194;-83547.89269541415;-88299.2924212566;-105103.311551012;
-6372.951730841605;-10993.593751620503;-6449.171179434202;-9277.292701875294;-90531.114105119;-85392.96214496638;-86929.89044545776;-105633.02554285832;
-6697.454356843753;-9328.27703097785;-6741.889624820903;-7729.032066945085;-90973.41042440063;-84851.31232158093;-87290.4017317774;-105461.23003497483;
-8140.70649632293;987.6788839911085;-8058.273262771758;1492.9400674033247;-93139.54033130889;-82425.455144102;-89070.76288113152;-104758.6252997667;
-7720.471348818702;-2529.949251407296;-7689.0224443700845;-2015.5015010239485;-92574.73410066773;-83113.37478320299;-88607.165349384;-104972.82206688191;
-6477.937874548183;-10541.75323745647;-6546.91535793726;-8951.58308167256;-90697.96987747788;-85206.99563109824;-87066.23608663512;-105578.64374859855;
-6517.902793634271;-10287.412737299532;-6577.693710052217;-8569.345899742353;-90711.67149682897;-85148.27759841413;-87075.84733675091;-105548.55830056171;
-7936.188034556871;-669.613560392089;-7870.876237258463;19.066038020376926;-92824.38073448905;-82773.06947387094;-88811.19207277204;-104857.64352770371;
-7956.952805155851;-596.5904112566008;-7903.196859740837;-222.4892643081265;-92920.82851181371;-82723.11332501333;-88892.15009118916;-104859.43166726014;
