Año;Mes;Dia; Hora
2020;09;27;21-30-15
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-3;10;-3;-3;-1;-2;-1;-3;
-8;-3;-5;-5;-3;-3;-1;-5;
-5;11;3;3;0;-4;-1;1;
-1;2;0;-1;-1;-1;0;-2;
4;-7;0;-1;-1;0;-2;4;
1;-5;2;-2;0;0;0;-4;
10;-9;-3;-2;-3;-1;0;4;
-2;17;-4;0;1;1;0;-3;
-1;-13;0;-3;-3;-1;-2;1;
0;1;-2;-1;-2;-3;-1;-2;
3;1;-1;1;0;-1;0;-2;
-1;-2;-2;0;1;-1;0;1;
5;19;3;2;0;1;0;-1;
-6;-21;-2;-1;-1;0;0;-3;
-4;-8;3;-2;-2;-1;-2;1;
4;6;-5;0;2;0;1;-1;
-5;-3;-3;-2;-4;-2;-1;-1;
2;3;-3;-1;-3;-1;-1;0;
-2;0;2;-1;-2;-3;-1;0;
-2;-6;1;-2;-2;-1;0;0;
-1;-13;-1;0;1;1;0;-3;
10;8;-5;0;0;-1;-2;-1;
1;-1;1;0;-1;0;-1;-1;
-3;3;-4;-3;-2;-1;1;0;
8;19;3;1;-2;0;0;-2;
-5;-22;-6;-2;0;-1;1;19;
0;18;3;0;1;1;-3;-9;
-2;-4;-3;-2;-3;-1;-1;-1;
-8;-12;1;-2;0;-1;-1;-3;
9;22;1;-3;-2;-2;0;-4;
-3;3;2;1;-3;-2;-2;5;
-1;-9;-7;-2;0;-3;-2;-1;
-6;4;2;-1;-2;-2;-1;-1;
1;-6;1;-1;0;0;2;0;
-5;2;2;3;0;-2;-2;-2;
1;3;0;2;2;0;0;0;
6;3;-6;1;-1;-2;-3;-4;
4;23;4;-4;-2;6;2;-2;
-14;-65;-6;-1;0;-6;-6;-4;
0;12;2;-2;-4;-2;-2;-1;
-2;7;-3;-4;0;1;-1;-3;
1;-9;-7;-2;-2;-3;1;2;
5;9;2;-2;-3;-4;0;-1;
-9;11;1;-2;0;1;-1;-5;
2;-11;-3;2;-1;-1;0;0;
-5;-17;3;-3;-3;-2;-2;0;
2;7;0;0;2;1;1;0;
3;-23;-2;-2;1;-4;-2;0;
-10;9;3;3;2;1;2;-5;
-4;-10;-4;-1;-1;-2;-1;-1;
1;13;7;0;0;0;3;1;
3;22;-3;-1;0;2;0;-5;
0;-8;-7;-6;-4;2;-2;5;
0;-7;-2;0;1;0;-1;0;
-1;0;1;0;-1;-1;-3;-1;
-1;-1;-3;0;0;-1;0;0;
-1;0;2;1;0;-4;-3;-7;
0;-6;-2;-2;-1;-4;-1;1;
12;16;-1;-1;2;2;4;1;
-8;-8;0;0;-1;1;1;-2;
-2;-2;2;-2;-2;-5;-4;-9;
-1;-8;-1;-3;-1;-1;0;8;
-2;5;-7;-3;-1;-2;-1;-5;
0;-6;-2;-1;0;0;0;1;
-1;12;-1;1;-2;-2;-1;-3;
-3;5;0;-2;-3;-1;-2;-3;
3;-4;3;-1;-2;-1;2;12;
-4;-14;1;1;-1;0;-1;-5;
-1;-3;-7;-4;0;-1;-1;-1;
-6;-3;1;3;1;1;0;1;
-8;-6;-5;-2;0;-3;-2;-3;
2;-9;0;0;-2;-1;-1;0;
1;23;1;1;-1;-1;-2;-1;
