Año;Mes;Dia; Hora
2020;04;21;20-51-21
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;-1;0;-2;-4;0;-1;-1;
-1;-1;-3;-2;0;2;-1;-1;
0;1;-2;-6;-15;-3;-2;-2;
-1;0;0;8;27;1;0;-1;
-1;0;1;-1;5;-1;0;-2;
1;-2;-7;-8;-5;0;0;0;
-1;0;1;3;6;3;-1;-1;
-2;-3;-2;-6;-26;-2;-3;-2;
-2;-3;-1;2;20;0;-2;0;
-1;0;2;-1;-2;-4;-2;-2;
0;-2;-2;-3;-3;-1;0;0;
-1;1;-1;-3;1;-2;-1;0;
-1;0;-1;-1;-26;-1;-2;-2;
0;0;-2;-7;-6;-2;0;-2;
-1;0;-1;-5;-13;-3;-2;-1;
-1;-1;-3;-4;-14;-2;-3;-2;
2;0;1;1;10;-1;-1;-1;
-1;-2;-2;-5;-10;-3;0;-1;
-1;-2;-2;0;1;0;-1;-1;
-1;0;-2;1;-3;-2;-1;0;
-2;0;2;-2;-24;0;-2;0;
-2;-3;0;-2;-1;-3;-2;0;
-1;-1;-1;1;-1;1;2;-3;
-1;-3;-6;-4;10;-3;-1;-1;
-1;-2;1;0;0;0;-1;-2;
-1;0;0;3;-6;-1;-1;-2;
0;-1;-2;-4;2;-1;-1;-2;
-3;-1;1;0;-11;2;0;-1;
-1;0;-1;2;1;0;0;-2;
-1;-2;-2;0;20;0;-2;0;
0;-2;-1;-3;-23;-3;0;-2;
1;-1;-1;-3;-1;-2;-1;-2;
-3;0;1;0;1;0;-1;1;
-1;-2;-1;-2;-20;1;-2;-1;
-1;-3;-3;2;10;1;0;-1;
0;-1;1;0;7;-2;0;0;
-1;-3;-1;0;7;-1;-2;1;
0;1;-1;-4;-20;-3;-2;0;
-3;0;1;4;15;2;2;-1;
-1;-2;1;-1;14;0;1;-1;
-1;-3;-2;1;7;0;-1;-3;
0;0;-2;-1;-6;-1;0;1;
-1;-2;0;-4;-9;1;-3;-2;
-2;0;-2;-1;-2;-2;-1;-2;
0;-2;0;1;9;0;-2;-3;
1;2;0;-4;-25;-1;-1;0;
-1;0;-1;-3;0;-1;0;-2;
-1;0;-1;-3;-13;-2;0;0;
-1;-1;-1;-1;9;0;-1;-3;
-1;0;-1;-2;8;-4;-3;0;
0;-1;-3;-1;-16;-2;-3;-1;
0;-1;0;4;38;2;0;1;
-3;-2;0;-1;-7;1;0;0;
-1;-1;0;-2;-4;0;-1;-2;
1;-2;-1;-2;-5;-1;-1;2;
-1;-2;1;-1;-6;-2;-1;-2;
0;-4;-8;-3;10;1;-2;-1;
0;-2;2;0;6;-2;-2;-1;
-2;0;-2;-1;-11;-2;0;0;
-1;1;-1;-1;7;-1;0;0;
-2;-1;1;2;4;0;0;-1;
-2;-1;-2;-1;-15;-1;-1;-2;
