CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-1;-2;-2;-1;-4;-2;-1;-2;
-1;2;3;-2;-2;-3;-2;0;
-1;0;-2;1;-9;1;-2;-1;
1;-1;2;4;-11;1;0;0;
-1;-5;-6;-7;9;-5;-2;-1;
-2;-3;-2;1;-1;3;-1;-1;
-2;0;0;-6;0;-4;-3;-1;
-1;-2;-2;-1;7;0;-1;-1;
1;3;5;-2;-15;2;0;0;
0;-1;-4;9;5;-7;0;-2;
0;0;0;1;13;-1;-1;-1;
-1;-2;-6;-4;-8;0;-3;-2;
-1;0;4;7;1;2;0;-2;
-1;-3;1;-4;-2;-3;0;-1;
-2;-3;-7;-13;-10;-3;-1;-1;
-1;0;-1;-1;18;7;-1;-1;
0;-2;4;-3;-8;-3;-2;-1;
-2;-1;-2;4;-5;-2;1;-1;
0;0;3;2;21;0;0;0;
-3;-2;-5;-2;-14;-1;0;-1;
1;2;6;2;-17;-2;-3;0;
-3;-3;-6;-12;9;3;-2;-1;
-2;1;-2;0;-22;-7;-1;0;
0;-2;-1;-3;3;-5;-1;-2;
0;-1;2;5;10;2;1;-1;
0;-3;-2;6;-7;-4;-1;0;
-2;-2;-2;0;0;1;-1;-1;
-2;0;0;-4;7;-2;-1;-2;
-2;-1;-1;-4;-5;-3;-2;-3;
0;-5;-1;3;-5;0;0;0;
0;0;0;6;22;2;2;0;
-2;-1;1;-3;-3;0;-1;0;
1;2;2;1;-9;-4;-2;-1;
1;-2;-4;-7;15;0;0;-1;
-2;0;-3;-2;-21;1;-1;-1;
-2;-1;-2;-3;-1;-2;-2;0;
0;2;9;12;2;1;0;0;
-2;-3;-15;-19;-8;-2;-3;-3;
-1;-2;1;-5;-2;-2;-1;-2;
-2;-4;-8;-4;5;-1;0;-2;
0;0;10;10;-7;0;1;-1;
0;-1;-7;-6;-4;-3;-3;-2;
-2;1;4;-4;-12;-2;-1;0;
-2;-3;-3;-3;7;-1;-1;-1;
0;0;3;5;1;2;-1;0;
0;-5;-4;-5;-12;-5;-3;-1;
0;-1;-5;-2;10;1;1;-1;
-1;1;0;-4;-5;-3;-1;0;
-1;0;3;5;5;-2;-1;-1;
0;0;1;-6;0;1;0;-3;
-1;-2;5;3;-12;-5;-2;-1;
-1;-1;-4;1;-5;1;-1;0;
-3;-5;-10;-2;-2;-4;-4;-3;
-1;5;7;8;17;10;3;1;
1;1;0;1;-1;-1;-2;-3;
-3;-1;1;6;11;-1;-2;-1;
-2;-2;-2;-11;-4;-1;-1;-1;
-2;-2;4;2;-9;-5;0;-3;
-1;-5;-10;-9;15;-3;-2;0;
1;1;2;5;-17;0;-1;0;
2;-1;-5;-6;-7;1;-3;-2;
-1;0;3;5;6;2;0;0;
-1;-3;-2;-4;-26;-2;-1;-2;
-1;0;-3;-4;22;2;1;0;
-3;-1;1;1;-20;-3;-1;-2;
0;-1;-2;-5;-11;0;-2;2;
-1;-4;-1;-6;-2;-1;-1;-1;
1;0;3;11;16;-1;-1;-1;
-1;-1;-4;-17;-1;1;0;0;
-2;-1;2;22;24;-2;0;0;
-1;1;-2;-6;-28;-4;-1;-2;
-2;-3;0;-1;26;0;0;-1;
-2;-3;-3;-4;-1;-6;-2;0;
-1;-3;-4;-4;-26;-2;0;-2;
0;1;-3;-4;6;0;-1;1;
0;-1;4;9;11;2;1;1;
-1;-2;-10;-9;-13;-2;-3;-1;
-1;0;3;-10;-7;-2;-2;0;
-1;1;5;37;43;6;0;1;
-3;-1;-2;-13;-24;-10;-2;0;
-2;-3;-1;2;5;1;-1;-1;
0;0;4;-3;-18;-1;0;0;
0;-2;-8;-13;2;-1;-1;-3;
-2;-1;-3;0;-7;-1;-1;-2;
-1;4;4;6;-7;-1;-1;0;
1;-1;2;6;7;-1;-2;-1;
-1;-1;-10;-16;-13;-1;-1;-1;
0;0;3;2;23;1;2;0;
0;-2;2;-3;-22;-6;-1;0;
0;4;3;10;15;6;0;0;
-2;-5;-1;-4;-4;-4;-3;-2;
-2;-1;-3;-7;-18;-3;-3;-3;
1;-1;-2;1;0;0;0;-1;
-1;-2;-1;10;31;2;-1;-2;
-1;1;2;-2;-11;-4;0;1;
-1;-2;-2;-5;-23;-5;-3;-2;
0;1;4;4;18;0;-1;-2;
-1;-1;0;-1;-2;1;1;-1;
-1;-1;-1;-4;-20;1;1;-1;
-1;-2;2;6;18;3;-2;-2;
0;-2;-2;-2;-5;-3;-2;-1;
0;-2;-1;-8;7;-1;0;-1;
-1;0;-3;2;-1;-1;-1;-2;
-1;0;1;4;-5;0;-1;0;
-1;-1;-4;-9;-17;-5;0;0;
-1;1;7;14;22;1;-1;0;
-2;-5;-10;-8;-6;0;-1;1;
0;-1;-4;-2;-3;-2;-3;-3;
-3;-4;-3;-2;16;-4;-2;0;
0;1;-1;-12;-26;1;0;-2;
0;1;2;4;9;-5;1;0;
-1;2;0;-3;-9;-2;0;-1;
-3;-1;1;-6;6;1;-3;-2;
0;-1;1;-1;0;1;0;0;
-2;0;0;6;3;-1;0;-2;
-3;-1;-5;-5;1;1;-2;0;
0;0;1;2;-14;0;-1;-1;
-3;0;0;3;-2;-5;-1;0;
0;1;-1;-6;6;2;1;-1;
-2;-1;-1;-1;-8;-2;0;0;
-1;-2;-2;-1;2;0;-3;-2;
-1;1;3;3;4;-2;-3;-1;
-2;-2;-9;-9;-26;-4;-3;-1;
0;-3;-1;3;20;2;-2;1;
-2;0;0;-4;-1;-4;-1;-1;
-1;-2;-4;-7;-4;1;-1;-3;
0;1;10;16;9;2;-1;-1;
1;-2;-2;-3;7;-1;0;-1;
-2;-2;-2;2;6;2;0;-1;
0;-3;-3;-4;6;0;-3;-3;
0;-2;-1;-9;-17;-5;-1;0;
-2;-2;-3;-1;0;0;-2;-1;
-1;1;-1;0;-1;-2;-1;0;
1;-2;0;3;13;1;0;-1;
1;1;9;-4;-13;-4;-2;-3;
1;-5;-16;-11;3;2;-3;-2;
-1;-2;-1;-1;-1;-6;-2;-2;
-2;0;-1;0;5;1;-1;-1;
-2;2;4;-2;-7;-1;1;-1;
-2;-2;0;2;-36;-4;-2;-2;
-2;-1;-2;-2;27;4;1;0;
0;-1;1;-8;6;-1;-1;-1;
-2;-4;-8;3;4;1;0;-1;
0;2;3;3;0;-2;0;-1;
-1;-2;-4;-6;-27;-3;-1;0;
-2;-2;-2;-2;-5;-1;-2;-2;
0;-1;-3;-1;19;5;-1;-1;
0;0;5;-3;-11;-4;-1;-1;
-2;-2;-1;0;4;-3;-3;-1;
0;0;-2;3;-3;1;-1;0;
-2;-1;-1;1;-7;-2;0;1;
-2;-3;-3;-7;-3;-1;-1;-2;
-2;-4;0;11;12;2;1;-1;
-3;0;-1;-7;3;-6;-3;-1;
-2;-2;0;4;-10;-3;1;-1;
-1;1;-2;-3;4;0;0;0;
-1;0;-1;-2;0;-4;-1;-2;
-1;0;0;1;-15;-1;0;-1;
-1;-1;-3;-5;11;0;-2;-1;
-1;0;3;4;36;2;0;1;
-1;-3;-3;7;-14;-3;-4;-2;
1;0;1;2;5;4;1;-1;
0;-1;1;-2;-9;-2;-1;-1;
0;0;-2;-4;-13;-6;-1;-2;
-2;-2;-1;-8;-14;0;1;0;
-1;-2;2;0;9;-1;-1;0;
-1;-1;-8;-8;-16;-3;-1;1;
-2;-3;-6;-5;1;-4;-1;-1;
-2;-2;-3;-4;5;-1;-1;-4;
0;0;4;5;0;-2;-2;-3;
-1;-3;-12;-8;-3;-1;0;-2;
-1;1;2;0;-5;0;1;-1;
-2;-2;-2;3;0;0;-1;-1;
0;1;4;0;-1;-5;-2;0;
-1;-1;1;-1;-3;-2;-1;1;
0;-1;0;-2;-9;-4;-2;-1;
