CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
1;-2;-1;-3;-1;2;-1;0;
-2;-2;-3;-2;-1;-4;0;0;
-3;-2;-3;0;0;-3;-1;1;
1;0;-2;0;-3;1;2;-2;
-2;-3;0;-2;-3;-4;-3;-1;
-2;-2;-4;-2;-2;-3;-4;-2;
0;0;2;0;-4;3;0;-1;
-1;-1;-1;-2;-2;-2;-2;-1;
0;-1;0;-1;0;0;1;0;
-1;0;-1;-2;1;2;0;-2;
1;-2;-2;1;-1;-3;-2;-2;
0;2;0;2;-1;-3;-2;-1;
-2;-3;-3;-3;-2;1;0;-1;
-1;-3;-4;-2;-3;-3;-1;-2;
0;0;1;0;0;-2;-2;0;
-1;-1;-1;-1;0;1;0;-2;
0;1;2;2;-1;0;-1;-1;
1;0;0;-1;0;-1;-1;-1;
-2;-2;-2;-1;-1;0;-1;0;
-1;-3;-3;0;-2;2;1;-2;
2;1;-1;-1;0;-3;-2;-2;
-1;-3;-2;-1;-3;-6;-3;1;
-2;-2;1;0;1;0;1;0;
-1;-1;-4;-2;-2;0;0;-2;
0;0;-1;0;-2;-7;-3;-1;
-2;0;-1;-1;-2;-1;-2;-2;
-1;-1;0;-2;-2;6;2;-1;
0;0;1;0;-1;-3;-4;2;
1;-2;-2;-2;-1;-6;-4;1;
1;0;1;0;0;9;2;-3;
0;-1;-1;0;-2;-2;1;-1;
-3;-7;-8;-4;1;-27;-9;0;
0;-3;-3;-3;-1;-25;-9;3;
-3;6;6;2;-3;37;12;-5;
0;-1;0;0;-1;-5;0;0;
-4;9;9;2;-3;47;24;-10;
-2;-4;-4;-1;-2;-15;-5;1;
1;-8;-10;-4;1;-27;-17;6;
-3;5;9;0;-3;44;17;-5;
-3;0;2;4;-1;14;5;-2;
2;-9;-12;-4;0;-35;-23;7;
1;2;3;-1;-1;11;2;-5;
0;3;6;2;-2;22;9;-6;
0;-9;-10;-4;0;-41;-19;4;
1;1;-1;-1;1;-9;-4;2;
-5;8;8;2;-1;27;28;-9;
-3;-6;-7;-2;-2;-20;-4;-1;
0;-3;-3;-4;0;-14;-8;4;
-3;1;3;2;-1;26;12;-5;
-2;0;1;1;-1;0;-5;1;
1;1;2;1;-2;-15;-1;-1;
-3;-1;-2;-2;-3;6;4;-5;
0;-4;-3;0;0;-15;-7;3;
-2;-1;-1;-1;-3;7;3;-2;
-1;2;0;-1;-3;7;2;-2;
1;-8;-9;-4;-2;-12;-14;2;
-1;2;1;-2;0;-4;1;-1;
-1;4;4;2;-1;13;7;-2;
-1;-6;-6;-4;0;-16;-8;3;
0;-1;1;-1;0;-10;-3;2;
-4;4;4;0;-2;11;12;-5;
-3;-5;-5;-2;-1;-6;-4;0;
1;-4;-6;-3;0;-21;-12;1;
0;3;5;1;0;15;9;-3;
-1;2;3;1;-2;6;2;-3;
0;-5;-6;-4;0;-23;-15;3;
0;0;2;-2;0;3;-1;0;
-2;1;2;1;-1;16;9;-5;
0;-5;-5;-4;-2;-17;-6;-1;
-1;-1;-3;-3;-3;-8;-5;0;
-1;2;3;2;-2;18;9;-4;
0;0;3;1;-1;-1;2;-2;
0;-7;-6;-3;-1;-17;-7;0;
-2;0;1;-2;-2;10;3;-1;
-2;2;0;0;0;5;-1;0;
-4;-2;-6;0;-2;-15;-9;2;
-1;-3;0;-1;-1;2;-1;0;
0;1;2;2;1;11;5;-4;
0;-1;-5;-1;0;-10;-5;0;
-1;-2;1;-2;-1;-5;-2;1;
-2;1;1;-1;-4;12;6;-3;
-1;-3;-3;-1;-1;0;-3;-2;
0;-4;1;1;0;-11;-5;1;
-1;-1;-2;-1;0;5;1;-2;
-3;0;-1;-1;-1;1;0;-2;
1;-2;0;-1;0;-12;-4;2;
-2;-1;-2;-1;-1;-2;-1;0;
-3;0;0;-1;-2;8;2;-2;
-1;1;-1;-1;0;-2;-2;0;
0;0;0;0;1;-5;-3;0;
-1;-2;-3;-3;0;5;1;-4;
-1;-6;-4;-5;-1;-1;-1;-3;
1;1;-3;-3;1;-9;-4;0;
-1;-1;0;-1;0;-1;0;-3;
-2;0;4;-1;-2;4;1;-1;
-1;2;-2;-1;-2;-3;-2;-1;
0;0;-1;-1;-1;-2;-1;-1;
-2;-2;0;1;-1;4;0;-1;
-1;-2;-1;-1;-2;1;0;-3;
0;-1;-1;-1;0;-4;-2;1;
-2;-4;-3;-3;-1;0;0;-3;
-3;-1;-1;-1;-2;2;-1;-4;
-1;3;2;0;-1;-5;-2;0;
-2;-1;0;-1;-1;-4;-1;-1;
0;-1;-2;-1;-2;2;1;-2;
0;0;-1;0;-2;-3;-2;-1;
-1;-2;-4;-4;-3;-3;-2;-1;
1;0;0;0;0;0;1;-2;
0;1;1;0;1;3;0;-2;
-2;-4;-3;-2;-2;-3;0;-1;
-2;-1;-1;0;-1;-2;-1;-1;
0;1;2;0;-1;1;-1;0;
-1;-1;0;0;0;-4;-2;-1;
0;-4;-5;-3;-1;-6;-2;0;
-2;-2;-3;-1;0;3;0;-1;
-1;-3;-1;-1;-1;-1;-1;-1;
0;1;1;1;0;-4;-3;1;
1;1;2;1;-1;2;1;0;
0;-2;-2;-2;-2;2;1;-2;
-1;0;-1;-3;0;-3;-2;0;
-2;-5;-4;-3;-2;-1;0;-1;
0;-1;-1;1;0;2;-2;-3;
-1;-1;1;1;0;-4;-2;0;
0;1;-3;-2;-1;-4;-4;-2;
0;1;1;0;-1;1;0;0;
-2;0;1;-1;0;-2;-2;1;
0;-3;-2;-1;-3;-5;-2;0;
0;-1;-3;-2;-1;2;-1;0;
-1;-4;-3;-2;-2;2;0;-1;
-1;5;4;2;0;2;1;0;
-2;-2;2;-1;-2;3;2;-2;
1;0;0;0;0;-7;-4;-1;
-2;-4;-6;-3;-3;-4;-1;0;
-1;-3;-3;-3;-1;1;0;-2;
0;-3;-3;-2;-1;-3;-2;-2;
-2;1;0;1;0;-3;-2;0;
0;2;4;-1;0;4;0;-1;
-1;-1;0;-2;0;2;-1;-1;
-1;-1;-4;-2;-2;-4;-1;-2;
-1;-2;-1;-2;-1;3;3;-1;
0;0;2;-1;-3;0;0;-1;
0;-2;-5;-2;-2;-5;-3;0;
-3;-4;-3;-2;-2;-2;0;-1;
0;3;-1;-1;-3;2;-1;-2;
-1;1;1;-1;-1;-4;-1;-1;
2;0;3;1;0;-4;-3;0;
-2;-3;-2;-2;-1;4;1;-1;
-3;-3;-4;-3;-3;1;-1;-2;
-3;-3;-4;-3;-2;-3;-2;-2;
1;2;2;0;-1;1;0;-2;
0;2;1;0;-1;2;-1;1;
-1;-2;0;-2;-1;-3;-3;0;
0;0;-2;0;0;-4;-2;2;
-4;-3;-2;-2;-3;1;1;-2;
0;0;-1;0;-2;-5;-1;-1;
-1;-4;-4;-1;-1;-4;-2;0;
0;-1;-1;-1;-1;2;0;-1;
-2;-1;-3;-2;0;2;0;-2;
-2;1;0;0;-1;-2;-3;0;
0;2;1;1;0;2;-1;-1;
1;-4;-3;-2;0;-4;-1;0;
-2;-2;1;0;1;-4;-1;-1;
-1;-1;1;0;-1;2;0;-2;
-2;-2;-4;-2;-2;-1;-1;-1;
0;1;0;0;0;-6;-4;0;
1;0;1;-1;-1;0;-1;-1;
-2;-4;0;-2;0;3;3;-1;
0;-1;-2;-1;-1;-3;-2;-1;
-1;-2;-3;-1;-1;-1;0;1;
-1;-1;-1;-1;-2;6;1;-1;
-3;-2;0;-1;-1;-4;-2;-2;
-1;-3;-3;-1;-1;-7;-4;0;
1;1;3;-3;0;2;0;-3;
-2;-3;-4;-3;0;0;1;-1;
1;0;-1;1;-3;-8;-3;0;
0;0;2;0;-1;-2;0;0;
-3;-2;-3;0;-1;7;3;-2;
0;-2;-1;-2;-2;-3;-3;0;
0;-1;-1;-1;0;-5;-3;0;
2;2;1;0;0;-1;-1;-2;
0;-1;-2;-2;-1;-12;-6;0;
-2;-2;-3;-1;0;4;1;-1;
-2;-3;-2;-2;0;5;1;-3;
-1;-2;-1;-1;0;-12;-5;1;
-2;0;-1;-1;-1;0;-1;-1;
-2;0;-1;-2;-2;8;2;-3;
-2;-4;-5;-2;-2;-5;-3;1;
-2;-3;-2;-2;-2;-2;0;0;
0;2;6;2;0;10;2;-2;
-1;0;-2;2;-1;-4;-2;-2;
-1;-3;-5;-8;-1;-8;-3;-3;
-1;0;-1;0;-3;3;1;-1;
-1;0;1;0;-2;-3;-1;0;
1;-2;1;2;0;-7;-5;0;
-1;-2;-2;-1;-2;2;0;-1;
-1;1;2;0;0;5;1;-1;
1;-1;0;-1;-1;-4;0;0;
0;-2;-1;-3;0;1;-1;-1;
-3;0;2;0;-1;5;1;-3;
0;-3;-1;-2;-1;-5;-3;-1;
-1;-1;0;-1;0;-1;0;-3;
-2;0;4;-1;-2;4;1;-1;
-1;2;-2;-1;-2;-3;-2;-1;
0;0;-1;-1;-1;-2;-1;-1;
-2;-2;0;1;-1;4;0;-1;
-1;-2;-1;-1;-2;1;0;-3;
0;-1;-1;-1;0;-4;-2;1;
-2;-4;-3;-3;-1;0;0;-3;
-3;-1;-1;-1;-2;2;-1;-4;
-1;3;2;0;-1;-5;-2;0;
-2;-1;0;-1;-1;-4;-1;-1;
0;-1;-2;-1;-2;2;1;-2;
0;0;-1;0;-2;-3;-2;-1;
-1;-2;-4;-4;-3;-3;-2;-1;
1;0;0;0;0;0;1;-2;
0;1;1;0;1;3;0;-2;
-2;-4;-3;-2;-2;-3;0;-1;
-2;-1;-1;0;-1;-2;-1;-1;
0;1;2;0;-1;1;-1;0;
-1;-1;0;0;0;-4;-2;-1;
0;-4;-5;-3;-1;-6;-2;0;
-2;-2;-3;-1;0;3;0;-1;
-1;-3;-1;-1;-1;-1;-1;-1;
0;1;1;1;0;-4;-3;1;
1;1;2;1;-1;2;1;0;
0;-2;-2;-2;-2;2;1;-2;
-1;0;-1;-3;0;-3;-2;0;
-2;-5;-4;-3;-2;-1;0;-1;
0;-1;-1;1;0;2;-2;-3;
-1;-1;1;1;0;-4;-2;0;
0;1;-3;-2;-1;-4;-4;-2;
0;1;1;0;-1;1;0;0;
-2;0;1;-1;0;-2;-2;1;
0;-3;-2;-1;-3;-5;-2;0;
0;-1;-3;-2;-1;2;-1;0;
-1;-4;-3;-2;-2;2;0;-1;
-1;5;4;2;0;2;1;0;
-2;-2;2;-1;-2;3;2;-2;
1;0;0;0;0;-7;-4;-1;
-2;-4;-6;-3;-3;-4;-1;0;
-1;-3;-3;-3;-1;1;0;-2;
0;-3;-3;-2;-1;-3;-2;-2;
-2;1;0;1;0;-3;-2;0;
0;2;4;-1;0;4;0;-1;
-1;-1;0;-2;0;2;-1;-1;
-1;-1;-4;-2;-2;-4;-1;-2;
-1;-2;-1;-2;-1;3;3;-1;
0;0;2;-1;-3;0;0;-1;
0;-2;-5;-2;-2;-5;-3;0;
-3;-4;-3;-2;-2;-2;0;-1;
0;3;-1;-1;-3;2;-1;-2;
-1;1;1;-1;-1;-4;-1;-1;
2;0;3;1;0;-4;-3;0;
-2;-3;-2;-2;-1;4;1;-1;
-3;-3;-4;-3;-3;1;-1;-2;
-3;-3;-4;-3;-2;-3;-2;-2;
1;2;2;0;-1;1;0;-2;
0;2;1;0;-1;2;-1;1;
-1;-2;0;-2;-1;-3;-3;0;
0;0;-2;0;0;-4;-2;2;
-4;-3;-2;-2;-3;1;1;-2;
0;0;-1;0;-2;-5;-1;-1;
-1;-4;-4;-1;-1;-4;-2;0;
0;-1;-1;-1;-1;2;0;-1;
-2;-1;-3;-2;0;2;0;-2;
-2;1;0;0;-1;-2;-3;0;
0;2;1;1;0;2;-1;-1;
1;-4;-3;-2;0;-4;-1;0;
-2;-2;1;0;1;-4;-1;-1;
-1;-1;1;0;-1;2;0;-2;
-2;-2;-4;-2;-2;-1;-1;-1;
0;1;0;0;0;-6;-4;0;
1;0;1;-1;-1;0;-1;-1;
-2;-4;0;-2;0;3;3;-1;
0;-1;-2;-1;-1;-3;-2;-1;
-1;-2;-3;-1;-1;-1;0;1;
-1;-1;-1;-1;-2;6;1;-1;
-3;-2;0;-1;-1;-4;-2;-2;
-1;-3;-3;-1;-1;-7;-4;0;
1;1;3;-3;0;2;0;-3;
-2;-3;-4;-3;0;0;1;-1;
1;0;-1;1;-3;-8;-3;0;
0;0;2;0;-1;-2;0;0;
-3;-2;-3;0;-1;7;3;-2;
0;-2;-1;-2;-2;-3;-3;0;
0;-1;-1;-1;0;-5;-3;0;
2;2;1;0;0;-1;-1;-2;
0;-1;-2;-2;-1;-12;-6;0;
-2;-2;-3;-1;0;4;1;-1;
-2;-3;-2;-2;0;5;1;-3;
-1;-2;-1;-1;0;-12;-5;1;
-2;0;-1;-1;-1;0;-1;-1;
-2;0;-1;-2;-2;8;2;-3;
-2;-4;-5;-2;-2;-5;-3;1;
-2;-3;-2;-2;-2;-2;0;0;
0;2;6;2;0;10;2;-2;
-1;0;-2;2;-1;-4;-2;-2;
-1;-3;-5;-8;-1;-8;-3;-3;
-1;0;-1;0;-3;3;1;-1;
-1;0;1;0;-2;-3;-1;0;
1;-2;1;2;0;-7;-5;0;
-1;-2;-2;-1;-2;2;0;-1;
-1;1;2;0;0;5;1;-1;
1;-1;0;-1;-1;-4;0;0;
0;-2;-1;-3;0;1;-1;-1;
-3;0;2;0;-1;5;1;-3;
0;-3;-1;-2;-1;-5;-3;-1;
-3;-2;-2;0;-1;-3;-3;-2;
-3;-1;-2;-2;-2;1;0;-1;
-1;0;-2;0;-1;-4;-2;1;
-2;-1;-2;0;-1;-5;-4;0;
-1;-2;0;-1;0;2;-1;-3;
-3;-3;-7;-3;-3;1;1;-1;
1;1;2;1;0;-4;-2;-2;
-1;1;-1;0;-2;2;0;-1;
-1;-1;-2;-1;-2;4;1;-1;
1;0;3;-1;-1;-4;-1;-1;
1;2;1;1;-1;-1;-1;0;
0;0;0;0;0;3;0;-3;
0;-1;-3;-2;-1;-6;-1;-1;
-1;-1;-4;-2;-1;-5;-1;-1;
-2;0;0;-1;0;3;0;-2;
-2;-3;-1;-1;-2;-1;-2;-1;
-1;-4;-3;0;-1;-3;-2;0;
-1;0;1;-2;0;3;2;-2;
-1;-2;-2;-1;-2;2;1;-1;
-1;1;0;-2;-3;-5;-2;0;
-1;1;0;1;0;3;-1;-1;
-4;-7;-7;-2;-1;3;-1;-1;
1;0;0;-2;1;-4;-3;1;
0;0;-4;-1;0;-5;-3;-1;
-2;-1;0;-1;-1;4;1;-2;
0;1;2;0;-2;-4;-2;-3;
-1;-3;0;-3;-1;-4;-2;-1;
-1;-1;-1;0;1;4;3;-1;
-2;1;-1;-1;1;4;0;-2;
0;-2;-2;-1;0;-5;-3;-1;
-2;-3;-2;-2;1;1;-1;-2;
-1;2;1;-1;-1;1;1;-1;
0;0;-2;-2;0;-7;-2;0;
-2;-2;-3;0;-1;-3;-1;0;
-2;-2;0;1;-3;3;-1;-4;
0;0;0;-1;-2;-4;-2;1;
0;-1;1;2;-1;-4;-1;-1;
-2;-3;-2;-2;-2;5;0;-1;
-1;-1;-3;0;-4;2;-1;-1;
-1;-4;-6;-6;0;-5;-2;-1;
-1;-2;1;2;-1;5;0;-1;
1;2;0;-1;-2;1;-1;1;
0;-1;0;-1;-1;-8;-3;0;
-2;-4;-2;-1;-2;1;-2;-2;
0;0;-2;-1;-2;3;-1;0;
0;-2;-1;2;1;-7;-4;1;
0;-2;-3;-3;0;-3;-1;1;
0;0;2;0;-1;7;1;-2;
-2;-2;-3;-1;-4;-6;-2;-1;
-4;-2;-2;-1;-2;6;2;-1;
-2;-1;-2;-3;-1;0;1;-3;
0;-1;0;-2;-1;-8;-4;0;
-1;-1;0;-3;-1;-1;0;-3;
1;0;0;0;3;3;2;-2;
-2;-4;-3;-2;-3;-6;-4;-2;
0;1;-3;0;-1;-3;-1;0;
-3;-1;0;0;-1;4;3;0;
0;-1;-3;-4;-2;0;-2;-1;
-1;0;1;0;0;-3;-3;-1;
-2;-1;-1;-1;-1;3;1;-1;
-1;-1;2;1;1;1;-2;-1;
-1;-2;-1;-1;-2;-6;-2;1;
-1;0;0;0;-1;-3;-1;0;
-3;-3;-3;-3;-2;1;-1;-1;
1;-1;-3;-2;1;-3;-2;-1;
-2;1;-1;-1;0;-2;-3;0;
-2;0;0;-3;-2;2;0;-2;
0;0;-1;-3;0;2;0;-1;
0;-1;-1;-2;1;-3;-2;-1;
