Año;Mes;Dia; Hora
2020;04;21;22-02-54
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
5;0;2;15;14;-3;0;2;
-4;-5;-5;-7;5;0;-1;-4;
0;0;0;-2;-15;0;1;2;
-5;-3;2;9;26;1;0;0;
0;1;1;-10;-34;-5;-2;-1;
1;2;0;10;-13;1;1;1;
-1;1;3;-1;-4;2;0;0;
-13;-2;-7;1;33;4;-3;-11;
11;-1;3;-6;-5;2;2;11;
10;-3;-8;-8;6;0;-2;15;
1;0;6;-1;-19;-6;-2;3;
-2;-3;-10;-16;-11;-7;-4;-6;
-9;-1;-2;-1;22;2;-2;-10;
-7;1;5;10;23;5;0;-4;
-1;-4;-5;3;-24;-7;-4;-4;
-6;0;7;9;25;4;0;-6;
9;-1;0;-5;4;5;1;10;
-4;1;3;1;11;-5;-2;-2;
6;1;-3;-12;-3;-1;1;-1;
5;-1;-2;8;-12;-1;0;2;
-6;0;0;4;-9;-1;-2;-6;
-4;1;5;4;40;-3;2;0;
28;3;0;-11;-15;1;0;22;
-2;-2;-2;16;9;-1;-1;-6;
-10;0;6;19;-14;5;0;-7;
-7;-2;-6;-15;27;0;-2;-7;
4;2;4;-6;-14;-2;-1;4;
-4;-3;-7;-5;5;-4;-1;-4;
-3;-3;-2;-12;-14;-2;-1;-4;
5;2;6;15;8;11;3;7;
-8;-2;0;9;0;-7;-3;-3;
-1;-2;-2;-11;-5;-1;-1;0;
-2;-2;-1;1;-19;3;0;-3;
-5;-3;-4;-8;-4;-6;-4;-9;
-5;0;4;0;-8;-2;-2;10;
2;3;3;11;-4;-3;-1;-1;
9;-5;-9;-6;-15;-7;-3;0;
-1;-1;-6;-15;6;2;-1;1;
-7;-4;-1;-1;-2;-2;0;-9;
-9;-2;0;-5;-12;-5;-4;-5;
0;2;4;4;14;9;0;-3;
0;-5;-7;6;-3;-6;-3;8;
-4;-1;0;8;22;-3;-4;-7;
3;-2;-5;-13;-12;0;1;1;
-3;0;3;7;1;-2;1;-7;
-1;-1;2;3;-10;-4;-1;-1;
11;0;-4;-16;4;2;0;1;
-7;0;3;0;54;0;-1;-8;
-11;-1;-4;9;-2;-1;-1;4;
-1;-1;9;19;-6;-2;-1;1;
9;2;1;-9;-9;-6;0;-1;
5;0;-5;-16;-19;-1;-1;10;
-5;-2;0;9;8;-3;-1;-7;
5;1;2;5;-5;-3;-2;0;
-9;-5;-12;-13;7;-1;-2;-3;
2;-4;-6;-7;-27;-9;-5;0;
4;4;11;-7;27;4;4;0;
-15;-3;-3;-1;-20;0;0;-10;
6;3;9;22;21;0;1;5;
-1;-3;-9;-5;-19;-3;-3;1;
5;1;8;9;-16;-5;-2;-1;
