Año;Mes;Dia; Hora
2020;04;21;22-05-55
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-2;-3;-1;-8;-3;-1;-1;-1;
-1;-1;-1;0;-11;1;0;1;
-2;-1;1;1;6;-2;0;-3;
-2;-5;-2;-1;14;-2;-3;0;
-2;-3;-1;2;-2;0;0;-1;
2;-2;-1;-3;-20;-5;-2;3;
-3;-2;-2;-10;-14;-2;-1;-3;
-1;-2;-3;2;4;-3;-2;-2;
-3;0;0;-3;-1;0;-2;2;
1;2;4;9;-10;2;1;-1;
-1;0;-2;-3;25;1;-3;-1;
-2;-1;-3;3;-3;0;0;-2;
-2;-3;-2;-5;-7;-2;-3;-3;
0;-2;-1;-8;-8;-2;-1;-2;
2;2;2;6;-5;1;0;0;
-2;-1;-1;-3;7;0;1;1;
-1;-1;-2;5;-3;1;2;-2;
1;-3;-1;-2;-5;-7;-4;-1;
-1;-2;0;1;-21;1;-1;-3;
-1;-1;-2;-5;-14;-3;-1;-1;
-2;-3;-3;0;19;0;0;0;
-3;-1;-2;7;19;-2;-3;-2;
-2;1;-2;0;3;1;-1;-1;
-2;-2;-1;4;12;1;-2;-3;
0;0;-1;-11;-45;-7;-1;0;
0;1;0;-3;-20;4;4;0;
-3;-1;0;12;96;8;0;-1;
1;1;0;-4;-33;0;2;1;
-2;-3;-2;-2;12;-4;-3;-3;
-1;-2;-6;-13;-40;-7;-3;-2;
-2;-4;-5;-8;-35;-7;-2;-4;
-1;3;1;5;33;8;3;1;
0;-1;1;-5;-52;5;-1;-2;
-4;-7;-9;-12;-29;-11;-4;-3;
-1;2;2;-5;7;-2;-1;0;
-1;-4;-9;-23;-51;-16;-8;-3;
4;7;15;50;88;29;11;5;
-2;-3;-6;-9;-20;-12;-4;-1;
-1;-1;0;-5;-43;0;1;1;
-1;-3;-1;-7;-9;-4;-2;0;
-1;-4;-8;-20;-13;-11;-6;-4;
0;-1;2;4;-8;6;0;-1;
-1;-2;-4;5;41;2;-3;-2;
2;3;2;10;18;4;0;1;
-3;-4;-5;-13;-22;-9;-2;-1;
-2;0;0;2;11;2;3;0;
-2;-1;-2;-7;-20;-5;-1;-2;
0;-1;-1;6;18;5;0;1;
-2;-1;-3;-8;-48;-7;-2;-2;
-1;2;2;5;46;-2;0;1;
1;-1;-2;-12;-50;6;1;1;
2;4;13;40;98;10;5;0;
-1;-4;-4;-15;-48;-9;-4;-4;
0;3;3;5;38;5;2;0;
0;-1;0;-7;6;-4;-2;-2;
-2;0;8;15;-21;4;-2;-1;
-4;-8;-21;-16;-8;-20;-6;-4;
-1;-1;-6;-16;-25;1;-1;-1;
-3;-2;0;20;33;-9;-2;-2;
-1;0;2;-21;-29;15;-1;-1;
