CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;1;2;-1;-5;-2;-1;-2;
-1;2;2;-1;6;-2;-1;0;
-1;-1;-6;-7;-8;-4;-1;-3;
-1;-3;-4;-3;2;-3;-2;0;
0;-2;2;2;0;0;1;-1;
0;-1;2;-3;-13;-4;-1;-1;
0;0;-2;0;4;1;0;0;
0;-1;0;0;-8;0;-2;0;
-1;-1;-1;0;-14;-2;-1;-1;
-2;-2;-3;-5;12;-1;-4;-1;
1;2;2;4;12;1;1;-1;
1;1;3;4;-2;-1;-3;1;
-1;-5;-5;-5;-11;-1;-1;-1;
0;-1;1;-2;-5;-3;-1;-1;
-1;0;0;0;14;-1;-1;-3;
-3;0;2;-1;-15;0;1;0;
-1;0;-2;-3;7;0;1;-1;
-1;-2;5;4;4;-1;-2;-2;
-4;-3;-9;-13;-14;-3;-2;0;
-1;0;-1;11;28;0;0;-1;
-1;-1;-5;-8;-7;-1;-1;-1;
-1;-1;1;8;7;1;0;-3;
0;-2;-3;-5;-11;-3;-3;-1;
-1;-2;-1;-7;-8;-2;-2;-3;
-1;0;2;1;7;1;-2;-1;
-3;-3;-4;-5;-18;-2;-1;-2;
1;0;-1;-3;7;-1;0;-2;
-1;-5;-7;-1;-11;1;-1;0;
-1;0;-1;-4;-7;-3;-1;-2;
0;-3;-1;-1;-2;-2;-1;-1;
-1;-2;2;-4;-6;-2;-3;-1;
-1;1;-4;2;12;-1;0;0;
1;-1;-2;-1;-3;-1;-1;0;
-1;-1;5;6;10;0;-1;-1;
-1;0;-3;-7;-22;0;0;-4;
-3;0;1;1;23;1;-1;-2;
0;-3;-2;-1;2;-1;-1;-1;
-2;0;1;-3;-18;-1;0;-2;
0;-1;-1;1;7;2;2;2;
0;0;3;0;-11;-1;-1;-3;
0;2;-2;3;3;1;0;0;
-1;-2;-5;-4;-12;-1;-2;-2;
-2;-3;-8;1;4;-2;-2;-1;
-2;-2;1;-2;3;-1;-1;-2;
0;1;1;-1;9;-1;-1;1;
0;-4;-4;-4;-17;0;0;0;
0;-2;-2;-2;4;-1;-2;-1;
0;1;6;2;-4;-1;1;0;
