Año;Mes;Dia; Hora
2020;04;21;22-29-46
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;-2;-1;-4;1;-1;-1;0;
0;1;2;5;-2;-1;-1;0;
-2;-2;-1;3;6;0;-2;-2;
-1;0;-1;-3;3;2;0;0;
-2;-2;1;-3;-6;-8;-1;1;
-1;0;-3;-1;-1;1;-1;-1;
0;-2;0;-6;-12;-1;-1;1;
-2;-2;0;7;19;-1;-1;-3;
-2;0;1;2;-9;1;-1;0;
-1;-1;-2;-2;2;-2;-1;0;
0;-1;1;2;-8;0;-1;0;
-2;-1;-9;-11;3;1;0;0;
-1;-1;-1;2;10;-2;0;-1;
-2;1;-1;-6;-4;-2;-1;0;
0;0;-2;3;-13;-1;-3;-2;
-2;-1;0;1;0;-1;0;-2;
1;0;1;-2;3;2;2;-1;
-3;-3;-3;0;3;-1;0;0;
-2;-2;-3;-1;-1;0;0;-1;
-2;0;0;-2;-1;-7;-2;-1;
0;-2;-2;-1;-1;2;-2;-2;
-1;0;-3;-7;-10;0;-1;-1;
-2;-2;3;1;-3;-4;-1;0;
-1;1;-3;5;0;2;-1;-1;
-1;-2;-3;-4;0;1;-1;-1;
0;-1;1;5;-2;-2;-2;0;
-1;-1;-3;-8;-14;0;0;-3;
0;-1;2;3;1;0;0;-1;
-2;-3;-13;-11;1;-4;0;0;
-1;-2;-1;-2;7;0;-1;-1;
-1;-2;-2;4;7;-2;-1;-1;
-2;-1;3;3;-6;-3;-2;-1;
0;0;2;3;3;1;-1;0;
-1;-2;-3;-3;-1;0;0;-3;
0;1;0;-4;4;0;-2;0;
1;-2;-1;-1;-5;3;1;-2;
-1;-1;1;5;3;-2;-1;-1;
0;0;-2;-5;-18;0;-1;-2;
-2;-1;-1;-8;0;-3;-1;-2;
0;-1;0;6;2;1;0;1;
0;0;1;-4;-5;-1;-1;-1;
-2;-4;-9;-5;1;-1;-1;0;
1;-2;-1;-3;6;3;0;0;
-3;-1;-1;-6;-6;-6;-1;-1;
0;-1;2;-1;-12;-1;-1;-1;
-2;-1;5;9;-1;-1;-1;-2;
-2;-3;-16;-23;0;1;-2;-3;
1;2;3;8;-5;-4;0;0;
0;-2;-1;-1;3;0;-2;-2;
-2;-2;-5;7;7;1;-3;-1;
-1;0;3;-5;-15;-3;1;1;
1;1;-1;0;-3;-1;-2;-2;
-2;-2;-4;-8;-2;-4;-1;-2;
-1;1;1;3;21;3;1;0;
-1;-3;4;9;-12;-3;-2;0;
0;-3;-2;-5;-1;1;-2;-1;
-1;-2;-2;-1;4;-2;0;0;
0;0;-1;-5;-5;-2;0;1;
0;-1;-2;-4;0;2;-1;-1;
-3;-1;0;7;3;3;0;0;
-1;-2;-2;-7;9;-4;-1;-1;
0;-2;0;-2;1;-1;-3;-1;
-4;0;-2;-6;-13;-6;-2;-3;
-1;-2;0;-1;-7;-2;-1;-1;
-1;-1;-1;0;6;3;0;0;
-1;-1;0;2;-3;-2;1;-1;
-1;-2;-8;-8;0;0;-3;-2;
1;0;2;-6;-19;-1;1;1;
1;-1;-1;1;-5;0;-1;-2;
-1;-1;0;2;11;-1;0;0;
-3;-1;-5;-15;-8;-4;-1;-2;
-1;1;1;15;8;2;-1;0;
-1;0;-2;4;-2;0;-2;-1;
-2;0;4;-2;-4;1;-2;-3;
-3;-2;-1;-3;-1;-9;0;-1;
-2;-1;-2;0;-1;5;1;-2;
0;-3;-1;-3;1;-1;0;-2;
0;-2;-3;-1;5;-1;-3;-1;
-1;-1;-2;4;5;2;0;-2;
-2;-2;1;-8;-17;-3;-1;-3;
0;-3;-5;0;-3;-6;0;-2;
-1;1;1;-1;-1;0;2;0;
-1;-2;0;4;3;0;-1;0;
-2;-1;1;0;-7;-3;-2;-2;
0;-1;-7;-13;-5;1;0;1;
-1;0;-2;6;4;-1;1;1;
1;0;2;-4;0;-1;-1;-1;
0;-4;-5;-12;-2;-1;-1;-1;
-2;-3;-5;3;-15;-3;-2;-3;
-2;-2;0;0;9;-2;0;-3;
-2;-3;-4;-2;-4;-1;-1;1;
0;1;1;1;4;-1;-1;1;
-1;-1;-1;-6;-5;2;-1;0;
0;-1;-2;-3;-1;-3;-3;1;
