Año;Mes;Dia; Hora
2020;04;21;22-34-25
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;-1;1;-2;3;-3;-1;-2;
1;0;3;6;-10;2;0;0;
-1;0;0;6;13;-1;-1;-2;
-2;0;-3;-10;-21;-3;-1;-1;
-2;-1;-3;-6;-6;-2;1;-1;
0;-3;-1;0;11;-1;-1;-2;
0;0;-1;0;-13;-1;-1;-2;
-1;0;0;-3;5;-1;-1;0;
-2;-1;0;0;-9;-3;-2;-2;
0;0;0;2;7;-2;0;0;
-3;-4;-11;-9;7;2;0;1;
0;1;-1;-5;-1;0;0;-2;
-1;-1;-3;3;28;2;-2;1;
-1;0;-3;-3;-12;-3;-1;-1;
0;0;5;1;-13;-1;-1;0;
-1;-3;-8;-13;-27;-1;0;1;
-2;0;-1;5;27;1;-1;-1;
2;0;2;3;9;0;0;1;
-1;-1;-3;-2;2;0;1;-2;
-2;0;-1;-8;-20;1;0;-1;
-2;-3;0;10;0;-1;-2;-3;
-1;-2;-2;0;24;-1;-1;-2;
0;1;0;-1;-6;-1;0;0;
-1;-2;1;1;10;3;0;-1;
-1;-1;-3;-15;-16;-2;-2;0;
1;2;6;15;27;4;1;-2;
0;-1;-1;-2;2;-1;-1;-2;
-3;0;0;-4;-4;-5;0;0;
-4;-3;-8;0;-14;0;-3;0;
0;0;-1;-6;-8;-2;-1;-1;
-1;-4;-2;-2;-6;1;0;1;
-1;-1;4;10;-5;0;-1;0;
0;-2;-3;-11;-3;0;-2;-1;
-3;-1;1;1;-8;-3;-1;1;
0;-3;-5;-8;10;0;0;-1;
-1;-1;-1;1;-22;-2;-2;-3;
0;2;3;4;13;-1;-1;-2;
-1;-3;-4;-3;-16;-3;-1;-2;
-3;0;-6;-9;9;0;-1;-2;
0;-2;-1;2;-11;-1;0;-1;
0;0;1;-2;18;-1;-1;-1;
-2;0;0;2;-5;1;0;-1;
-1;1;1;-1;-5;-1;-2;-1;
0;-1;-1;3;-12;-2;-2;0;
0;-4;-1;-5;13;-1;-1;-2;
-1;-1;2;2;-9;-1;-1;0;
1;0;1;2;6;0;0;-1;
-2;-2;0;0;-2;-1;0;-3;
-2;1;4;12;8;-2;-1;-1;
-1;-6;-6;-17;-11;-3;-2;-3;
-2;-1;-4;5;30;1;0;-1;
-2;0;-1;-4;-14;-2;1;-2;
-2;-1;-1;-1;-11;-5;-3;-3;
-1;-2;-3;1;13;0;0;-1;
-2;1;3;-3;-12;-2;-2;-3;
-3;-4;-4;3;4;0;0;0;
0;1;2;1;-9;-1;0;-1;
0;-1;2;4;-8;-1;-2;-1;
-2;-1;2;-1;-2;0;-1;3;
0;-1;-7;-10;10;0;0;-1;
-2;-2;0;0;-13;-1;-1;-2;
-1;1;-1;0;1;0;-1;-1;
0;-3;-4;-1;-3;-1;0;-2;
-1;1;5;0;-6;-2;-2;-1;
-2;-1;-1;5;10;0;-1;0;
-1;-1;-11;-9;-8;-3;-1;-3;
0;0;1;2;17;1;0;1;
-1;-2;-1;-5;-14;-1;-2;0;
-1;-1;4;6;32;2;0;-1;
-1;2;7;5;-3;-1;-1;0;
-1;0;-3;-11;-16;-4;-1;-2;
-2;-1;-4;-1;-9;-1;-2;0;
0;-2;0;2;12;-1;-1;-3;
-1;-3;2;5;9;-1;-1;-1;
1;0;-2;-3;-7;-1;0;-3;
-1;1;3;1;-3;-1;-2;-2;
-2;-2;0;3;3;1;0;-2;
-2;-2;-1;-3;-5;0;-3;0;
0;-1;-1;0;-4;-1;-1;1;
-2;-2;-4;-4;-10;-2;-2;-2;
-1;4;9;8;1;0;0;-1;
-2;-2;-12;-17;-7;-1;-2;1;
-2;0;0;3;5;1;-1;0;
-1;-1;0;-7;-18;1;-2;-1;
1;1;5;2;-5;0;-1;1;
-3;-2;-1;8;4;-3;-2;-2;
-1;-1;-2;-3;-4;1;0;0;
-1;1;-2;-2;1;-2;-1;0;
0;-1;0;-6;9;0;0;1;
-1;-2;-1;4;-2;-4;-2;-3;
-1;-1;0;-1;11;-1;0;0;
-1;-4;-2;-6;-10;-2;-3;0;
0;-1;-2;0;-14;-2;-1;-2;
0;-1;0;-3;1;-2;0;0;
1;2;4;6;-3;1;-1;-1;
0;-4;-8;-11;-4;-2;0;-2;
-3;-2;-4;0;-2;-3;-2;0;
-3;-2;1;3;-2;-3;-2;-2;
1;-1;-4;-7;9;3;1;-2;
-2;-1;0;-4;-13;-2;0;-2;
