CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
-12;-4;13;-22;-6;-38;-15;-15;
5;-1;-24;-2;10;7;-1;14;
15;16;27;5;-6;14;-1;4;
-2;-7;-13;19;52;-5;0;-11;
-26;-13;4;-10;-38;-16;-15;15;
10;-2;-11;3;-21;28;18;-29;
-4;11;16;8;13;-3;35;28;
-14;-10;-16;-18;-46;-2;-27;-21;
7;-3;-3;21;92;-23;-39;-33;
-2;8;1;13;34;18;45;39;
-3;-4;2;-13;-8;-14;5;-22;
-1;0;-15;-15;-41;-3;-14;11;
1;0;12;32;27;-2;2;-16;
3;4;4;-9;-1;-1;1;0;
5;1;6;13;43;8;-1;-1;
-7;-2;-4;-1;-12;3;-8;-9;
-7;-7;-11;-14;-31;-8;-2;4;
11;4;2;9;7;-6;-3;-4;
-5;-3;-4;8;35;-11;2;2;
-8;-6;-2;-2;-21;-12;-11;1;
4;2;2;-9;1;5;1;4;
4;4;5;-3;-4;-4;-9;-9;
-9;-1;-1;-11;-6;1;2;3;
-4;2;7;1;-15;3;-4;-4;
-7;-7;-12;1;2;-2;-6;-13;
6;-2;2;-6;-11;2;-2;13;
-1;1;0;14;17;9;6;3;
3;-1;4;3;9;-11;-5;0;
-8;-4;-8;-12;-1;-1;-8;-11;
-9;-3;-3;11;61;5;3;0;
17;3;4;1;-14;3;-3;11;
6;-2;-4;-19;-57;-7;-14;-10;
-1;5;10;9;22;9;8;22;
-15;-2;-4;0;-13;-7;9;-13;
-17;-5;-9;-8;-17;-7;-13;12;
1;3;7;15;23;6;7;-7;
7;-4;-5;-1;-1;-5;-10;-1;
2;-1;-4;-4;-24;-9;-6;-7;
2;-7;-7;-9;-24;-8;-2;-5;
2;7;10;6;66;10;0;0;
-4;-7;-11;-11;-2;-6;-2;-3;
7;8;14;16;-30;7;1;3;
-8;-2;-5;-5;45;4;4;-6;
-10;-1;-5;3;-12;0;2;0;
4;-3;-4;-39;-38;1;-3;1;
3;-2;-5;15;6;-17;0;-2;
-9;2;5;15;30;5;-1;-3;
-1;-2;-2;-7;17;-6;-4;0;
1;1;2;0;-17;2;-3;-3;
-1;0;2;-1;-9;-4;0;-2;
-11;-7;-16;-36;-69;-10;-8;-3;
6;-6;-2;-14;32;-4;-1;-1;
-28;7;18;50;32;6;2;-2;
-3;-4;-5;-22;-33;-1;-1;-5;
6;-7;-10;-2;-7;-6;-6;1;
-16;-5;-8;-16;-47;-8;-16;-16;
2;2;4;19;68;10;16;8;
-5;1;3;8;13;8;1;0;
-2;-6;-11;-20;-49;-1;-5;-4;
12;6;12;33;47;8;5;1;
7;4;8;-13;-12;-2;-9;0;
-2;-4;-18;1;3;3;-1;-2;
5;5;17;8;12;0;1;1;
1;1;-10;-16;-45;0;2;2;
3;2;9;-11;-9;-4;-6;-3;
1;3;5;-10;-1;-15;4;3;
-2;-1;-10;-11;-45;-5;-1;-1;
-1;-1;16;17;56;-2;1;2;
6;4;15;24;-5;6;1;1;
-3;-12;-30;-28;-17;-13;-10;-4;
-3;6;13;21;1;-4;2;-2;
-1;-12;-28;-18;-18;26;12;1;
16;-1;-3;-18;33;-2;-2;2;
-10;4;17;38;9;9;-1;0;
-7;4;11;0;4;-8;-4;-1;
4;1;2;2;-12;22;-2;2;
-4;-9;-16;-31;-41;-29;-16;-6;
6;3;20;5;4;-10;-3;-2;
-4;4;28;14;11;0;-1;6;
-12;-7;-19;-28;-14;-16;-23;-28;
-6;-22;-60;25;28;77;34;-38;
18;8;55;21;6;-21;-18;67;
10;2;8;38;15;-29;39;35;
-3;17;25;-86;-23;49;-28;8;
23;15;56;14;-22;-66;79;20;
-33;-59;-39;3;35;10;-94;-46;
11;13;61;69;5;55;89;-66;
-24;22;96;36;-30;27;-35;42;
12;-35;-73;-93;22;-14;-128;17;
-5;29;70;43;-32;23;127;-30;
-17;-6;0;-17;0;-108;-3;29;
18;-8;-2;-41;0;5;-42;-6;
10;8;29;66;-12;-2;-70;4;
-17;16;14;-42;-12;-16;-96;-30;
-4;-12;-17;20;1;9;-13;-9;
-18;2;-32;11;9;13;65;-35;
-5;4;14;-39;-16;-23;8;26;
12;-21;-66;40;2;-16;2;11;
-2;8;4;-15;5;36;-6;0;
5;-13;-38;3;5;-40;9;13;
-3;6;-5;17;-12;24;13;-13;
20;13;8;-37;-23;20;22;13;
-11;-14;-41;-25;53;19;-20;3;
4;-4;4;52;-3;-19;-2;-11;
-2;2;10;-27;-12;-8;7;-3;
-30;5;-3;-1;-21;4;16;-4;
30;-22;-32;-62;-73;-18;-54;-14;
-17;7;12;61;115;7;40;23;
-10;8;17;21;-42;1;16;-3;
-4;-11;-23;-41;-44;2;-6;-2;
4;-1;-7;-11;-46;10;-30;-23;
11;13;15;17;-3;-15;24;27;
-19;-7;-12;-5;23;10;17;-9;
33;10;12;37;40;17;18;8;
2;2;-7;-32;-45;-7;-24;-5;
6;-10;-7;-14;-24;-22;-9;-20;
-11;-4;-5;11;42;-2;4;5;
15;5;6;7;8;4;-14;-2;
-13;2;7;10;-7;4;7;5;
4;-11;-13;-13;-26;-9;-9;-8;
-3;-1;-1;-7;-12;2;-3;-3;
-5;-4;-9;-29;-17;-2;-2;-6;
-1;0;-13;-17;5;5;-1;5;
-2;1;9;23;25;-4;0;5;
-10;-2;-5;-19;-56;-8;-6;-10;
3;-2;1;-4;104;6;12;5;
-13;4;6;12;32;9;-6;4;
9;-3;-4;13;8;-13;-13;-7;
-9;-4;5;-8;-23;0;6;-6;
-2;-6;-12;-42;-65;-7;-5;-4;
-4;-5;-9;17;13;-2;0;9;
5;1;5;9;-4;0;-2;-6;
8;-2;-4;-8;-9;1;4;-1;
-12;3;3;-3;-10;-1;-11;0;
3;-5;-9;-11;24;3;-2;1;
-5;-5;-4;-3;-44;-10;-3;-5;
-5;7;14;12;33;16;2;1;
20;1;-4;0;-11;4;1;4;
-5;0;2;-1;-39;-6;-6;1;
-20;-6;-12;-23;-32;-7;-8;-8;
8;-1;9;38;79;10;0;-5;
-15;-1;-1;-2;-28;-1;4;-3;
5;1;1;-5;-15;-4;-4;1;
-3;-5;-11;-17;-40;-7;-9;-8;
-1;-4;-4;-18;-17;-7;2;21;
-5;2;8;16;7;7;2;-2;
3;-2;-4;-5;2;-6;1;2;
-1;0;-1;11;-1;3;-2;-7;
5;1;2;1;0;0;-3;0;
-11;-3;-4;-3;21;1;2;0;
7;2;3;5;-18;10;1;-1;
-5;-6;-7;6;-67;-10;-3;-7;
-5;1;4;3;71;1;-1;3;
3;1;8;5;3;15;2;-3;
