CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;1;5;4;0;-2;0;-2;
0;1;2;2;-5;-2;-2;-2;
-2;-1;2;0;1;0;-2;-1;
-1;1;3;-1;-1;-3;-1;-1;
-3;-6;-9;-2;2;0;-1;-2;
-1;-2;-1;2;-1;-2;-1;-2;
1;-2;-3;-4;2;-1;-1;-2;
0;-1;0;1;-1;-1;-1;-2;
-2;-2;1;-4;-1;1;0;0;
-3;-1;-1;-1;-1;0;0;-2;
-2;-3;-5;-3;1;-1;-2;0;
-1;-1;2;6;3;-1;0;-1;
0;1;2;-1;-5;1;0;0;
-1;-2;-5;-3;0;-3;-1;-1;
0;-1;-14;-12;2;-1;1;-1;
0;-1;3;-2;-4;1;-1;0;
1;0;4;8;7;-2;-1;-1;
-3;-2;0;2;1;1;0;-1;
0;0;-1;-6;-7;1;-1;0;
0;0;0;1;-2;-2;0;0;
0;-2;3;1;2;-3;-1;-1;
-4;-5;-10;-8;-3;1;-2;-1;
-1;-3;0;1;1;-1;-2;-2;
-1;-1;-7;-4;0;-2;0;-1;
-1;0;2;-5;-7;1;-1;-1;
-1;-1;6;15;14;-2;-1;-2;
-2;-1;1;2;-5;0;-2;-2;
-1;-2;-7;-11;-2;-1;-1;0;
-2;-2;-8;1;-8;0;-1;-1;
1;1;3;-3;-2;-1;-1;-2;
1;-3;-4;-5;1;0;1;0;
-1;0;2;3;-3;-2;-2;-3;
2;1;-1;-2;-3;-3;-1;1;
0;1;2;0;-9;-1;0;0;
-1;-5;-3;4;10;-2;-1;-2;
-1;-2;-9;-7;-4;-1;-2;0;
1;1;4;3;5;1;-1;0;
-1;-3;-3;-4;-8;-2;-1;-1;
-1;0;5;5;2;0;-3;-2;
-1;-2;-11;-8;-3;-3;-1;-1;
-1;-1;-2;2;-3;-1;1;-1;
-2;0;-1;-3;18;1;1;0;
0;-2;-2;-3;5;-1;-1;-1;
-3;-1;2;6;-6;1;-2;0;
0;0;-3;-3;-6;-1;-2;-1;
-3;0;-6;-11;-4;-2;-2;1;
-2;0;5;9;3;2;2;1;
-1;-2;-5;-3;13;1;-1;-1;
1;-1;1;-1;-7;-3;-2;-2;
-2;-2;0;-2;-3;-1;-2;-2;
-1;2;2;3;-8;-1;1;-2;
-2;-2;-3;-9;-2;-3;0;-2;
-1;-1;-6;-2;-3;-1;0;-1;
0;2;1;-5;-12;-1;0;-2;
-1;0;9;8;28;3;-1;0;
-1;-3;-4;-5;-5;-3;-1;1;
-1;0;0;0;-8;-1;0;1;
0;-1;-5;-3;2;0;0;0;
-1;-1;4;3;-9;-2;-2;-2;
0;-1;0;1;-10;-1;-3;-1;
-1;0;0;-1;17;0;-1;0;
-1;-3;0;3;-11;-1;-1;-1;
0;-1;-2;5;15;2;0;-1;
0;1;1;-8;-12;0;0;-3;
-4;-1;7;4;-22;-3;-1;-1;
0;-3;-14;-5;12;-1;-1;2;
-5;-1;0;-8;-18;-4;-1;-3;
-1;-2;-3;0;25;0;-1;-1;
-1;-2;0;-10;-33;-2;-1;0;
0;1;7;13;21;0;-2;-1;
-2;-1;-8;-6;-8;-1;-1;-2;
0;1;-2;-4;-9;0;-1;0;
-1;-1;-3;-5;-1;-6;-1;-1;
-1;-2;-4;-8;10;-1;-2;-2;
-2;-1;4;6;1;-4;-3;-2;
-1;-3;-4;3;-1;1;-1;-2;
-1;2;2;-2;-13;1;1;-3;
0;1;0;-5;-14;-3;0;0;
-2;-2;-3;-3;-4;-1;-1;-2;
0;0;-2;-7;-3;0;-2;0;
-3;-2;-5;2;10;-1;-2;-2;
0;-1;4;3;-13;-3;-1;0;
0;-1;-2;0;-12;-2;-3;-1;
-1;-2;3;12;30;6;2;0;
0;-1;1;1;2;-3;-2;-1;
-1;-4;-8;-11;-30;-3;-1;0;
-2;1;0;-12;2;-2;-1;-2;
-1;-4;-6;9;12;0;-1;0;
0;1;3;1;-15;-3;-1;0;
0;3;5;2;21;3;-1;0;
-3;-2;-3;10;6;-3;-2;-1;
-3;-3;-10;-15;6;-2;-1;0;
-1;0;3;-2;-20;-1;0;0;
-2;-2;0;1;-13;-1;-2;-3;
0;-1;0;3;-5;3;0;0;
0;0;0;-13;2;-2;-2;0;
1;-2;-6;4;7;-2;-1;-2;
-3;-6;-6;-3;0;-2;-1;-3;
-1;-1;4;-5;-21;-1;0;-1;
-1;-1;1;6;10;0;-2;-2;
0;0;4;5;-8;-3;0;0;
