CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
14;4;3;2;5;2;0;0;
-19;-10;-14;0;-6;0;-1;-4;
5;3;2;6;7;-1;1;-1;
-1;-1;-4;-5;6;-2;-3;-2;
-14;-1;-4;-8;-20;-3;-2;-4;
14;-2;5;0;9;-2;-2;2;
4;0;-1;1;-1;0;-2;-2;
-6;-6;-4;2;7;-2;-1;-1;
8;3;0;-1;-9;2;0;4;
-22;-2;4;8;-3;-2;-2;-4;
-1;1;0;-11;-21;-3;-1;0;
-3;0;3;9;30;3;1;-2;
-3;-4;-4;-6;-13;-2;-2;-2;
14;6;2;1;9;-1;-2;0;
-8;-5;1;5;14;3;2;-2;
-5;-1;7;4;-15;-3;1;0;
-8;-3;-17;-9;-13;-5;-3;1;
12;0;3;-2;-5;-2;-1;-1;
-8;-2;-2;-4;4;-7;1;-1;
0;-2;0;-4;-15;0;-3;-2;
-7;3;2;4;9;3;-2;-4;
23;9;3;-2;-3;3;0;-1;
0;-5;-4;0;8;4;0;2;
-4;-5;-6;-2;-5;-2;-1;0;
3;0;2;-1;-7;4;-3;2;
-3;2;0;-4;-15;-4;-3;-3;
5;5;2;2;2;-3;-1;-2;
-2;-7;-2;-3;-2;-5;-2;1;
-11;-7;2;1;-5;1;0;-1;
10;2;-4;-1;25;1;1;3;
5;-1;-2;-5;-7;-4;-2;-4;
-16;-2;3;5;-11;3;0;-4;
7;3;-3;1;16;6;0;1;
-10;-4;4;10;-11;-9;1;-2;
5;2;-3;-6;5;-5;-4;-1;
-14;-1;-3;3;-2;-1;0;0;
14;-7;0;-7;3;0;1;0;
6;0;-3;1;-10;-3;-2;-1;
-8;-1;-1;-8;-34;1;1;2;
3;-3;-2;-1;12;-1;-2;-2;
-4;-3;-6;-2;-10;-3;0;-2;
-10;-2;-2;-3;0;3;-1;-2;
6;5;1;1;1;-2;-1;1;
1;-3;-1;0;-1;0;-2;0;
-7;4;-2;-8;-9;-4;1;2;
-13;-4;-2;-1;-2;-1;-1;-1;
8;1;1;5;3;7;3;3;
-3;1;5;12;25;-1;-3;-1;
6;-2;0;1;-16;-8;-2;-1;
-10;-8;1;-10;-17;-2;-1;-2;
-5;-3;-1;2;11;1;-1;-1;
4;-1;-2;-3;26;8;0;-1;
-7;-1;3;-1;-13;-9;-2;-4;
-2;0;-6;-5;-7;0;-1;-1;
2;-3;-1;1;-2;-4;-3;0;
5;4;0;-4;-15;4;0;-1;
-10;-4;1;3;9;0;-3;-6;
-1;1;0;-11;-7;-6;-3;-1;
-1;-4;-6;4;4;11;2;1;
-6;-1;-8;-14;-23;-5;-3;-2;
14;0;1;10;22;3;1;1;
2;2;3;4;0;-2;0;0;
-5;-1;6;1;-19;-9;-3;-2;
1;-4;-23;-11;-1;-5;-1;-2;
-9;-2;1;4;30;14;3;0;
3;-1;-2;-1;4;6;0;-3;
0;-1;-4;-6;-1;-13;-3;-4;
4;4;6;6;-9;7;2;1;
-3;-3;-3;-5;1;-4;-2;-1;
-2;-2;-1;0;2;6;-1;0;
-1;1;1;3;18;-1;0;-2;
9;1;1;-4;-17;-4;-1;1;
-12;-3;-1;-9;-26;-3;-6;-4;
4;-1;-7;8;7;-4;-1;-2;
-6;-6;-6;-3;6;-3;-4;-2;
0;-1;0;-1;5;-4;1;-1;
2;1;0;-1;3;0;0;1;
-3;0;-2;-6;-13;-2;-2;-2;
1;1;0;2;-3;-13;-1;-2;
-20;-2;-2;-8;-8;1;-3;-3;
11;2;-1;-3;-6;-6;-2;1;
-4;-3;8;7;15;2;0;2;
18;10;-5;-5;-17;1;1;5;
-6;-5;4;2;11;-6;-3;-5;
-14;-4;-1;0;-5;3;0;-2;
-3;0;4;2;-3;3;3;1;
3;-2;1;-5;-21;0;1;2;
12;3;-3;-1;12;8;-5;1;
-5;1;0;1;-15;-12;-3;-3;
2;-1;-4;-7;11;2;-1;-3;
-8;-3;1;0;-15;-8;-1;-4;
6;0;-1;-3;-6;7;1;1;
-2;-5;-8;-2;3;1;-1;-1;
-4;2;-1;6;-7;4;-1;-2;
-11;-8;-4;-8;13;-8;-9;-4;
1;-3;7;9;11;2;13;3;
5;1;-3;-2;-1;0;0;-3;
1;0;-4;-3;-13;-6;0;0;
-3;-2;2;1;-19;-5;0;1;
0;-1;0;-3;-6;-16;-8;-2;
0;1;3;-11;-7;-14;-3;-1;
1;-4;-4;9;17;-11;-1;-3;
-1;-2;-9;-22;-5;19;3;-2;
-1;0;2;22;2;0;-3;0;
2;3;2;2;0;0;2;0;
-6;-4;-5;-29;-32;-16;-7;-3;
3;3;12;48;98;13;4;3;
-1;0;-6;-13;-20;3;0;-7;
3;6;4;-6;-7;1;1;-1;
0;1;3;15;-13;0;0;-1;
-4;-4;-1;-11;-39;3;-6;1;
1;2;2;-2;28;-19;11;5;
-8;-7;-4;8;16;13;-2;-2;
-1;-2;-4;-15;-26;-8;-5;-3;
3;4;-1;-5;-6;-9;3;-3;
0;-4;-3;1;4;3;-4;1;
-4;-4;2;-12;-15;-7;-1;-4;
-2;-2;5;6;20;7;1;1;
-2;-5;-8;-4;3;-5;-2;-1;
-2;-3;-24;-17;-19;-5;-10;-3;
3;0;1;12;7;9;15;4;
-3;-2;-4;-8;-13;-6;-6;-2;
-2;3;6;7;16;3;0;-1;
-1;0;2;-6;-15;-1;-3;-1;
4;0;2;1;16;-4;-8;-2;
-2;0;-7;-10;-29;9;3;0;
-5;-6;0;14;28;-3;-1;-4;
4;2;1;-22;-15;5;0;-2;
-13;-2;1;17;-12;-3;-2;-3;
-1;-11;1;-4;23;3;-1;-4;
7;6;-9;-23;-47;-9;-3;-1;
7;8;19;49;81;16;5;5;
7;7;-3;-14;-35;-2;1;2;
-14;-13;-4;-6;17;-7;-5;-1;
-16;-10;0;9;-3;0;-5;-7;
3;5;-8;-12;-4;-6;1;2;
0;-9;-11;-36;-12;4;0;1;
1;-2;2;22;-27;-5;7;5;
2;3;1;0;45;4;-1;0;
-9;-6;0;-7;-30;-9;-13;-18;
6;-1;3;22;33;1;-1;6;
7;10;-1;-6;0;0;0;2;
-10;-8;-9;-26;-9;5;0;-1;
-4;-2;-4;-1;-21;-19;0;1;
14;3;-6;-4;4;9;0;2;
-15;-11;-3;-2;-10;-3;1;-1;
7;4;5;7;3;7;5;3;
-8;-5;-2;-3;15;2;-1;1;
-10;-4;5;0;0;-5;-6;-8;
12;13;-8;6;14;6;1;2;
-2;-9;-4;-7;-15;-7;-4;-2;
-5;0;6;0;-5;-2;-5;-4;
-1;-6;-7;3;-2;-6;0;0;
1;6;7;5;13;5;0;-2;
3;3;9;2;25;-4;-1;0;
1;-3;-10;1;-12;1;0;3;
-8;-2;-3;-8;-21;-7;-5;-3;
-10;5;6;7;20;-3;-2;-2;
13;-8;-12;-20;-19;-2;0;0;
-10;0;7;30;-4;-7;0;-1;
-4;-5;-4;-12;20;13;-2;-2;
-2;3;1;3;11;7;-1;-2;
-6;-2;0;9;12;-4;-1;-5;
5;4;9;-14;-13;3;3;1;
5;3;-26;-2;5;-5;-1;3;
-2;-4;2;-2;-1;-3;-3;-1;
-2;-3;-4;1;-9;1;-1;0;
17;-2;0;-10;-6;2;-1;1;
-18;3;13;17;24;1;-2;-3;
15;0;0;-6;-17;-6;-1;0;
-3;1;0;7;3;1;-1;-1;
-8;-9;-5;-9;-2;-3;-3;-4;
-8;-1;-5;-5;8;-8;-2;-2;
7;-2;3;2;27;4;4;4;
2;8;3;-1;-12;-5;-5;0;
-3;-7;-3;12;34;11;1;0;
5;15;6;2;5;-4;1;1;
-5;-1;1;1;20;-6;-4;-5;
-21;-18;-18;-39;-70;-26;-4;-6;
7;10;15;34;85;41;10;5;
-11;-14;-4;1;-51;-17;-3;-7;
-3;-2;1;7;40;11;-9;2;
8;4;3;9;42;-1;1;-2;
-3;-5;-12;-22;-36;-6;-5;-2;
10;3;7;-4;-35;2;4;1;
0;-2;-1;3;-14;3;1;-4;
-2;-1;2;-6;4;-8;-1;5;
-4;-2;-6;11;-25;-8;-2;0;
8;3;6;5;10;6;3;1;
1;-4;-11;-8;-26;-3;-6;0;
-1;1;-2;-2;-12;-3;-4;-1;
-6;-5;-3;-6;8;-3;1;-2;
-6;-1;1;-2;-2;0;-1;-1;
0;-2;-1;-3;14;-7;1;-1;
0;0;2;-4;-20;5;0;0;
2;3;1;6;-8;-8;-3;-1;
3;-2;6;5;8;1;-2;0;
-6;-4;-9;-9;-9;3;2;0;
1;-3;-11;-2;-1;4;-1;0;
-4;-2;-6;-9;-6;2;0;-2;
1;-3;-1;9;38;-2;-2;-3;
1;0;1;-5;-20;4;0;-6;
-4;3;10;9;-7;3;0;-3;
0;-1;-15;-9;-13;-14;-6;1;
-2;-4;-3;-9;-25;-7;3;-3;
-1;6;9;3;19;16;3;-1;
-3;-8;-16;-9;-10;-1;-3;-2;
-3;-1;-1;-9;-9;-4;-2;-1;
-1;-5;0;-2;9;3;-3;0;
3;7;8;2;-13;-10;2;1;
2;-7;-15;4;2;5;1;1;
-18;-6;-3;-21;-17;-7;-1;-1;
3;-3;-4;2;0;-4;-5;-1;
2;-7;-1;8;-4;0;0;0;
-6;2;6;4;9;2;3;1;
5;8;1;-2;6;-1;-3;-1;
6;6;-2;-4;-2;1;-1;1;
-12;-11;1;5;25;1;-3;-7;
3;3;2;6;25;-3;-1;1;
2;-2;-2;-23;-80;-17;6;2;
11;0;0;2;29;1;-7;0;
-9;15;7;3;-69;-2;3;6;
10;-7;5;18;40;17;2;2;
-6;-6;2;4;30;16;0;-9;
-2;2;-2;-6;10;10;7;2;
0;0;-11;-21;-49;-18;-5;-3;
-6;-1;2;5;40;12;-4;-3;
-3;-5;0;-11;-24;-15;-3;-3;
-11;-12;-6;13;-32;-3;-2;-3;
6;0;-3;-2;16;10;-1;4;
-21;-6;0;-15;-19;-16;-2;-1;
14;2;-1;10;14;2;-4;1;
-9;-2;6;9;18;6;1;-2;
-6;-4;-6;-4;24;-7;4;0;
17;5;1;0;-27;-7;-4;-6;
-2;0;2;3;-4;3;-2;-3;
-4;-2;-1;-10;-23;-6;-1;-1;
0;-3;-3;2;30;6;-1;-1;
7;2;3;1;-19;0;3;1;
4;4;11;1;-10;-1;0;1;
-2;1;-10;-4;9;-8;-3;1;
3;-4;-5;-5;5;-2;-4;0;
