CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
41;26;17;22;111;4;3;0;
-25;-26;-6;-2;25;11;5;-5;
1;2;5;7;-17;-4;4;3;
-10;11;15;20;36;-1;-5;1;
7;-15;9;-32;-10;0;-6;-6;
-6;-11;-24;-3;-26;-17;-5;-3;
0;11;-10;-4;-5;-3;-4;5;
-13;-9;6;9;33;13;6;-5;
-2;-4;-6;-25;-55;-8;4;-1;
-19;-8;11;-8;-5;-4;-5;-5;
7;14;0;33;19;-1;5;2;
4;-12;-20;-20;6;22;-13;-5;
-8;6;11;22;-7;-3;-3;-1;
2;-2;4;-9;-8;-18;-3;1;
25;1;6;-8;-3;3;0;0;
5;-2;10;24;27;-6;5;0;
-9;-1;-6;-27;2;0;-1;-3;
11;-5;-44;-6;3;14;-6;-1;
-21;-9;-44;-41;-19;-7;3;-3;
19;6;19;-10;-11;-7;1;3;
-4;-15;-25;3;-20;1;-7;-6;
8;-4;5;11;-33;-16;-9;-5;
16;4;7;3;42;18;8;4;
25;-14;-2;-5;-53;-3;5;0;
-40;2;11;29;34;-14;-11;-2;
-1;1;8;-16;7;6;1;-1;
7;-6;-1;10;-31;8;8;-7;
-3;7;-7;-8;5;-17;-9;1;
-6;-8;4;4;-22;-8;-4;-1;
7;3;12;15;10;28;8;4;
-42;14;4;-18;-13;-12;-4;6;
1;-7;-12;-15;32;10;0;4;
42;-19;-23;-4;-19;-10;9;-2;
-44;-21;11;19;50;-1;-11;1;
-20;8;21;5;-16;2;3;0;
-23;-15;-6;5;-11;-4;-13;-6;
4;-7;-7;1;-9;-3;-2;2;
0;3;6;33;33;-2;1;-3;
35;15;13;-3;10;20;21;5;
-19;-7;-6;-19;2;-6;-4;-3;
30;9;11;5;-3;0;-3;1;
23;10;15;-11;-48;-9;4;0;
17;20;3;20;46;-3;-6;4;
2;2;3;-11;-22;3;7;-5;
-9;24;12;10;21;-13;-1;2;
-36;-19;-7;1;-31;33;-3;-12;
8;-6;9;-5;17;-28;-12;-2;
-6;1;-13;5;17;-3;22;3;
1;-9;-21;-23;-29;12;4;-1;
1;11;11;14;-2;-40;-9;1;
-17;-10;3;-9;8;5;-13;-7;
-1;-13;-46;-17;-35;8;-5;-5;
-13;6;-5;-14;-9;-7;-2;-2;
-1;0;-2;-9;11;7;-1;-3;
0;-6;10;23;-27;-24;-15;-4;
3;5;29;-26;-42;-10;-6;1;
-3;-5;-1;19;58;23;14;0;
20;1;-7;-1;22;4;-8;5;
-40;-11;-23;-6;-9;10;19;-5;
1;1;5;11;5;-19;-9;-1;
-6;-3;5;3;-8;2;-8;-2;
-3;-6;13;-15;-14;17;14;0;
20;6;15;39;-16;-4;-4;4;
-5;11;2;-35;19;-5;-3;3;
28;22;-51;-11;-39;-10;-5;6;
-34;-40;21;20;31;-6;-6;-5;
23;19;-39;-59;-26;15;4;1;
12;7;18;28;3;9;14;6;
50;19;36;51;84;17;-13;0;
-5;12;-26;-21;-22;-16;-10;-9;
-3;2;-4;-1;-1;-2;5;2;
-15;-2;-2;-12;-26;7;1;-1;
-9;8;-2;3;25;-5;4;-4;
19;0;3;18;-21;2;3;-4;
-2;-27;4;-19;-11;-23;-12;-3;
63;28;10;24;16;-12;3;1;
-55;-14;7;-20;-65;2;-9;-9;
27;45;13;19;60;-7;6;7;
-10;-27;-27;-14;6;1;-15;-6;
-14;-33;-29;2;3;-8;4;-11;
-5;2;8;-1;16;4;7;6;
1;8;0;0;-24;10;6;5;
9;3;-26;-10;-18;10;-2;0;
-15;6;-1;4;34;-3;-12;-1;
-22;-5;27;3;-28;-5;-5;-8;
-9;-17;-34;-14;-25;6;-3;-1;
2;3;14;-13;-7;1;8;1;
-25;-11;-33;-25;-27;-5;-8;-4;
-10;6;12;31;44;35;14;6;
40;4;12;-21;-28;-36;3;9;
-12;8;9;28;32;26;3;-6;
-38;-4;7;5;28;-8;-3;-4;
35;-25;-7;-21;-5;-12;-5;2;
-16;5;-11;-22;-41;-7;-12;-7;
-9;5;26;-7;-23;-22;-1;1;
-4;-21;-70;-11;-18;7;-1;-4;
-27;-1;24;32;43;-21;-9;0;
-4;1;32;15;7;11;4;2;
8;-5;-22;5;55;3;-2;0;
3;6;24;31;45;17;0;0;
25;-6;-10;-8;-37;-4;1;-2;
-16;-23;-53;-51;-12;-7;-3;-7;
29;10;17;11;-21;-16;-3;5;
-19;2;15;16;25;24;7;4;
9;4;-24;-26;-21;-8;-8;-5;
-21;1;31;29;-41;3;7;4;
35;6;0;-44;38;17;10;3;
39;12;15;57;5;20;2;2;
-23;-8;-13;-10;-28;-13;-3;-4;
-3;3;-8;5;-5;-10;-4;-1;
-16;-3;19;13;12;9;0;2;
8;32;0;-19;9;-8;-4;-2;
2;-13;-6;-21;-42;10;5;-3;
16;13;-8;-10;4;1;0;1;
-59;-24;-31;19;-47;-14;-8;-14;
-53;20;33;-6;45;-15;-16;-4;
17;-4;0;1;-4;18;17;4;
-19;9;-10;-20;-16;-3;-18;0;
91;12;14;20;24;-4;1;-2;
-55;-29;-44;-19;-42;3;2;-5;
-11;-18;-5;4;18;-11;-5;-4;
3;1;12;3;4;5;3;2;
-23;14;4;-27;-61;-5;-5;-1;
29;-3;15;17;4;-12;-7;0;
-11;4;1;-19;5;5;0;1;
16;-5;-14;-14;3;-1;6;2;
-12;-11;1;23;40;2;-1;2;
5;-15;-18;21;-6;-7;-4;-4;
-10;13;41;-28;-51;-2;-5;2;
2;-23;-53;-6;6;1;4;-5;
-19;-5;-15;-34;-8;7;3;-2;
20;8;32;-10;-7;6;7;5;
16;-9;-43;14;24;-12;-9;-11;
-13;2;23;22;59;11;7;8;
-23;-14;-9;-18;-43;2;3;-2;
24;-2;21;11;36;-2;1;1;
-4;5;7;18;15;-6;-9;-4;
0;3;11;5;-25;-4;-5;-1;
8;-13;-9;-9;44;-11;9;1;
-8;7;-6;-27;-18;26;-2;2;
-24;7;16;17;-16;-13;1;-2;
6;-10;28;49;78;10;-5;1;
-30;-4;-24;-34;-33;-6;-9;-5;
21;0;-18;-43;-116;-30;7;-1;
-18;-4;11;-3;44;15;1;0;
14;21;33;38;24;5;3;1;
-9;5;20;-19;-52;-4;-11;-3;
-1;-18;-43;-7;-9;-14;-4;-3;
13;23;14;18;0;16;3;4;
-32;-3;-4;-16;-14;-5;2;5;
