-156281.20676055035;40276.34594158482;-24655.672866782294;-17754.75058016188;-149.3543564503618;-8843.735914675703;-26309.83606694175;-7750.86972127792;-20580.324003735066;-31377.691790782428;23528.78731832353;-27089.46491354286;-11358.888311253586;-15404.2858367307;-34140.032129291554;-28980.914232839852;
-154307.48066991338;40998.21788051342;-24739.536611978605;-17829.561868853794;-205.01020014407638;-8857.772810193635;-26353.936058752068;-6557.621843531352;-20632.358864827023;-31398.54596835923;23545.171147009274;-27157.99536204283;-11414.186527036016;-15448.654049474484;-34210.30601385904;-29054.94321047583;
-156188.6705385054;40292.64036329274;-24626.25797107911;-17727.995542048877;-127.27083292851842;-8828.737894146192;-26298.213159824987;-7668.7717638935765;-20578.1558845229;-31371.522709312765;23680.242738752695;-27086.872111186043;-11361.078782210207;-15400.329577962111;-34139.02630079106;-28979.349610727983;
-154470.38018350367;40988.986610053376;-24731.199411296777;-17824.443319373528;-196.8071099289787;-8844.898205387379;-26342.223744657487;-6652.504998744131;-20605.447364502834;-31377.848252993615;23423.01886356102;-27128.535762850734;-11392.326520958724;-15425.3411800076;-34182.589850734454;-29024.120154871962;
-156041.0372663781;40313.449837380635;-24627.800241446526;-17727.772024604325;-131.3835539082949;-8841.456036741261;-26312.942959421034;-7545.300727522461;-20591.946910851828;-31383.771465274272;23811.60394091653;-27116.398765611502;-11377.261445195849;-15416.132261292012;-34159.70166441222;-29007.624567463943;
-154699.12793625926;40956.91185676001;-24728.673664173326;-17818.117775692677;-185.765348168057;-8834.348182004474;-26331.316093363297;-6783.977959630247;-20587.83418987205;-31368.48287206684;23311.50601047349;-27112.442506842915;-11373.595759105177;-15409.963179822349;-34165.401359248324;-29009.144486086905;
-155893.51575297306;40357.773346635506;-24628.82842169147;-17724.12869025811;-127.60610909534802;-8837.633888439404;-26317.189790867546;-7439.241700082029;-20591.812800385094;-31385.49254959733;23914.06433749966;-27113.425983598947;-11386.49271565589;-15422.3907497395;-34167.14479531584;-29006.7975529191;
-154974.54613143756;40895.53396648574;-24731.110004318954;-17819.660046060093;-182.43493824421626;-8833.051780826067;-26329.10327066222;-6941.4907028067955;-20582.782695625152;-31359.92215394046;23211.191381358076;-27106.005204439785;-11366.554959601755;-15400.553095406663;-34153.95726608721;-28998.97444235974;
-155689.57843656285;40415.776123497024;-24627.62142749088;-17733.583478162705;-135.1609987212418;-8849.74853393418;-26308.271444829876;-7289.887343631666;-20607.07904184807;-31386.185453675447;24001.236140875357;-27129.496887862315;-11390.5383814023;-15427.732816664316;-34179.19238557725;-29020.432117036835;
-155246.00806784726;40820.11918069353;-24729.344216506986;-17824.175098440064;-188.0005226135877;-8847.043972855088;-26341.039102201357;-7088.654588300537;-20576.34539322202;-31349.77446195775;23148.7629590944;-27091.78949496621;-11347.444218092469;-15386.51619988873;-34138.60161764641;-28982.568261929544;
-155472.61005313517;40478.986856816635;-24649.63789577936;-17750.302583015273;-154.78583035300142;-8861.639661984404;-26322.39774732563;-7137.180225513009;-20628.581420014074;-31397.07075322518;24051.99695253336;-27156.006056786307;-11404.709387386965;-15446.731799451329;-34201.49942654365;-29039.051120168107;
-155518.22996356845;40731.67332788388;-24729.143050806888;-17821.58229608325;-187.62054295784748;-8835.0857895715;-26325.214067127;-7231.169310947575;-20586.40367822691;-31363.565488286677;23087.742696731413;-27102.071297415652;-11358.642442064578;-15402.09536577408;-34149.0622340515;-28987.575052687534;
-155216.7272826108;40558.00027346615;-24664.41239886432;-17768.98864137991;-172.64487417279176;-8880.124554648943;-26341.50848883492;-6957.2263309033315;-20636.80686197363;-31408.716012086395;24075.421580722523;-27164.589126657145;-11421.36143700617;-15460.835750202627;-34217.03388894009;-29052.529222074656;
-155780.59473998484;40646.40142278688;-24713.854457599457;-17809.154726166096;-179.39510099829448;-8844.428818753817;-26335.473517831986;-7369.370146914738;-20585.129628792958;-31359.408063817988;23074.599870991693;-27097.153913635484;-11352.160436172539;-15397.71442386084;-34141.37323395887;-28979.282555494614;
-155023.4964517947;40648.68130072133;-24668.659230310826;-17771.581443736726;-172.84603987288952;-8869.418069054851;-26327.337482850253;-6838.963250990302;-20640.56195504212;-31404.06684923969;24061.98818230488;-27172.52399593878;-11416.488756714913;-15460.455770546887;-34218.06206918503;-29050.003474951205;
-156060.25976660964;40545.751517504636;-24716.536666934095;-17816.575505325258;-185.89945863478883;-8853.145999091388;-26334.244171886945;-7527.017000558019;-20578.044125800625;-31358.87162195106;23069.257804066874;-27083.988736151307;-11340.917508711518;-15387.320862689123;-34126.554027385006;-28960.954125041262;
-154821.92842029672;40724.34195570254;-24682.584367106483;-17798.694109761014;-195.5777639839368;-8898.341226380018;-26355.388922141665;-6697.923743477314;-20660.99144947427;-31417.20967497941;24029.37698714459;-27192.752324670833;-11434.638373212621;-15473.68800326443;-34233.46242111474;-29068.935402504852;
-156296.71887120235;40453.90819953778;-24682.0255734951;-17787.674699744548;-159.70321413316896;-8835.286955271597;-26300.068354614777;-7645.078914770951;-20572.545596664622;-31357.9999039173;23123.0584529708;-27076.970288392342;-11335.62014527561;-15381.799981808661;-34117.99330925862;-28955.81322381654;
-154696.64689262473;40801.0307909287;-24696.46480041323;-17800.146973150608;-189.54279298100388;-8879.051670915089;-26348.482233104973;-6613.501204669619;-20640.807824231128;-31405.162084718002;23959.46073048839;-27170.557042426713;-11420.6461811836;-15456.812436200671;-34218.55380756305;-29052.395111607926;
-156455.30449811276;40376.504108489054;-24688.50757938714;-17782.287929330818;-157.9821298101103;-8846.08284784351;-26307.869113429682;-7709.474290546691;-20575.719544377273;-31358.24577310631;23199.412012030127;-27087.989698408808;-11336.827139476198;-15383.208141709345;-34122.977748272155;-28964.284534965103;
-154582.16125752465;40877.47375696585;-24732.04877758608;-17806.80779299829;-190.99565637059885;-8870.736821977714;-26369.40346591514;-6526.351753038377;-20646.261649878223;-31410.392392920545;23882.838950495596;-27179.27422276428;-11427.26229754237;-15464.166160126468;-34223.76176402113;-29056.172556420872;
-156575.91451119358;40330.61597712231;-24673.01782047961;-17761.94784187649;-144.3028622034624;-8824.424007466318;-26313.233532098955;-7749.327450910503;-20575.652489143908;-31364.280744109245;23304.621673181256;-27088.190864108907;-11343.979697701896;-15388.080822000602;-34121.21196046018;-28959.076578507018;
-154593.04655707438;40934.805981493715;-24704.958463306244;-17807.321883120763;-188.73813018061284;-8860.56677825055;-26307.44443028503;-6531.135026351813;-20631.308332837623;-31392.98038398986;23748.840242486032;-27168.14305402554;-11419.036855582817;-15456.410104800476;-34213.7258307607;-29044.527297559656;
-156654.23502376498;40246.01462435897;-24669.64270706686;-17771.22381582544;-159.30088273297343;-8863.584263752016;-26316.87686644517;-7767.834695319498;-20577.820608356073;-31368.1028924111;23403.103459251342;-27091.834198455123;-11355.379087374102;-15401.62597914052;-34134.53360015555;-28965.335066954503;
-154632.07270289335;40907.469798024875;-24786.587034057025;-17855.065209277298;-232.68165977974652;-8893.446194344306;-26378.41121893063;-6541.081552634425;-20657.549280828152;-31412.046422010237;23619.468345578713;-27183.163426299507;-11422.233155039925;-15464.657898504485;-34222.9794529652;-29055.94903897632;
-156649.0717707958;40167.64940829866;-24693.112038744934;-17799.968159194967;-188.49226099160447;-8883.589075039516;-26355.768901797404;-7732.429532102291;-20632.247106104747;-31408.134866730557;23506.5473325905;-27139.957504267397;-11382.268235953838;-15431.53261322172;-34166.07191158199;-28997.5439307146;
-154759.09766663285;40806.9316514649;-24788.53163582464;-17894.78425917438;-266.1645729737965;-8945.81633160309;-26406.730879155504;-6610.528422657064;-20672.927281013406;-31418.327262202176;23467.74470421609;-27196.663879950513;-11429.296306287803;-15465.149636882501;-34222.95710122074;-29056.08314944305;
-156612.68313082255;40050.70508130849;-24716.827239612012;-17825.1585751961;-221.1928631297187;-8945.77162811418;-26377.40539043014;-7689.849458914931;-20657.3257633836;-31430.79953560824;23610.3711855854;-27172.345181983135;-11408.553887433278;-15450.53159600873;-34190.859996182924;-29025.88594268393;
-154919.56084007752;40686.85808025099;-24837.951342815322;-17947.84730051128;-316.7689224206117;-8989.066957124109;-26452.015513421957;-6721.482482133208;-20697.737717358796;-31442.154221791534;23312.8024116519;-27214.81349644822;-11440.136902348626;-15477.48779982183;-34235.58583683799;-29067.214318181792;
-156441.08878863917;39963.130946532605;-24733.74751016468;-17875.29353800935;-274.92645680027687;-9002.902686941945;-26448.975676176033;-7596.933257214219;-20711.662854154452;-31456.3252277762;23702.773297163643;-27220.289673839772;-11431.017390610861;-15479.790029500728;-34227.02511871161;-29063.235707668748;
-155060.8462167795;40558.51436358862;-24838.599543404525;-17971.718963589545;-340.08179188749693;-9043.560510106148;-26479.7987317799;-6838.002125978724;-20727.01850259525;-31451.586657951673;23184.05636358933;-27238.193421148473;-11436.761788935875;-15484.305081880699;-34245.08532823149;-29082.6146701115;
-156178.83577094506;39939.30398694325;-24752.27710631813;-17886.938796870567;-288.0692825399974;-9019.040646438676;-26459.838623981315;-7465.639110283746;-20730.840650897106;-31476.03946638578;23797.164713998405;-27238.81926999322;-11448.317640819268;-15492.888151751538;-34243.38659565289;-29082.771132322687;
-155176.80706701364;40436.67500456274;-24863.924069872388;-17999.546885436404;-370.16723992434027;-9017.364265604529;-26536.125127807278;-6988.742290585315;-20741.681246957927;-31460.37089352261;23067.17909183253;-27243.62489505111;-11438.102893603194;-15479.812381245183;-34240.771441551624;-29079.50777763221;
-155699.502611101;39929.648033338555;-24736.42971949932;-17898.584055731782;-310.8233583955;-9021.029951695198;-26463.39255134971;-7320.598640513259;-20771.34201185012;-31493.965565438935;23848.86429892353;-27276.705476844967;-11472.904559720107;-15518.324436941677;-34278.45648270327;-29121.95374035284;
-154287.18528594795;40296.820139505886;-24868.081494341077;-17989.823876598344;-367.35092012297156;-8992.062090881122;-26544.39527325574;-7111.0733879892105;-20741.949467891394;-31465.71296044743;22974.955794209935;-27247.33528463069;-11436.225347068948;-15480.214712645378;-34240.10088921796;-29074.724504318776;
-151549.94595646215;39968.60712392415;-24778.026315930645;-17931.41876833663;-347.5919780244801;-9006.009579421232;-26535.409871984706;-7057.675070485481;-20809.474087890874;-31527.739051310906;23898.865151270053;-27325.812259413276;-11499.212562944003;-15547.940498344959;-34315.918006410364;-29158.208269859348;
-149229.18668141207;40188.99532425348;-24863.81231115011;-18000.642120914712;-384.7405773092005;-8998.186468861875;-26530.313674248897;-7155.5086559663605;-20750.756055206784;-31485.85188220166;22911.946226590422;-27256.96888649093;-11446.50714951839;-15497.000872731314;-34251.813203312544;-29093.499969661236;
-143998.8337753813;40009.51081627737;-24831.268171223186;-17953.278774413917;-378.1021092059743;-9010.859907968033;-26587.087105165378;-6748.014002801658;-20825.25441947632;-31549.33083645473;23905.011880995262;-27349.192184113526;-11535.735313383975;-15576.528379503296;-34341.3542916005;-29186.572633573134;
-137452.20899012196;40007.11917962065;-24900.469172056815;-18026.547792738413;-418.4023044588929;-9030.484739599793;-26595.960747714133;-7032.194081806431;-20789.69279404793;-31534.19870545849;22919.948151105422;-27305.762744636864;-11485.488591848445;-15525.208774233912;-34280.08816004851;-29137.689368449377;
-127358.1611941053;39948.62466438111;-24867.209776307318;-18015.61778969977;-445.42556350535915;-9083.726594892334;-26634.472803410627;-6199.211621190503;-20874.56236774473;-31616.363718076198;23960.04187584423;-27408.64782436464;-11590.899418699673;-15627.289191161299;-34393.9702980483;-29250.811547137684;
-116646.3335330884;39776.5385838197;-24928.40885262595;-18059.00252568752;-464.08927012554057;-9076.059946544165;-26651.61659140785;-6647.140580074857;-20842.062931306715;-31605.813694693294;23033.942047827488;-27352.433187059545;-11534.125987783193;-15575.477847513897;-34323.31643382507;-29180.783531759207;
-104269.56913108459;39883.13405312706;-24892.422544052904;-18038.215403344086;-472.31471208509356;-9108.671141704457;-26649.247306495585;-5584.717462625202;-20904.871333226125;-31670.589050124774;24001.37025134209;-27437.302760756345;-11628.249183684491;-15659.565110154763;-34420.233597783284;-29282.103989375115;
-95428.20250132114;39517.14658941586;-24922.41858511193;-18049.838310460844;-476.74035748724435;-9085.090051304109;-26679.690382443714;-6364.8380476043285;-20836.631457404073;-31616.251959353922;23119.370415135672;-27335.356454295692;-11527.867499335707;-15568.682917199483;-34303.40102951539;-29172.513386310744;
-82914.26544359511;39787.2897729027;-24945.060902245154;-18062.623508289278;-520.7285905752886;-9114.415540029471;-26708.345318835418;-5110.8604801726915;-20920.070519455734;-31686.12351252121;23941.199355268403;-27447.562211461332;-11630.596116852299;-15663.543720667807;-34418.132533804484;-29293.615137769597;
-73179.00784957503;39255.9664554556;-24930.867544516033;-18059.494264065535;-508.41277938041446;-9166.875084266077;-26689.748667448603;-6052.874750241608;-20861.26307979382;-31661.156613964635;23193.8240759163;-27360.16689064108;-11557.975299117006;-15598.94717919197;-34324.76929721466;-29201.21302619136;
-59641.0256196291;39702.55430967263;-24950.470024403337;-18093.848895293344;-562.6604631734447;-9296.828126529232;-26736.039130215544;-4678.3542249625;-20945.305638945778;-31716.812457658347;23846.226793077803;-27458.20164182206;-11648.812788583373;-15683.414421488575;-34430.00131011025;-29302.064097173705;
-50892.73165377756;38982.96224867848;-24926.50895434725;-18056.990868686542;-525.9588987778305;-9352.908653367598;-26681.590280722416;-5766.772421213677;-20881.737277714885;-31681.340239207777;23277.821931579343;-27371.90155648012;-11565.731354442996;-15610.503031075363;-34328.9043699389;-29216.45691590988;
-39433.774582597565;39459.45673697672;-24967.32323972264;-18100.06268025192;-574.7751086682212;-9434.53722411838;-26685.546539491006;-4385.099337708872;-20942.265801699854;-31734.80561194487;23691.373907491437;-27461.464996512535;-11650.332707206335;-15684.889636622625;-34420.658280927935;-29306.243873386848;
-33243.41425221136;38627.301290905634;-24908.672262271913;-18012.868525131766;-513.4642736273138;-9453.580910394301;-26664.312382258464;-5579.822430589489;-20867.521568241307;-31695.17596902561;23339.28922883144;-27356.70237025051;-11569.061764366837;-15610.905362475558;-34311.96174764178;-29199.938976757407;
-23232.02320719042;39177.198907995094;-24962.987001298312;-18101.29202619696;-584.0063791282629;-9490.170716067638;-26699.13640011983;-4282.102499258816;-20925.501993358375;-31720.94753038258;23528.496745645614;-27436.4757462115;-11626.885727272716;-15659.632165388128;-34383.19675722084;-29284.629736498566;
-17603.809249855192;38194.16918685069;-24869.288488541664;-18004.486620961026;-509.4409596253586;-9442.986183522486;-26639.70311161317;-5458.497161686082;-20874.540016000276;-31702.172065040122;23545.729940620655;-27366.69360002203;-11566.468962010022;-15618.549659079274;-34308.98896562922;-29226.06816602566;
-8676.187238238721;38768.72077807436;-24948.27955344672;-18080.99664223154;-568.4272132429139;-9507.046283131396;-26672.336658517917;-4331.321040549403;-20903.351414603167;-31711.85037038927;23497.405469108282;-27411.08416451027;-11595.079194912816;-15647.33870593771;-34346.539896314134;-29268.000038623817;
-4790.984665272792;37739.735870329845;-24836.05144453662;-17980.52555090494;-493.52651757317994;-9452.239805726982;-26610.824657776913;-5433.373800918317;-20865.97929787389;-31702.12736155121;23673.760732860654;-27350.667399247577;-11554.28726128188;-15606.703234517961;-34278.232965258714;-29202.2412064363;
1825.9363562984893;38275.77540585702;-24940.478794631817;-18057.61671753129;-538.9676140508192;-9422.95902049053;-26643.61466689285;-4513.890089260351;-20862.581832716685;-31696.159445781643;23359.361095352306;-27367.721780266977;-11568.771191688918;-15613.386406110098;-34293.83448288852;-29230.15853526098;
4366.703852022154;37279.178175828245;-24814.459659392796;-17953.97167849203;-472.3817673184595;-9408.609200550223;-26608.74594554257;-5471.0364903255095;-20842.75583538483;-31696.36061148174;23754.629344299956;-27339.938561909028;-11546.821778633808;-15599.863600714638;-34255.47888940321;-29200.58717734661;
9442.33798293328;37802.34310654916;-24920.876314744513;-18043.37865631326;-527.8364453120763;-9471.43995421409;-26628.616646363338;-4829.921404113938;-20843.716960396407;-31684.357724709243;23195.76867768391;-27344.185393355536;-11543.938403599073;-15596.063804157235;-34252.01436901264;-29197.16736044495;
11247.733086077344;36870.543583696315;-24820.24876120672;-17949.79190227889;-476.9638749317974;-9492.003559112974;-26628.102556240865;-5550.966328497688;-20850.17661454399;-31707.983518598503;23805.390155957957;-27347.716968979475;-11553.974336859506;-15608.558429307752;-34246.649950343366;-29194.86513076605;
15045.607393456388;37298.043048148524;-24919.915189732932;-18039.04241788893;-526.5400441336685;-9568.066545494383;-26644.575791904426;-5200.759196371937;-20842.88994585156;-31683.59776539776;23059.735960928912;-27335.624675229155;-11536.472920951;-15588.777135464805;-34224.767592521624;-29181.09645618158;
16964.415247966677;36397.31245008856;-24795.77360102816;-17937.274925383917;-469.9677789172863;-9547.16766442867;-26558.007485629023;-5625.040009622576;-20850.400131988543;-31702.105009806757;23853.75933095924;-27345.146518367117;-11558.757610172941;-15610.883010731104;-34236.25638917165;-29201.68241282492;
20125.108376158285;36591.817330338636;-24907.062936671133;-18030.66051371819;-521.041514997663;-9630.360857291325;-26616.12202121282;-5582.862267835411;-20811.93277978096;-31666.386922167174;22979.336736123176;-27296.911453832563;-11513.003589272928;-15566.000707864847;-34184.82502517999;-29169.76412174274;
22244.098454010305;35770.18955590601;-24803.708470309793;-17944.002800464965;-485.1446134024398;-9725.869861348852;-26581.633279518283;-5709.08256877453;-20858.402056503543;-31714.130248323712;23902.128505960525;-27349.63921900263;-11555.13662757118;-15618.504955590362;-34234.44589787077;-29222.961273546374;
24452.540213172462;35583.172510048455;-24882.67718347039;-18008.934618107633;-515.297116672649;-9736.68810566522;-26624.50392538356;-6056.652195054555;-20810.412861157998;-31675.59584088276;22913.82377312467;-27290.474151429436;-11491.300045406824;-15560.390420006564;-34165.33430401496;-29157.738883225786;
26633.84695456588;34828.24234107046;-24805.0048714882;-17940.493576585483;-487.1115669145068;-9776.608321262398;-26603.090954195377;-5899.899411189486;-20873.534187499787;-31722.109821094255;23880.15674116096;-27369.196995401027;-11558.020002605916;-15624.09289170419;-34235.317615904525;-29240.954427832894;
27842.405777264332;34394.88671957096;-24864.974601861788;-17991.679071388135;-498.71212228681117;-9768.047603136016;-26584.896634208755;-6539.651040989285;-20794.78899178374;-31661.31307617582;22884.587691377128;-27269.575270363723;-11485.533295337355;-15552.768475147304;-34141.86497233689;-29151.748615711764;
30071.433493069828;33914.95006262661;-24804.893112765923;-17936.49261432798;-480.89778195593146;-9822.809377051519;-26591.892730223266;-6075.1594394635495;-20853.775245401295;-31704.921329608125;23862.4318078079;-27341.12320436516;-11554.33196477079;-15618.19203116799;-34213.61407203842;-29213.97587227534;
30396.092581283163;33460.516746105764;-24840.72295912778;-17975.921091547145;-491.93954371685317;-9880.722746935218;-26588.249395877054;-7009.90939258449;-20788.664613802983;-31653.40055863864;22893.304871714696;-27255.627781823612;-11473.530408564855;-15546.2194140219;-34118.73091682565;-29130.33564452358;
32871.83885238634;33534.94805514193;-24800.869798763968;-17949.32251564533;-496.5663548191017;-10016.308428801112;-26600.721669283113;-6271.273645314413;-20855.45162623544;-31698.439323716084;23808.7205658818;-27345.571201511768;-11551.917976369617;-15621.23186841391;-34206.90854870183;-29221.620168879053;
32525.632682518088;33084.51570087859;-24826.44019442084;-17949.233108667508;-473.63346500795666;-10141.075866350635;-26579.196939372654;-7427.32822028735;-20776.572320052663;-31646.2703521574;22941.40582578252;-27232.560781545733;-11458.778257224352;-15532.584849904162;-34090.36655311186;-29110.308481491626;
35200.37653450686;33543.32995931267;-24826.663711865393;-17953.703457558568;-493.4371105953587;-10248.453646713931;-26574.83834920387;-6458.737726061074;-20845.929783097483;-31701.50151270646;23730.93649517733;-27324.962893123975;-11555.918938627117;-15622.148289936578;-34192.71519097271;-29209.170247217447;
34273.02500880063;33133.15309681334;-24811.710394824793;-17945.32155338783;-477.5226685431801;-10273.12997259259;-26598.620605304317;-7775.523695412123;-20774.225386884857;-31654.629904583682;23001.50966662284;-27234.058348424238;-11474.98327195445;-15548.946326845447;-34092.46761709066;-29118.712737406822;
37126.851037365326;34214.08345867199;-24840.1641655164;-17982.090173016808;-523.7013725878445;-10363.72159286995;-26580.35923008433;-6671.70514723124;-20865.1746350735;-31710.263396532944;23604.738545982666;-27349.058073646793;-11564.993746875973;-15643.471854146941;-34208.51787430261;-29236.64054115302;
35856.35553078121;33583.339581887674;-24793.493723093718;-17930.904678214156;-471.7112149848003;-10357.507807911374;-26563.036628131467;-8078.300425803713;-20788.999889969815;-31665.336390177774;23071.582385490226;-27243.781357262298;-11474.871513232174;-15566.626556709596;-34099.21784391616;-29128.81572590062;
38834.68077596197;34573.678323468965;-24865.48869198426;-17991.18733301012;-531.8821110584869;-10492.780565354893;-26632.438794665195;-6885.812507368625;-20870.427295020498;-31712.699736678573;23467.275317582527;-27346.666436990075;-11558.064706094827;-15646.914022793058;-34198.19136836426;-29225.30820671418;
37356.93989478826;33705.31305138028;-24798.23229291824;-17928.244820623975;-473.25348535221644;-10528.766873927936;-26575.84417770436;-8284.539971892831;-20801.82979128716;-31679.172119995612;23171.181758783074;-27259.53933710329;-11484.505115092412;-15586.810181952738;-34108.18089344274;-29142.785566185186;
40245.411127258674;34788.0092010509;-24858.336133758563;-17991.23203649903;-523.6119656100233;-10649.19807305313;-26587.400029587752;-7139.683620892003;-20846.98031508688;-31696.829998115303;23331.600228738815;-27331.26608506037;-11540.250365763946;-15636.654572088073;-34177.516004743105;-29210.533703629222;
38690.780245158705;33946.24250486404;-24765.174062868842;-17910.430480293093;-457.6966712113227;-10645.53238696246;-26564.0201048875;-8479.603645754296;-20790.54216033723;-31665.49285238896;23272.90454779918;-27251.40330212156;-11484.616873814688;-15582.161019106034;-34095.95448922569;-29140.43863301738;
41500.081598768425;35007.63744206875;-24857.889098869455;-18000.7985831259;-528.037611012174;-10719.091977964876;-26579.241642861565;-7390.000807046987;-20828.1154427666;-31681.474349674507;23206.49751502246;-27304.86867485865;-11528.247478991447;-15621.790662025292;-34151.02918756357;-29187.421999862436;
40108.394933747644;34102.212977673174;-24766.895147191903;-17903.45673602304;-456.84730492202107;-10675.72959372158;-26542.942409866144;-8538.589899371851;-20793.716108049884;-31672.444244914564;23401.71765109511;-27259.941668503485;-11496.08331872026;-15594.342719834176;-34102.52590209555;-29148.708778465843;
42646.793144559044;35181.42225520877;-24870.9201658869;-17999.03279531393;-522.3602679205261;-10697.142564909765;-26603.627396062304;-7615.015818478563;-20824.44975667593;-31677.965125795025;23091.207217121988;-27293.893968331096;-11523.866537078207;-15615.979208466913;-34135.71824261168;-29175.4861683233;
41458.17207791473;34314.19692208731;-24751.830071429024;-17890.000985860945;-451.0358513636412;-10621.77248260647;-26539.00850284201;-8570.687004409672;-20801.44981163142;-31673.047742014856;23511.33060590394;-27266.40132265107;-11511.304856694325;-15603.439879827487;-34106.50451260859;-29153.067368634627;
43552.128201976804;35254.98184621118;-24872.529491487683;-17993.109583033274;-516.1464829619507;-10684.938512437167;-26583.130846396787;-7917.189051769859;-20804.623759344075;-31666.99041926747;22967.78088423978;-27273.35271517667;-11510.790766571852;-15606.770289751326;-34115.914597024275;-29156.040150647183;
42704.01361036463;34507.4948081368;-24749.12551034993;-17893.331395784786;-457.2272845777613;-10683.932683936679;-26547.63627620176;-8598.447871023163;-20816.537239138754;-31684.55889040934;23591.70747896522;-27287.680183372522;-11514.434100918068;-15616.962685222947;-34121.591940115926;-29171.328743854614;
