Año;Mes;Dia; Hora
2020;11;01;21-24-07
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
60118.34712247219;59503.67414995124;-11297.555124468223;-12161.226530221287;48200.01699924672;-19494.856237751992;-7265.00985205291;25301.750040262945;407.9863915427198;34184.28858331306;30216.78688726269;16597.444307499445;-1974.776622626379;-7908.181298754371;-5361.848218661335;-1978.934047095066;
59677.280149135615;58730.773178431176;-11294.09060407765;-12136.349038642531;45910.438407711794;-19514.369310661474;-7295.8552594012335;24581.845054846413;358.05259442956384;34012.00133705155;29990.296660697066;16176.315090217005;-1936.6221948411699;-7887.1259554774715;-5312.048532014911;-1931.7495145499129;
60121.16344227355;59501.729548183626;-11296.99633085684;-12166.121562257;48155.35821382501;-19497.784316275636;-7256.896168815633;25297.413801838615;403.3372286960159;34134.37713794436;30169.870575651003;16532.065454967673;-1970.0604045463092;-7903.174507996382;-5355.29915753593;-1978.285846505862;
59674.30736712305;58725.85579465101;-11302.04782510374;-12135.611431075506;45966.98832118372;-19524.38289217745;-7303.991294382965;24575.81008384348;363.21584739873975;34054.961389894655;30028.89812337138;16238.698808991769;-1935.1469797071195;-7890.188144467848;-5315.915383805679;-1932.040087227832;
60112.71448286945;59477.07557404943;-11303.85831640462;-12170.949539059346;48028.914395441345;-19498.29840639811;-7261.947663062533;25268.222423579984;387.26632443265015;34067.21014585616;30103.731763807747;16454.415494729936;-1973.7931458703454;-7906.191993497849;-5351.8793406342675;-1971.4685644469935;
59685.036204461605;58742.97723090378;-11296.683406434466;-12134.82912001957;46102.59635479407;-19528.942648046333;-7311.5908874977695;24602.363956256388;366.00981545565315;34114.3499749124;30086.29740313261;16320.796766376112;-1939.4608663869938;-7893.093871247038;-5322.553851908905;-1945.4734856454713;
60084.95361625596;59441.35748640985;-11309.356845540626;-12184.628806665994;47870.842858653414;-19501.80763027759;-7262.886436329656;25236.058263308798;376.73865279420056;34028.27340701502;30054.46851902825;16373.591586779547;-1966.8194016002897;-7902.101624262527;-5348.146599310231;-1966.8194016002897;
59706.89621053889;58800.93530427639;-11298.04686284624;-12135.1643961864;46297.97295307791;-19535.648171382927;-7321.000971913454;24652.36480860291;371.0389579580972;34166.451891237724;30134.130136266966;16401.218342926306;-1949.966186280988;-7894.3455689365355;-5327.024200799966;-1944.7805815673569;
60050.04019141677;59390.55197126293;-11303.679502448977;-12178.325614729598;47620.078637609324;-19501.025319221655;-7255.756229848413;25165.270288618838;374.95051323777597;33974.09277845535;29998.969137545722;16289.973710772243;-1955.1517909946194;-7894.770252081186;-5337.306003249408;-1959.8233055857786;
59740.08855105502;58869.197531842896;-11306.875801906086;-12138.315992154598;46535.661403615646;-19539.358560962508;-7318.385817812183;24717.207219267755;386.59577209899095;34209.7248685032;30186.79084620367;16478.376564786027;-1952.4025264266165;-7892.758595080209;-5330.9804595685555;-1952.8495613157227;
60006.92367636248;59316.43358664913;-11303.835964660164;-12181.656024653439;47363.458259517945;-19502.724051800258;-7261.299462473329;25094.236444739872;355.66095777284596;33931.28918782344;29956.679637036283;16208.21102955473;-1952.8048578268122;-7891.797470068631;-5331.7404188800365;-1957.7669450958904;
59818.9678572378;58990.43339376848;-11279.114935292595;-12114.869012220981;46833.92308162726;-19511.173011204366;-7289.529715720381;24816.67248209387;397.90575479337633;34257.91522954884;30246.84998355508;16557.70290585791;-1950.7037938480132;-7884.600208354022;-5326.487758933039;-1943.2383111999407;
59966.57877762065;59242.44931250207;-11295.789336656253;-12168.826123336092;47078.60762817951;-19490.967034216766;-7248.424857667072;25015.603007746104;368.5579143235582;33903.125989809756;29927.421203544287;16152.376371905373;-1937.3374506637397;-7875.793621038631;-5308.427549413151;-1926.7874272808347;
59848.09218026307;59054.649955588575;-11305.221772816394;-12142.78634104566;47118.93017517688;-19537.123386516978;-7320.062198646331;24895.68589874338;396.0952634924965;34277.405950713866;30268.017085554253;16619.684293232476;-1971.3121022358064;-7903.576839396577;-5348.504227221516;-1964.070137032287;
59891.00752961726;59113.01036036138;-11315.347113054648;-12188.115678801023;46779.92126702324;-19517.0068165072;-7273.5482184348375;24908.761669249736;329.26354757112836;33861.46233814506;29871.050104028;16084.360013527872;-1957.2975584623289;-7902.392196940446;-5331.449846202117;-1953.0507270158205;
59908.039558892204;59138.15607287361;-11289.396737742036;-12133.890346752447;47393.14137615459;-19520.67250259787;-7298.82804141379;24984.914062608965;400.6103158724685;34280.468139704244;30282.545719450205;16661.079723963707;-1981.2139250295074;-7909.343589466047;-5354.606253457815;-1968.6298929011696;
59849.50034016375;59012.04753065676;-11305.646455961045;-12171.351870459543;46522.80915055385;-19504.42278437886;-7271.871837600689;24837.48195618176;339.12066687591874;33859.137756721706;29863.09288300191;16047.904318321267;-1948.4015641691167;-7893.697368347332;-5320.922174563668;-1939.974956509466;
59971.2055887229;59233.62037344222;-11293.911790122009;-12133.44331186334;47657.67427178315;-19509.116650714477;-7282.600674939236;25077.38322942057;425.6442696624124;34295.846139889494;30300.784742925734;16689.153514999573;-1974.195477270541;-7900.492298661745;-5348.906558621712;-1967.8922853341444;
59787.78717372265;58913.90102075351;-11312.24022057536;-12171.485980926274;46276.38116793408;-19514.43636589484;-7279.449078971038;24753.014713885157;347.4578675577483;33864.81509981336;29866.15507199229;16035.074417003922;-1939.9973082539211;-7883.817897298086;-5303.174889466154;-1918.584337065737;
60015.46204274441;59314.243115692516;-11297.689234934955;-12151.324707427586;47882.06343436998;-19523.33236018805;-7297.352826279739;25155.815500714245;409.95334505478684;34277.629468158426;30291.888748632522;16674.982509014906;-1982.6220849301917;-7909.2541824882255;-5360.77533492748;-1973.681387148069;
59740.267365010666;58829.8361098571;-11301.28786579226;-12164.735754100771;46070.09691835605;-19522.930028787858;-7290.580247709781;24667.854567510436;332.97393715070933;33881.60125989929;29863.361103935375;16023.853841287357;-1936.8010087968123;-7890.299903190125;-5313.0543605154;-1930.7660377938794;
60051.26953736181;59392.876552686284;-11305.33353153867;-12163.998146533746;48036.670450767335;-19524.852278811013;-7295.430576256583;25211.13606824113;404.0301327741305;34250.31563643404;30262.406797695974;16653.52483433781;-1982.353863996728;-7914.663304646409;-5371.481820521572;-1986.8465646322447;
