CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;0;0;0;0;0;0;0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
-37314.06924892298;-46717.425789526205;30542.071824320774;-26920.977463838753;-179689.58523149317;-139769.50374478148;-100483.58595175577;-135549.96377825306;
-36025.44647758561;-47493.52306050337;30422.64645369607;-33848.11834670524;-178302.0336391966;-140786.35165528677;-99918.39974145887;-136007.41458027536;
-37358.86214481141;-46746.39365034028;30464.55597454977;-27249.81632826523;-179596.82549200364;-139705.1754242391;-100457.05443108731;-135569.5886098848;
-39638.44950657481;-45322.229900625935;30207.22034063582;-9815.187432192259;-181989.08799756624;-137821.8844916683;-101446.78967556832;-134768.4126816288;
-37790.87666164359;-46432.262233765396;30459.862108214154;-24174.372753426167;-180173.1875745282;-139378.7505482138;-100680.54952389593;-135382.951543683;
-36077.8166148444;-47471.953627104005;30398.35010747315;-33801.69377347157;-178363.25506725968;-140755.10391653824;-99939.3880295024;-135985.73338815372;
-36928.97104370249;-47011.88767098042;30413.370479747115;-30216.183390162398;-179155.87027738933;-140065.21732392517;-100272.47372537538;-135718.16065527924;
-39487.50817626812;-45440.56003577233;30121.72491809427;-12345.114331855098;-181805.93780349946;-137954.45268803273;-101369.11736358612;-134826.75073465714;
-38298.75299915708;-46124.97045099383;30324.96933042638;-21150.874632701234;-180684.10374928758;-138958.47069722065;-100890.58886654244;-135207.40094273104;
-36207.83671234092;-47404.272544893334;30382.9721072879;-33531.058851606715;-178503.4228567389;-140662.1430113486;-99992.33931211702;-135937.1853991968;
-36584.70947560185;-47222.798731660696;30359.52512735428;-32176.118454470452;-178805.93136619704;-140354.6277111325;-100125.91333698195;-135836.93782531476;
-39175.63428588323;-45664.97155010361;30095.61808057047;-16093.166600843264;-181460.69275864278;-138225.95932793134;-101225.21683278285;-134942.86804710247;
-38792.92771731946;-45836.81176147601;30134.24189498924;-18437.104634893494;-181174.90335403723;-138551.87011383416;-101094.61558993049;-135041.3274814281;
-36414.70210727479;-47298.571145364185;30372.220918204897;-32990.59367067739;-178720.7265163334;-140510.08409381917;-100077.365348025;-135863.7822704056;
-36324.26694920861;-47377.8304312027;30298.594271969116;-33323.99229097275;-178544.1924386254;-140564.6223502901;-100012.14295770443;-135917.60527105397;
-38736.55661780317;-45951.85619018748;30098.724973049757;-20259.665877779233;-180990.43440704758;-138592.7514544429;-101026.24160364171;-135094.61404020953;
-39220.1589608382;-45585.04171193144;29907.371688767875;-16277.03205073262;-181591.53987068415;-138193.54929847113;-101266.36639432507;-134895.1023692015;
-36701.13971246954;-47136.81157074113;30347.924571981977;-32047.908848274812;-179017.7141449111;-140286.43253879936;-100194.08615757062;-135759.82430694395;
-36157.65704603875;-47476.58043820625;30246.291189943695;-33906.121123566765;-178380.24239304572;-140701.7055990345;-99940.21504404725;-135968.47784143424;
-38236.168114682216;-46273.49779289935;30119.176819226366;-24316.373385950734;-180463.02264488014;-139013.43363683627;-100805.31696144545;-135269.91877197253;
-39529.59651107747;-45411.61452670271;29679.29448834592;-15138.18831899027;-181882.49252825888;-137934.40317325632;-101385.81411669424;-134791.23381271766;
-37068.6470948037;-46922.167768736814;30292.022859099256;-30658.904392588665;-179395.2351087612;-139991.5459742005;-100344.49104601039;-135627.9490146576;
-36073.927411309174;-47525.68722077456;30202.50412255575;-34152.10207129742;-178302.1230461744;-140770.48191672348;-99902.55235464005;-135988.86263237748;
-37719.48518985334;-46588.38916878572;30134.77833685617;-27849.111300600925;-179925.10556281873;-139434.13817097404;-100576.3903947342;-135440.8202100778;
-39677.52035588269;-45343.128781691645;29502.067506559793;-15289.464925463788;-182005.11419834069;-137812.54146248597;-101435.16676845156;-134744.4069080838;
-37514.31852749807;-46663.28986445545;30190.344773572062;-28812.583245346934;-179849.66842528206;-139635.79560944982;-100530.70342906755;-135475.91244887264;
-36077.86131833331;-47530.58225281027;30173.31274429712;-34216.29628137306;-178314.26004341367;-140777.0756813378;-99904.13932849639;-135984.3475799975;
-37245.91878007875;-46885.0191694521;30140.455679947816;-30571.15144385713;-179436.47407728125;-139832.6474228677;-100372.98952019091;-135606.69250568064;
-39648.99952995772;-45393.21904101599;29381.390438245588;-16734.952239388494;-181946.10559297868;-137847.41018383624;-101411.33980886219;-134764.54582983803;
-38006.32512644829;-46368.87268649015;30014.57065517553;-26621.955826515656;-180347.4641260462;-139231.49725574223;-100734.68544896669;-135305.05571425628;
-36157.053548938464;-47491.243182568935;30151.095110308543;-34158.53937370054;-178403.04117239013;-140721.68805857757;-99935.92350911183;-135951.55757088156;
-36839.653472859085;-47129.681364259886;30121.791973327636;-32392.349230331092;-179021.02220309046;-140165.91193269636;-100197.148346561;-135741.83115265743;
-39438.71431812219;-45549.43538301413;29352.199059986957;-19246.10367370888;-181702.7397993493;-138028.54872090206;-101308.52178436778;-134842.35225228695;
-38515.18494071781;-46065.31364504262;29755.692750894163;-24346.30237177639;-180857.26271358287;-138811.6197361493;-100945.64121313587;-135131.47206681635;
-36314.81216130402;-47411.9391932415;30139.271037491686;-33948.701196754126;-178571.12629069405;-140609.437597923;-100001.3023616436;-135895.6782097433;
-36524.359765572524;-47320.945241563946;30086.230347899243;-33497.37477271257;-178701.83929226868;-140427.67321201245;-100062.41203098441;-135847.77842137558;
-39075.34200851226;-45793.44937723272;29412.749935716383;-22384.534464423;-181306.68923934572;-138334.0970676061;-101141.1742736309;-134970.24893406022;
-38990.76300749338;-45780.083034048446;29422.24942710989;-22355.365437908822;-181327.3869547113;-138412.3281731997;-101139.43083756338;-134967.43261425884;
-36547.04678619466;-47285.62948532456;30119.37798492646;-33506.67309840597;-178814.00034594542;-140433.149389404;-100096.38668255648;-135811.88151978035;
-36301.44581811975;-47456.95560657449;30039.828126410026;-34095.66391654777;-178479.17121400492;-140614.6455543811;-99967.86415193847;-135921.67328854481;
-38612.59384305404;-46100.00355243726;29532.152954596637;-25645.989256619127;-180814.19090201746;-138729.07474387583;-100936.40994267583;-135136.76943025226;
-39386.433587841224;-45554.5539324944;29074.99272525224;-20990.366755767674;-181709.87000583054;-138086.23857334122;-101299.29051390773;-134837.3231097845;
-36863.05574930379;-47105.832052926075;30069.220670368755;-32764.975162145518;-179140.64873941528;-140185.02267420563;-100226.29502133072;-135698.9828585366;
-36164.92136298673;-47536.90779649113;29991.45895140874;-34368.019922735686;-178346.73712810723;-140726.0690004908;-99908.72143610971;-135961.36998669745;
-38099.93423222712;-46421.488692937935;29660.764892192474;-28601.962757344576;-180276.6985031007;-139153.37790887093;-100709.83030913238;-135311.8953480596;
-39642.450468832314;-45413.78264591487;28767.902108180777;-20525.249305397192;-181945.07741273375;-137870.05250096947;-101395.09009064319;-134750.77715525357;
-37260.38035874133;-46878.626570537876;29962.53579408357;-31690.41504745663;-179547.69635769087;-139872.00884485352;-100392.27907565584;-135563.0842522483;
-36113.780571672985;-47574.95046555406;29955.897325980346;-34473.76602575374;-178302.0336391966;-140777.969751116;-99888.09077597747;-135977.41853921636;
-37596.99763023826;-46736.33536533539;29760.297210251956;-30975.919184198283;-179754.36058692462;-139573.5907046307;-100491.45376580404;-135486.26130655545;
-39736.01487112223;-45387.65345664662;28547.84918401828;-21088.401506948652;-182011.23857632146;-137802.50552922554;-101423.7897305238;-134729.00655615408;
-37726.19071318993;-46602.202546859095;29765.527518454495;-30282.523367705748;-180021.86626456576;-139493.2361833139;-100586.06870008334;-135401.34702936973;
-36146.503525555556;-47556.44322114506;29926.907113421814;-34484.67367704793;-178344.27843621714;-140754.05338454884;-99899.98190402769;-135957.70430060677;
-37140.79852590543;-47012.40176110289;29821.42923133722;-32626.26023605588;-179285.6221539524;-139948.00477600156;-100293.7749378413;-135639.258997352;
-39638.87418971946;-45470.46666985353;28464.521880688895;-22609.61653108794;-181882.71604570342;-137884.31291393196;-101367.95507287444;-134765.4622513607;
-38222.77941975348;-46299.26935425632;29456.715817059972;-28654.198784136628;-180522.79120955363;-139077.94077133428;-100790.25188568258;-135225.39409701756;
-36244.73944243663;-47505.19067110904;29905.58354921145;-34426.84971414205;-178451.90208576943;-140681.74549123592;-99938.5386632131;-135916.86766348692;
-36764.3280940447;-47239.60724349109;29838.081280956423;-33652.02649259883;-178901.7756464214;-140257.77760240764;-100131.70243879587;-135765.16637386876;
-39371.636733011816;-45661.507029713044;28533.40995710015;-24790.14096142542;-181582.35330371303;-138113.61946029897;-101241.93593763543;-134863.80992696405;
-38726.431277564916;-45999.040722732636;29035.78776547763;-27070.711799944856;-181025.37018363122;-138661.0360337539;-100998.90542017287;-135054.42560367892;
-36427.397898125404;-47412.09565545269;29891.412543226787;-34248.90747653335;-178644.97645437438;-140550.2278268609;-100014.78046355015;-135853.2098952782;
-36480.595049929034;-47412.162710686054;29820.37869934782;-34236.97164499422;-178615.3603929711;-140494.21435525588;-100010.91361175939;-135860.5189157151;
-38968.81359443827;-45932.81250391156;28718.728270379102;-27230.370310589115;-181147.23189440154;-138456.96460687692;-101060.32801393606;-135008.7609897567;
-39183.85972784278;-45733.18907418121;28548.36327414075;-25819.304683125578;-181474.6402471829;-138284.3420844486;-101186.72712883081;-134902.97018324974;
-36691.32729665367;-47266.67520602646;29851.827603796435;-33887.61387915777;-178919.70174547457;-140348.21276047383;-100123.54405206967;-135759.62314124385;
-36288.57121331349;-47527.36360160871;29781.486663995587;-34525.97970080134;-178425.16939940088;-140653.76110717788;-99929.35209624197;-135922.32148913402;
-38481.120882167925;-46247.92739724248;28963.412816931348;-29544.84874544725;-180631.44303935088;-138867.20852460962;-100844.72308692016;-135180.2659249623;
-39535.45266812476;-45532.671574672655;28074.103960288045;-25124.433651498992;-181810.43050413497;-137990.64016230585;-101325.8667380651;-134785.19884171474;
-37034.80655369837;-47072.43854670985;29755.2233642606;-33306.7590959977;-179273.73102590218;-140080.08123398796;-100266.39405088355;-135640.2648258525;
-36182.93686901771;-47594.39648323017;29739.688901864163;-34652.15529825155;-178324.2512731852;-140746.2749774784;-99884.91682826482;-135955.37971918343;
-37968.818899252285;-46572.38531975572;29205.884540782517;-31477.00059139736;-180095.82818696837;-139296.4290733849;-100620.87036620027;-135358.96812188247;
-39738.87589441251;-45430.94878565655;27690.771542879527;-25161.40343682807;-181990.33969525574;-137824.276128325;-101400.52156454582;-134721.33990780593;
-37455.17581166933;-46825.83175013444;29559.444434576566;-32497.33537403767;-179703.30920258872;-139741.6311194457;-100441.00587856841;-135493.50327175896;
-36158.037025694495;-47613.171948572635;29705.22251191408;-34697.32817379572;-178306.81691251002;-140772.38181500218;-99874.09858394845;-135958.97835004074;
-37477.48285263572;-46875.38556759186;29394.66737445204;-32887.887404905254;-179587.6389250325;-139703.40963642712;-100407.47826188544;-135526.82972274182;
-39767.15085114847;-45443.01872766241;27479.547557776878;-25939.17708863939;-181989.60208768872;-137808.92047988423;-101400.78978547928;-134720.49054151663;
-37936.96766340348;-46542.8363135858;29232.751337617796;-31482.879100189104;-180192.07479859292;-139352.6884141789;-100643.06564844438;-135330.22377851294;
-36213.08937228792;-47587.84742210477;29680.72499999106;-34689.54976672528;-178370.9887708412;-140736.730782596;-99896.58443887049;-135935.57607359602;
-37046.42946081513;-47137.23625388578;29511.321128764288;-33798.83275018129;-179145.49906796208;-140058.9588354777;-100221.89172767304;-135672.89837275725;
-39608.65463121589;-45565.12630762176;27472.730275718008;-27314.07759357424;-181798.44996910694;-137943.79090592754;-101319.3176769397;-134779.1638707118;
-38439.524285736596;-46234.136370913555;28743.583410213403;-30389.431761435484;-180697.22422328286;-138929.21226372867;-100849.03697360003;-135151.4992298483;
-36342.08128953949;-47517.662944515105;29660.854299170293;-34613.95616697743;-178510.19543530888;-140639.187769793;-99948.21696856225;-135883.92119215982;
-36699.753904313315;-47344.59338719767;29558.23744037598;-34329.39610831691;-178793.32498232427;-140343.00480401574;-100072.93970262287;-135787.6075253019;
-39288.287077937974;-45784.9557143397;27667.03399026799;-28952.371055170424;-181445.13594450188;-138214.49288302576;-101170.74563154527;-134893.6942093008;
-38931.977919575926;-45939.80859992607;28129.312769092652;-29399.182426832012;-181186.39215068726;-138518.67777331802;-101051.92375802086;-134983.54822201113;
-36549.43842285137;-47404.339600126696;29629.80772612187;-34441.557161993645;-178728.0802402592;-140481.11623300507;-100032.86302481449;-135807.56763310047;
-36443.98289251124;-47492.07019711378;29551.777786228395;-34610.40223960904;-178536.3916798105;-140547.4785622929;-99961.71742221326;-135866.6656454403;
-38847.35421506813;-46072.153278845944;27998.555064029108;-30605.34961287375;-180973.17886032807;-138583.11785258268;-100972.21743729323;-135047.40715591994;
-39356.594008993394;-45689.44671028217;27464.683647714097;-28732.988683341588;-181600.3017545106;-138162.32391146707;-101223.20517578187;-134839.15595282984;
-36839.094679247704;-47241.97652840335;29547.79917571535;-34133.66188212179;-179028.64414794973;-140256.4588494848;-100152.51191288375;-135704.9731260506;
-36281.351599854424;-47589.814375616836;29519.479515490475;-34750.346511643715;-178376.8002243996;-140682.99718892542;-99892.71758707972;-135918.2758233876;
-38344.84229622392;-46393.5490123688;28386.22371986195;-32032.352034133917;-180444.3812900044;-139004.33647684296;-100751.02457416352;-135223.20362606092;
-39662.656445819914;-45520.37811522223;26868.45086436878;-28528.470221575528;-181888.01340913933;-137908.6986671327;-101342.94347082895;-134738.9083789478;
-37210.84889302837;-47028.89734851091;29370.81806311823;-33670.801957941294;-179410.88132987992;-139963.293369209;-100307.45420544794;-135575.8918018212;
-36200.52769190403;-47637.490646540005;29477.63704987014;-34810.09272457275;-178301.7877700076;-140750.25358799144;-99857.35712735142;-135938.61591084194;
-37830.37219409611;-46710.832024911884;28747.673779448724;-33109.147323268335;-179908.6770306441;-139427.74557205982;-100525.36136214274;-135397.39077060114;
-39805.86407254506;-45453.41228883413;26433.62002773524;-28802.03322196403;-182005.5612332298;-137789.20624127463;-101390.5303347743;-134693.33317200342;
-37650.820630886636;-46764.25269416007;29040.906314957898;-33057.64890404331;-179859.54789633132;-139601.5974404332;-100488.79390821385;-135419.0049074894;
-36201.15354074878;-47640.88811169721;29444.802337265297;-34817.33468977627;-178310.50495034517;-140755.08156479377;-99856.88774071787;-135932.67034681683;
-37355.084699998464;-47000.10830165247;29022.577884504546;-33848.230105427516;-179418.41386776138;-139818.02938199395;-100318.94300209798;-135557.51866787896;
-39766.52500230372;-45502.1390917467;26267.837139110226;-29523.726346936983;-181935.46616261796;-137824.00790739155;-101359.95314835945;-134711.19221582322;
-38139.78739259093;-46465.34281555925;28520.580055782804;-32370.824500420633;-180353.85672496044;-139192.6499238789;-100689.95960831162;-135244.6836524825;
-36281.32924810997;-47599.984419344;29420.461287553466;-34767.892631041126;-178400.09074212203;-140698.12931992166;-99889.4765841337;-135899.6791720008;
-36953.334445158776;-47247.87738893955;29190.752409786277;-34310.195959829805;-179007.4546942061;-140154.55724651305;-100148.01921224824;-135696.90414630226;
-39554.00461602266;-45665.70915767064;26378.612384630727;-30427.29561654277;-181689.79813930969;-138014.13184572838;-101259.23618784382;-134795.74886509764;
-38651.68704410637;-46164.39892821299;27808.945215814736;-31659.323770919298;-180866.58339102071;-138775.38755838724;-100904.62576206039;-135074.76569113325;
-36440.38426165393;-47517.215909626;29396.790790175295;-34664.851089102165;-178569.71813079336;-140581.6320278206;-99955.19071283231;-135841.67639513928;
-36636.58787448262;-47434.35799293018;29266.569526978677;-34582.641372995546;-178686.84127173916;-140411.08821762662;-100011.09242571503;-135799.07397020745;
-39184.21735575407;-45911.51129144565;26739.749519795125;-31450.33496026218;-181287.35498039186;-138322.6976779339;-101089.20646777231;-134924.83018932704;
-39127.48862832649;-45880.26355269713;26970.710095251812;-31082.849929672473;-181336.551169938;-138377.4594518494;-101099.5106219662;-134912.4920263877;
