CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;0;0;0;0;0;0;0;
72916.48661094745;187500.0;-187500.02235174447;-187500.02235174447;-24204.972291585484;-38719.502236783774;-36768.3290563022;-187500.02235174447;
73374.76442751462;187500.0;-187500.02235174447;-187500.02235174447;-25543.618267013822;-40417.63131828682;-38254.72006258012;-187500.02235174447;
73652.12722446052;187500.0;-187500.02235174447;-187500.02235174447;-27543.987637041526;-41435.10507763685;-40682.231269148746;-187500.02235174447;
73101.49199980403;187500.0;-187500.02235174447;-187500.02235174447;-25967.966135497827;-39434.84746633142;-39047.58114189877;-187500.02235174447;
72895.16304673709;187500.0;-187500.02235174447;-187500.02235174447;-24263.958545203037;-38602.624965026975;-37016.23225405601;-187500.02235174447;
73276.01442051106;187500.0;-187500.02235174447;-187500.02235174447;-25137.129442349607;-40049.96747374147;-37943.62848325115;-187500.02235174447;
73661.15732922046;187500.0;-187500.02235174447;-187500.02235174447;-27407.776106330886;-41523.081543812936;-40638.28773954961;-187500.02235174447;
73185.84748337835;187500.0;-187500.02235174447;-187500.02235174447;-26407.312024511342;-39843.794982885716;-39684.56115538611;-187500.02235174447;
72875.69467731651;187500.0;-187500.02235174447;-187500.02235174447;-24395.856189233804;-38574.57352573556;-37328.9108072413;-187500.02235174447;
73188.21676829061;187500.0;-187500.02235174447;-187500.02235174447;-24797.584092329038;-39704.9235945849;-37701.67084952246;-187500.02235174447;
73658.631582097;187500.0;-187500.02235174447;-187500.02235174447;-27142.818527557676;-41471.3372553989;-40448.83435354642;-187500.02235174447;
73305.29520574752;187500.0;-187500.02235174447;-187500.02235174447;-26838.767747732134;-40271.4062060602;-40311.907567013215;-187500.02235174447;
72866.64222081211;187500.0;-187500.02235174447;-187500.02235174447;-24611.505819738606;-38608.52582556317;-37747.60368437811;-187500.02235174447;
73083.63295598424;187500.0;-187500.02235174447;-187500.02235174447;-24523.462298329152;-39392.28974488852;-37533.25045505172;-187500.02235174447;
73599.84649417955;187500.0;-187500.02235174447;-187500.02235174447;-26759.32964793797;-41315.947927945606;-40112.46295123851;-187500.02235174447;
73413.32118670002;187500.0;-187500.02235174447;-187500.02235174447;-27198.250853806836;-40726.197150492335;-40817.86165450355;-187500.02235174447;
72905.98129105345;187500.0;-187500.02235174447;-187500.02235174447;-24919.9822449663;-38766.9996937513;-38243.74535605256;-187500.02235174447;
73008.41933589213;187500.0;-187500.02235174447;-187500.02235174447;-24345.609467698276;-39139.31270114335;-37465.03293097412;-187500.02235174447;
73530.7572520682;187500.0;-187500.02235174447;-187500.02235174447;-26321.16840138059;-41065.675445279536;-39712.992574333264;-187500.02235174447;
73522.06242347509;187500.0;-187500.02235174447;-187500.02235174447;-27454.49125224248;-41114.62576563666;-41195.36026660923;-187500.02235174447;
72934.99385535644;187500.0;-187500.02235174447;-187500.02235174447;-25280.694696986044;-38998.876690730656;-38782.04241776972;-187500.02235174447;
72935.39618675664;187500.0;-187500.02235174447;-187500.02235174447;-24244.668989738107;-38938.59403593469;-37470.10677696548;-187500.02235174447;
73450.96152436275;187500.0;-187500.02235174447;-187500.02235174447;-25869.484349427745;-40756.193191551356;-39289.337609927374;-187500.02235174447;
73615.76093623173;187500.0;-187500.02235174447;-187500.02235174447;-27585.22660556157;-41415.01085937153;-41408.55120522394;-187500.02235174447;
73038.81770835134;187500.0;-187500.02235174447;-187500.02235174447;-25720.353510421934;-39309.81180784843;-39408.47240787416;-187500.02235174447;
72937.00551235743;187500.0;-187500.02235174447;-187500.02235174447;-24259.84582422326;-38772.9005542875;-37643.824534872125;-187500.02235174447;
73367.96949720019;187500.0;-187500.02235174447;-187500.02235174447;-25437.827460506855;-40381.22032656912;-38926.6358526511;-187500.02235174447;
73678.59168989559;187500.0;-187500.02235174447;-187500.02235174447;-27551.40841620069;-41573.68589325975;-41458.06031919245;-187500.02235174447;
73145.34612242534;187500.0;-187500.02235174447;-187500.02235174447;-26173.80335018675;-39665.04808247663;-40055.84598253322;-187500.02235174447;
72908.95407306601;187500.0;-187500.02235174447;-187500.02235174447;-24350.660961945174;-38662.125308767;-37898.701476895985;-187500.02235174447;
73248.05238819748;187500.0;-187500.02235174447;-187500.02235174447;-25040.704016769414;-39991.49531024639;-38597.81933996908;-187500.02235174447;
73665.9853060228;187500.0;-187500.02235174447;-187500.02235174447;-27358.155233640104;-41588.84037600045;-41319.27833786945;-187500.02235174447;
73259.04944646948;187500.0;-187500.02235174447;-187500.02235174447;-26613.305701411453;-40068.98880827294;-40663.23228636173;-187500.02235174447;
72898.58286363875;187500.0;-187500.02235174447;-187500.02235174447;-24504.843295197883;-38635.482029376275;-38209.61424226931;-187500.02235174447;
73155.89614580825;187500.0;-187500.02235174447;-187500.02235174447;-24715.016748311133;-39641.46699207628;-38342.562418289475;-187500.02235174447;
73650.62965758202;187500.0;-187500.02235174447;-187500.02235174447;-27040.49224144128;-41483.69777008269;-41036.64052923209;-187500.02235174447;
73362.20274713072;187500.0;-187500.02235174447;-187500.02235174447;-27006.83051429159;-40502.81381640599;-41204.368019624715;-187500.02235174447;
72892.704354847;187500.0;-187500.02235174447;-187500.02235174447;-24749.237269072208;-38727.01242292076;-38622.00392746973;-187500.02235174447;
73044.15977527616;187500.0;-187500.02235174447;-187500.02235174447;-24464.341934244865;-39354.96233164815;-38166.69889291512;-187500.02235174447;
73589.34117428555;187500.0;-187500.02235174447;-187500.02235174447;-26625.75562307306;-41291.539823000414;-40638.0418703606;-187500.02235174447;
73482.18691136682;187500.0;-187500.02235174447;-187500.02235174447;-27342.196088099015;-40920.76908597578;-41653.83924887649;-187500.02235174447;
72935.53029722338;187500.0;-187500.02235174447;-187500.02235174447;-25078.701982343435;-38889.50960511084;-39108.57905251731;-187500.02235174447;
73009.49221962599;187500.0;-187500.02235174447;-187500.02235174447;-24330.075005301835;-39116.15629388765;-38122.44243889361;-187500.02235174447;
73529.61731310097;187500.0;-187500.02235174447;-187500.02235174447;-26187.66143174904;-41006.7785986398;-40217.739667623006;-187500.02235174447;
73573.35967700001;187500.0;-187500.02235174447;-187500.02235174447;-27538.444404416612;-41271.04327333489;-41933.034888867725;-187500.02235174447;
72990.42618160561;187500.0;-187500.02235174447;-187500.02235174447;-25451.238507180038;-39152.90256177218;-39635.36496583998;-187500.02235174447;
72946.95203864003;187500.0;-187500.02235174447;-187500.02235174447;-24259.398789334155;-38932.20143702048;-38145.01770079347;-187500.02235174447;
73433.32599798751;187500.0;-187500.02235174447;-187500.02235174447;-25721.448745900245;-40683.84059474953;-39758.61248476654;-187500.02235174447;
73667.41581766795;187500.0;-187500.02235174447;-187500.02235174447;-27615.17794313168;-41543.488686500634;-42062.38443403059;-187500.02235174447;
73087.03042114145;187500.0;-187500.02235174447;-187500.02235174447;-25886.98576533625;-39489.09515012445;-40222.74645838099;-187500.02235174447;
72926.54489595233;187500.0;-187500.02235174447;-187500.02235174447;-24279.582414577297;-38811.166740794986;-38275.171908756725;-187500.02235174447;
73342.64497073233;187500.0;-187500.02235174447;-187500.02235174447;-25308.18734266607;-40344.25054124004;-39370.921477189244;-187500.02235174447;
73687.19711151089;187500.0;-187500.02235174447;-187500.02235174447;-27522.217037942057;-41685.31050506956;-41992.244659929835;-187500.02235174447;
73187.38975374577;187500.0;-187500.02235174447;-187500.02235174447;-26348.83986101626;-39908.07859993918;-40818.040468459185;-187500.02235174447;
72897.68879386054;187500.0;-187500.02235174447;-187500.02235174447;-24400.59475905833;-38770.128937975045;-38513.977946517225;-187500.02235174447;
73236.45183282517;187500.0;-187500.02235174447;-187500.02235174447;-24947.296076690684;-40004.25815633037;-39035.511199892906;-187500.02235174447;
73681.60917539707;187500.0;-187500.02235174447;-187500.02235174447;-27298.654889900077;-41684.90817366936;-41780.57363993808;-187500.02235174447;
73283.39049618131;187500.0;-187500.02235174447;-187500.02235174447;-26778.48509293617;-40341.970663305605;-41379.04690254294;-187500.02235174447;
72891.56441587978;187500.0;-187500.02235174447;-187500.02235174447;-24589.86933110587;-38796.45929294339;-38837.40768878552;-187500.02235174447;
73136.5618868544;187500.0;-187500.02235174447;-187500.02235174447;-24631.77885195957;-39686.05872226461;-38758.12605120255;-187500.02235174447;
73653.7365500613;187500.0;-187500.02235174447;-187500.02235174447;-26921.424498727858;-41561.92887567626;-41389.14989103674;-187500.02235174447;
73427.26867524012;187500.0;-187500.02235174447;-187500.02235174447;-27156.810719586698;-40782.70236047535;-41850.534600083185;-187500.02235174447;
72941.7664339264;187500.0;-187500.02235174447;-187500.02235174447;-24866.852148396036;-38897.75739881485;-39240.78962097045;-187500.02235174447;
73088.5503397644;187500.0;-187500.02235174447;-187500.02235174447;-24441.23023047808;-39388.51230007557;-38622.80859027011;-187500.02235174447;
73616.54324728767;187500.0;-187500.02235174447;-187500.02235174447;-26515.986206053047;-41311.388172076724;-40981.20820298293;-187500.02235174447;
73556.6629238919;187500.0;-187500.02235174447;-187500.02235174447;-27462.783749435395;-41166.63827498416;-42251.56959910031;-187500.02235174447;
72996.28233865289;187500.0;-187500.02235174447;-187500.02235174447;-25237.399367976115;-39089.758883685936;-39769.00604593826;-187500.02235174447;
73016.84594355177;187500.0;-187500.02235174447;-187500.02235174447;-24324.91175233266;-39155.33890191781;-38595.986496923746;-187500.02235174447;
73503.10814417698;187500.0;-187500.02235174447;-187500.02235174447;-26041.078691611136;-41001.66004915954;-40505.02663910707;-187500.02235174447;
73630.28957012769;187500.0;-187500.02235174447;-187500.02235174447;-27617.591931532854;-41492.86198530936;-42456.31157831092;-187500.02235174447;
73041.49991768599;187500.0;-187500.02235174447;-187500.02235174447;-25628.331378499435;-39371.10029114489;-40288.549994057415;-187500.02235174447;
72957.81498644532;187500.0;-187500.02235174447;-187500.02235174447;-24272.51926332942;-38982.82813821175;-38611.81153199811;-187500.02235174447;
73413.94703554476;187500.0;-187500.02235174447;-187500.02235174447;-25591.719221081643;-40655.38682405792;-40044.580703327745;-187500.02235174447;
73684.96193706537;187500.0;-187500.02235174447;-187500.02235174447;-27625.012710692015;-41697.67101975334;-42480.2279448781;-187500.02235174447;
73151.02346551699;187500.0;-187500.02235174447;-187500.02235174447;-26088.486741600842;-39724.81664715012;-40877.58551568812;-187500.02235174447;
72934.07743383378;187500.0;-187500.02235174447;-187500.02235174447;-24345.832985142828;-38868.96835195641;-38788.524423661765;-187500.02235174447;
73309.8549616164;187500.0;-187500.02235174447;-187500.02235174447;-25188.627861574634;-40291.03103769196;-39647.74783226822;-187500.02235174447;
73707.17957105393;187500.0;-187500.02235174447;-187500.02235174447;-27480.888662444195;-41770.157727021906;-42333.93577741811;-187500.02235174447;
73240.85512648287;187500.0;-187500.02235174447;-187500.02235174447;-26522.468211945084;-40126.03046012288;-41415.68141170519;-187500.02235174447;
