CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;
0;0;0;0;0;0;0;0;
75312.05717468944;187500.0;-187500.02235174447;-187500.02235174447;-30982.289431368048;-40307.571328588885;-10406.614590479683;-30197.251462608754;
75320.97552072711;187500.0;-187500.02235174447;-187500.02235174447;-29642.749386161493;-40243.958263869084;-7762.447924905769;-28909.880388960886;
75391.27175703905;187500.0;-187500.02235174447;-187500.02235174447;-30998.874425753886;-41015.31696502173;-9108.313513793173;-30568.223365333484;
75408.88493166983;187500.0;-187500.02235174447;-187500.02235174447;-33164.870222195415;-41499.7463226016;-12729.072598108363;-32751.698225939064;
75320.81905851592;187500.0;-187500.02235174447;-187500.02235174447;-31470.138605849577;-40469.39795844531;-11168.630262450011;-30732.396928357713;
75311.81130550044;187500.0;-187500.02235174447;-187500.02235174447;-29646.035092596423;-40157.23349538249;-7986.993549703783;-28874.966964121697;
75385.12502731384;187500.0;-187500.02235174447;-187500.02235174447;-30594.732534257477;-40838.961701269356;-8625.694647514183;-30113.76769706818;
75403.07347811144;187500.0;-187500.02235174447;-187500.02235174447;-32956.57431561641;-41518.946471088704;-12301.260209233787;-32572.705456340966;
75319.20973291513;187500.0;-187500.02235174447;-187500.02235174447;-31989.503740013093;-40674.65402777839;-11904.762614341094;-31300.399458455977;
75308.70441302114;187500.0;-187500.02235174447;-187500.02235174447;-29756.340951483366;-40118.184997819066;-8364.849789720749;-28956.59553487248;
75369.23293700612;187500.0;-187500.02235174447;-187500.02235174447;-30258.38348369402;-40697.36340014498;-8257.49436110191;-29716.823067286383;
75409.28726307003;187500.0;-187500.02235174447;-187500.02235174447;-32620.761706919875;-41481.08261598142;-11719.109024895315;-32257.14352812094;
75343.46137564915;187500.0;-187500.02235174447;-187500.02235174447;-32470.781501624766;-40885.31921926966;-12537.406389404106;-31843.435089997663;
75292.70056399114;187500.0;-187500.02235174447;-187500.02235174447;-29968.034323219577;-40092.74871262893;-8864.388926552407;-29140.505688250745;
75346.32239893942;187500.0;-187500.02235174447;-187500.02235174447;-29983.99346876067;-40540.856485468925;-8004.852593523574;-29375.10959805365;
75395.16096057427;187500.0;-187500.02235174447;-187500.02235174447;-32196.436190180328;-41389.86514685931;-11023.187461279329;-31825.844267111337;
75364.20379450367;187500.0;-187500.02235174447;-187500.02235174447;-32883.12648333627;-41112.502349913404;-12983.658967454312;-32314.96749102682;
75297.52854079349;187500.0;-187500.02235174447;-187500.02235174447;-30305.81388542818;-40141.63197775269;-9519.36209432627;-29483.64966912862;
75332.64313133278;187500.0;-187500.02235174447;-187500.02235174447;-29795.70237346916;-40415.41849558574;-7919.357170982024;-29133.688406191875;
75411.88006542684;187500.0;-187500.02235174447;-187500.02235174447;-31727.42953627462;-41256.60404641677;-10350.33289794122;-31346.466403778366;
75385.01326859156;187500.0;-187500.02235174447;-187500.02235174447;-33136.617617203905;-41307.11898888576;-13213.814880110607;-32636.31852106077;
75297.08150590438;187500.0;-187500.02235174447;-187500.02235174447;-30702.333832065327;-40232.067135818856;-10229.052332526724;-29903.706002677205;
75322.45073586116;187500.0;-187500.02235174447;-187500.02235174447;-29666.19636609511;-40303.83858726485;-7941.172473570404;-28963.904555309364;
75395.07155359646;187500.0;-187500.02235174447;-187500.02235174447;-31253.594905566562;-41111.27300396836;-9687.514267863544;-30843.015711667027;
75398.22314956464;187500.0;-187500.02235174447;-187500.02235174447;-33205.840969781995;-41444.80573473046;-13127.447739535302;-32756.414444019134;
75322.94247423917;187500.0;-187500.02235174447;-187500.02235174447;-31193.580471704063;-40366.69169267317;-11005.663693626368;-30423.317006029727;
75322.31662539442;187500.0;-187500.02235174447;-187500.02235174447;-29640.335397760322;-40195.857309801264;-8124.948516481939;-28887.52864450558;
75393.86455939586;187500.0;-187500.02235174447;-187500.02235174447;-30798.915719856708;-40921.84196970963;-9119.265868576273;-30340.8614207341;
75425.82755396696;187500.0;-187500.02235174447;-187500.02235174447;-33087.98022126916;-41496.170043488746;-12805.828488567888;-32674.115320934692;
75337.31464592394;187500.0;-187500.02235174447;-187500.02235174447;-31700.294518505874;-40538.95658719022;-11745.171158930203;-30967.64903874982;
75310.91723572221;187500.0;-187500.02235174447;-187500.02235174447;-29688.369296594778;-40132.378355548186;-8381.054804450847;-28893.183635852773;
75390.66825993876;187500.0;-187500.02235174447;-187500.02235174447;-30426.87093339812;-40772.30879930363;-8652.740258305104;-29907.9081306348;
75432.08604241443;187500.0;-187500.02235174447;-187500.02235174447;-32821.39096515071;-41505.35661045988;-12269.654842573982;-32437.56680936418;
75352.89381180928;187500.0;-187500.02235174447;-187500.02235174447;-32213.93760608883;-40760.32826427559;-12425.759425849847;-31543.653493363083;
75308.14561940976;187500.0;-187500.02235174447;-187500.02235174447;-29850.77707180704;-40116.19569256255;-8792.706882084238;-29033.93257068784;
75374.08326555291;187500.0;-187500.02235174447;-187500.02235174447;-30142.48968869325;-40640.76878318415;-8348.242443590456;-29570.642658548673;
75431.90722845879;187500.0;-187500.02235174447;-187500.02235174447;-32450.37435893707;-41462.95535122816;-11626.192823194602;-32086.86793886041;
75361.32041946893;187500.0;-187500.02235174447;-187500.02235174447;-32683.279536161368;-41019.2285203014;-12972.37133650438;-32086.197386526754;
75288.05140114443;187500.0;-187500.02235174447;-187500.02235174447;-30137.192325257343;-40151.08676565728;-9370.790048931844;-29319.006719470828;
75329.71505280913;187500.0;-187500.02235174447;-187500.02235174447;-29920.58156974096;-40525.65729923932;-8184.337101499689;-29299.739515750352;
75412.97530090515;187500.0;-187500.02235174447;-187500.02235174447;-32015.208246136695;-41362.28309420146;-10949.896091210378;-31647.25382891343;
75389.43891399371;187500.0;-187500.02235174447;-187500.02235174447;-33024.50126701609;-41214.091028462775;-13323.383131430523;-32484.48312097587;
75306.75981125353;187500.0;-187500.02235174447;-187500.02235174447;-30473.7425415209;-40183.09446371728;-10011.391045020944;-29655.10990084528;
75334.81125054494;187500.0;-187500.02235174447;-187500.02235174447;-29728.87065754779;-40366.11054731734;-8087.017606141282;-29041.487460313736;
75413.75761196109;187500.0;-187500.02235174447;-187500.02235174447;-31518.15015293958;-41192.02985668539;-10218.368198677088;-31116.399898099888;
75405.01807987905;187500.0;-187500.02235174447;-187500.02235174447;-33196.14031268839;-41366.686387859154;-13378.860161168595;-32706.346536439247;
75328.88803826428;187500.0;-187500.02235174447;-187500.02235174447;-30926.879456863342;-40281.509194554;-10746.629327133815;-30121.188476227344;
75348.2893524515;187500.0;-187500.02235174447;-187500.02235174447;-29655.556935734385;-40244.76292666947;-8182.392499732077;-28911.221493628203;
75405.35335604589;187500.0;-187500.02235174447;-187500.02235174447;-31055.960781092737;-41027.20809307195;-9596.408557463714;-30607.853008252743;
75409.17550434775;187500.0;-187500.02235174447;-187500.02235174447;-33185.09855092747;-41493.35372368738;-13169.22314992227;-32740.38824324468;
75340.60035235886;187500.0;-187500.02235174447;-187500.02235174447;-31424.004605293827;-40448.74494656861;-11489.824830272775;-30663.486500202;
75335.30298892295;187500.0;-187500.02235174447;-187500.02235174447;-29655.31106654538;-40167.47059434302;-8372.874065980204;-28877.649173456335;
75402.6487949668;187500.0;-187500.02235174447;-187500.02235174447;-30643.369930192224;-40867.1472510275;-9061.531312648214;-30153.576153943082;
75426.38634757833;187500.0;-187500.02235174447;-187500.02235174447;-33014.554740733474;-41530.03293633854;-12756.185264132651;-32606.434238724025;
75356.91712581123;187500.0;-187500.02235174447;-187500.02235174447;-31965.14033855681;-40646.66964372035;-12242.430417827418;-31245.81649849612;
75334.18540170019;187500.0;-187500.02235174447;-187500.02235174447;-29769.461425478632;-40113.8711111392;-8737.989811657646;-28954.315656938037;
75403.47580951164;187500.0;-187500.02235174447;-187500.02235174447;-30304.651594716503;-40702.81722579208;-8687.787793611025;-29753.614038659816;
75437.51751631708;187500.0;-187500.02235174447;-187500.02235174447;-32662.090082417737;-41485.15063347228;-12130.716399039793;-32269.906374204922;
75361.94626831368;187500.0;-187500.02235174447;-187500.02235174447;-32428.93903600443;-40869.293018495206;-12805.336750189872;-31769.204946661586;
75326.09407020737;187500.0;-187500.02235174447;-187500.02235174447;-29952.723378267692;-40102.62818367818;-9157.867331250589;-29126.75936541073;
75389.1483413158;187500.0;-187500.02235174447;-187500.02235174447;-30024.65129192487;-40562.91765724631;-8395.829307535805;-29428.463212068466;
75427.61569352337;187500.0;-187500.02235174447;-187500.02235174447;-32238.680987200856;-41407.70183893464;-11420.556774205777;-31864.222212341097;
75375.96081208716;187500.0;-187500.02235174447;-187500.02235174447;-32838.02066302546;-41098.71132358448;-13241.888671146473;-32251.37677805147;
75320.01439571552;187500.0;-187500.02235174447;-187500.02235174447;-30276.264879258262;-40149.90212320115;-9754.345983784913;-29450.658494312585;
75365.47784393762;187500.0;-187500.02235174447;-187500.02235174447;-29832.314530886953;-40434.70805105067;-8257.092029701715;-29181.163511414947;
75434.58943779343;187500.0;-187500.02235174447;-187500.02235174447;-31783.822987535357;-41272.98787510251;-10716.387416885784;-31395.97551774687;
75411.81301019348;187500.0;-187500.02235174447;-187500.02235174447;-33118.64681466184;-41281.45918625107;-13477.90074085006;-32592.531453672822;
75316.19224741367;187500.0;-187500.02235174447;-187500.02235174447;-30678.283355031417;-40224.35578398178;-10450.848692756736;-29860.544784134006;
75342.36614017084;187500.0;-187500.02235174447;-187500.02235174447;-29698.919319977682;-40312.667526324694;-8235.835520724717;-28987.88797710991;
75415.07636488395;187500.0;-187500.02235174447;-187500.02235174447;-31313.72109815134;-41124.03585005234;-10033.496920287243;-30892.189549468705;
75408.43789678073;187500.0;-187500.02235174447;-187500.02235174447;-33210.512484373154;-41433.51810378052;-13405.659902770509;-32739.4271182331;
75320.4837823491;187500.0;-187500.02235174447;-187500.02235174447;-31153.21322121778;-40358.13097454679;-11187.651596981477;-30365.649505335037;
75330.87734352081;187500.0;-187500.02235174447;-187500.02235174447;-29659.4014357807;-40208.217824485044;-8367.688461266573;-28894.927071920287;
75413.8470189389;187500.0;-187500.02235174447;-187500.02235174447;-30875.671610316233;-40939.07516468468;-9468.35541347926;-30400.45117145195;
75422.94417893222;187500.0;-187500.02235174447;-187500.02235174447;-33121.06080306302;-41497.17587198924;-13111.779166672131;-32675.27761164637;
75329.62564583131;187500.0;-187500.02235174447;-187500.02235174447;-31660.731930819984;-40533.59216852095;-11925.482681451163;-30900.21382572816;
75322.69660505017;187500.0;-187500.02235174447;-187500.02235174447;-29695.454799587107;-40131.5736927478;-8619.883193955802;-28885.807560182522;
75386.71200117016;187500.0;-187500.02235174447;-187500.02235174447;-30481.16332068006;-40786.815081455126;-8969.06214583661;-29947.49307006515;
