Año;Mes;Dia; Hora
2020;11;29;18-48-04
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
-3818.0355808777313;-118713.53461903747;5518.042208915021;15775.771829577903;-69998.86870370731;19002.29084519039;-16459.668154676932;-66557.48236864596;-117588.59367234632;-10049.612528039519;-30673.388322995703;3170.527895751941;-5269.490810572006;-13398.50734454481;-39430.66769011828;-31587.86524389568;
-4208.0735216228395;-116850.69553264327;5514.644743757814;16202.220762040706;-68339.16227092294;20625.586286257065;-16030.671123346225;-65697.94603561712;-120270.49008256079;-11672.84091387283;-30577.365228815703;531.6585936139338;-5675.018510224642;-13114.5954864735;-39306.41434269123;-32309.759534568733;
-3837.1463223870187;-118206.37353734656;5521.976115939155;15780.957434291535;-69533.17010798099;19310.275532040065;-16454.706067407857;-66309.31094995869;-117681.08519090238;-10082.201371455356;-30667.30864850386;3144.689279161606;-5233.79507467688;-13406.330455104167;-39416.04964924451;-31554.270571979356;
-4176.959893341052;-117366.93142258305;5523.384275839839;16171.8670930704;-68798.98235785752;20317.31102672947;-16041.332905451407;-65942.78704438056;-120118.14059235342;-11591.860543711251;-30604.76846751791;607.9003939509862;-5701.594734382002;-13115.087224851517;-39342.7359274311;-32340.31436923914;
-3863.8566570111107;-117671.0716093864;5519.182147882241;15821.347036522275;-69042.34815148689;19643.763559313247;-16435.997657298765;-66051.52828115562;-117861.59787912344;-10174.178799888945;-30658.144433277183;3031.4776934954757;-5217.880632624702;-13398.552048033722;-39389.40636985378;-31527.694347821995;
-4138.023154499907;-117912.42574601481;5530.71564802118;16136.104301941908;-69286.42920093884;19969.741400449446;-16071.328946510428;-66204.23539927429;-119897.61828155737;-11472.79280099783;-30622.135772959686;765.2119714274373;-5704.522812905648;-13118.507041753179;-39360.68437822871;-32331.664244134936;
-3917.2549745148394;-117115.72016664984;5511.426092556249;15846.85037694578;-68536.10349131864;20005.05715668883;-16404.05701447213;-65778.68053658969;-118109.21050419933;-10311.150289911067;-30647.43794768309;2851.3896884190667;-5205.788338874381;-13387.21971359488;-39360.66202648426;-31533.70696708047;
-4087.128232375173;-118438.47405177046;5543.076162704964;16073.027679089033;-69748.30564836331;19625.613942815537;-16099.067461379465;-66448.94229757099;-119604.76572570392;-11310.653246719034;-30643.92872380361;997.9606864405497;-5689.1001092314855;-13140.367047830468;-39395.1507681788;-32311.14534272496;
-3958.6727569905233;-116623.64651246626;5519.204499626697;15896.806525803391;-68088.04042196755;20353.252631813604;-16361.745162218234;-65555.54307169236;-118414.80355439229;-10491.484164176485;-30618.335976402283;2599.262010963203;-5208.381141231196;-13360.777599904251;-39330.30835751395;-31565.49114769592;
-4043.7881998763323;-118912.28633073406;5539.276366147562;16009.83929751388;-70167.02087724458;19293.064688809478;-16161.607642365414;-66674.20317819157;-119279.5031403903;-11132.398084687959;-30660.916049589643;1284.8900300133264;-5658.232350138706;-13159.254271895203;-39416.04964924451;-32264.497252046738;
-4027.9855165464305;-116208.75343188686;5495.109319103875;15932.837537865345;-67703.43395512509;20646.61927778951;-16325.825908878554;-65344.98963892337;-118748.11276770983;-10689.9229514507;-30609.216464664518;2283.11893738734;-5247.809618450358;-13342.49387293981;-39318.79720911947;-31640.548305576838;
-3982.320902624238;-119357.98011517289;5534.917775978777;15929.44007270814;-70556.20945170039;18975.245234399466;-16202.667796929813;-66881.62736673682;-118933.90046762234;-10922.090521107975;-30685.011230112465;1567.0137485282123;-5637.802855706555;-13201.722586360287;-39451.29835025053;-32205.354536217994;
-4075.2594560694047;-115892.99033796672;5497.411548782772;15984.157143134731;-67414.64941676252;20918.640007810594;-16246.991306184687;-65203.21252384336;-119136.38492064297;-10922.805776930545;-30583.310792840817;1919.0760754437538;-5295.396482395707;-13299.466764863344;-39287.325952926396;-31710.196341299576;
-3930.1519310655513;-119649.37980763672;5542.047982460021;15862.094266664299;-70801.74336454194;18754.499406158855;-16255.060285933054;-67013.30149332303;-118589.79536173289;-10718.890812264779;-30700.83626518682;1913.5775463077482;-5576.827296832478;-13235.42901699889;-39464.21765854569;-32110.29256704957;
-4131.742314307966;-115669.29407945802;5497.188031338219;16019.808175540946;-67200.0056147582;21126.645341711683;-16210.11092783343;-65091.63261552246;-119471.52697700585;-11129.20178523085;-30564.982362387465;1590.4160249729186;-5334.310869492397;-13261.960537667339;-39267.14232768325;-31798.86571155378;
-3881.425128152982;-119811.69817587116;5539.432828358749;15788.020585539412;-70937.53021210793;18595.31028214816;-16319.098033797507;-67088.3362994595;-118236.01195049428;-10504.135251538188;-30696.857654673775;2256.319195785427;-5510.107339633387;-13273.874017462018;-39471.034940604564;-32000.634908751836;
-4169.852038604265;-115622.33306435742;5498.104452860886;16058.387286470806;-67161.4488555728;21229.463366206095;-16146.900194513822;-65095.70063301333;-119777.67882081018;-11328.847566705654;-30548.777347657367;1258.1126401558686;-5388.871477707801;-13219.067540057606;-39246.846943717836;-31889.680849275694;
-3854.33481387315;-119863.53187126303;5532.973174211165;15728.229669121465;-70975.9528608266;18510.440708451355;-16368.964775677297;-67108.31875900255;-117974.04950547809;-10345.884900794614;-30699.65162273069;2546.467190559768;-5438.872330054322;-13314.643599348497;-39472.68896969425;-31887.26686087452;
-4213.572050758845;-115694.64095767033;5490.8177841684565;16069.674917420736;-67219.13870801196;21255.72666594108;-16099.313330568473;-65116.912438501415;-120043.2846001726;-11491.143583195637;-30549.067920335285;958.8898371326729;-5448.818856336935;-13195.151173490427;-39255.27355137748;-31995.449304038204;
-3837.95098518741;-119743.50300353802;5526.737037508135;15670.852741104693;-70853.06296981132;18536.65930469743;-16407.275665673693;-67029.9758946867;-117761.28325000803;-10192.373119875565;-30714.47082930456;2799.846565705129;-5378.589675258359;-13353.200358533903;-39475.46058600672;-31787.555728859395;
-4229.0841614108285;-115886.37422160796;5499.602019739392;16085.701118195191;-67386.08388734865;21202.596569370817;-16059.348411482384;-65211.214448358354;-120211.10149754304;-11591.681729755608;-30552.733606425954;740.3121281042252;-5510.800243711501;-13168.262024910693;-39258.805127001426;-32092.522930207604;
-3817.94617389991;-119533.97775101397;5528.927508464755;15644.790607069805;-70652.92544995851;18627.027407530237;-16440.40095095646;-66934.98098075164;-117624.80349836392;-10094.450127416865;-30698.98107039703;2990.953980798004;-5315.334238449841;-13370.969995375872;-39458.85323987642;-31688.045762544367;
-4251.637071566233;-116215.36954824562;5505.927563420244;16088.986824630121;-67675.4719228115;21042.468672092997;-16046.071475275932;-65368.77189502381;-120332.15854551298;-11679.032347086948;-30550.118452324685;566.8849428754977;-5565.29379669354;-13134.22031810526;-39268.014045717006;-32173.74916955819;
-3824.1152553695747;-119184.79879913316;5526.4464648302155;15622.930600992513;-70328.08754778953;18807.160116095558;-16461.366887255535;-66770.04745841592;-117572.83569250534;-10042.214100624813;-30690.308593548372;3104.9031740311593;-5263.634653524716;-13391.824172952674;-39447.52090543758;-31612.228645351966;
-4257.359118146792;-116631.02258813652;5505.413473297772;16070.144304054298;-68047.82963369247;20822.147526997036;-16037.533108894004;-65573.02213585642;-120340.0040078168;-11705.228591588568;-30572.492548524446;492.364226861504;-5612.455977494237;-13120.429291776336;-39286.29777268145;-32244.738309948247;
-3842.5107410562923;-118699.14009560825;5516.94697343671;15617.029740456313;-69883.60075755129;19080.812523461882;-16460.7857418997;-66521.80898449529;-117586.35849790079;-10036.514405788708;-30695.024811628442;3147.2820815184214;-5218.46177798054;-13416.209926153413;-39435.07098377597;-31559.769101115362;
-4224.88203345323;-117111.36157648107;5508.721531477157;16038.360123438852;-68475.50791210031;20542.63896258342;-16030.380550668306;-65797.8359815879;-120225.92070411691;-11651.942032807117;-30597.660612781125;508.524538102691;-5640.283899341095;-13117.322399297047;-39315.26563349553;-32299.567139097115;
-3866.292997156739;-118172.62240321904;5515.427054813749;15632.675961575027;-69400.60191161656;19402.521181407115;-16438.210479999838;-66260.94177495739;-117705.26977840303;-10096.104156506557;-30683.893642889696;3087.982903478492;-5182.386062429674;-13413.550068563232;-39408.6512218298;-31527.80610654427;
-4198.931658140619;-117620.93664657316;5523.406627584294;15999.602198553348;-68921.04523432795;20233.71550246662;-16026.334884921896;-66022.582772086;-120046.8832310299;-11558.601147961754;-30616.324319401305;604.324114838137;-5657.427687338315;-13114.416672517858;-39339.62903495181;-32323.327043453104;
-3907.420206954504;-117602.6529196087;5512.811900712479;15648.38923792711;-68870.44088488113;19759.85852001411;-16402.850020271544;-65967.6198324704;-117883.21201601172;-10184.840581994127;-30660.625476911722;2961.7402507949178;-5167.186876200066;-13399.200248622925;-39376.15178539178;-31510.885835991605;
