Año;Mes;Dia; Hora
2020;09;27;19-39-53
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
31017.448725396243;33482.64497311652;44573.69233056216;37374.75423511914;41479.89797352529;75410.53896075953;-4869.05930865518;72195.73225924162;-66494.56220800427;43640.10466815289;-187500.02235174447;29107.983900068273;-17679.715774025415;-79761.39542596287;-157410.68511136595;15018.11474777636;
30913.982500312628;33431.5935887806;44465.06285250936;37245.51644867855;42715.61416573694;76794.13429428749;-5001.962781186436;72549.00158035774;-66621.78833744387;43731.50095123064;-187500.02235174447;29330.026129487294;-17800.90693246209;-79832.51867681964;-157509.70333930294;15132.712141598719;
31013.537170116568;33463.66834207396;44578.63206608678;37367.2216972377;41482.960162515665;75406.35918454638;-4893.132137433546;72185.80808470346;-66381.55178803824;43671.7100348127;-187500.02235174447;29224.727061358342;-17680.02869844779;-79721.18463768777;-157344.50159603378;15018.047692542994;
30873.68230505971;33395.09319008508;44424.740305511994;37213.240529685085;42683.785281632576;76757.92446826989;-5037.814979292748;72532.75186213874;-66758.37984781025;43711.384381220865;-187500.02235174447;29192.87582550953;-17792.882656202633;-79894.76828512768;-157606.88872419464;15084.65589101981;
31027.015272023116;33473.88308929004;44584.84585104536;37378.12934853189;41544.00277662311;75465.45719688621;-4879.452869826898;72201.05197442198;-66239.6852659804;43685.88104079736;-187500.02235174447;29334.85410628964;-17713.1316319861;-79646.32864550695;-157248.43379836486;15014.896096574796;
30883.762941809055;33408.19131233589;44438.64309056319;37228.484419403605;42605.57652778346;76683.850787145;-5017.899574983069;72512.54588515114;-66876.84409342338;43692.31834320049;-187500.02235174447;29074.143358962938;-17759.287984286308;-79951.80993697762;-157690.68541415757;15086.824010231974;
31020.89089404236;33472.474929389355;44570.96541773861;37359.19742097824;41648.94421684077;75576.94769822928;-4895.68023630145;72225.21421017816;-66122.6068285235;43705.55057591803;-187500.02235174447;29460.4038548951;-17759.42209475304;-79592.30447915847;-157172.05788756107;15036.219660785158;
30892.45777040217;33417.936672918404;44444.90157901068;37232.48538166111;42489.302753126954;76560.2232885627;-5006.4331300774975;72469.94346021932;-66964.84291134392;43664.803345776;-187500.02235174447;28970.49831992368;-17733.69523688498;-79997.38514392199;-157755.19254865558;15079.403231072813;
31021.829667309485;33469.14451946551;44571.36774913881;37352.55895287501;41752.70101460231;75694.24965313074;-4906.92316376247;72246.38131217734;-66056.71388586925;43721.46501797021;-187500.02235174447;29549.632018760687;-17782.489095030916;-79577.37351386232;-157139.5808028675;15053.251690060102;
30888.881491289318;33405.12912334551;44464.884038553726;37239.14620150879;42349.11261190326;76406.80091462146;-5002.745092242371;72434.2477243242;-67043.25283089315;43655.77324101606;-187500.02235174447;28872.105940831418;-17693.79737303226;-80047.9894933688;-157818.6938546531;15057.4538180177;
31000.304937399025;33451.5984000681;44557.12968792077;37333.47056311018;41912.404228735475;75861.53010863425;-4931.152454752023;72293.78936216705;-65996.09595490646;43751.595169495966;-187500.02235174447;29630.590037177808;-17792.122696891154;-79548.67387398171;-157098.6771105143;15062.840588431429;
30910.719145622155;33425.15628637747;44480.463204439075;37263.576658198435;42194.23737457245;76228.56810433484;-4971.944388382958;72384.15746499985;-67054.04872346505;43640.88697920883;-187500.02235174447;28812.56089360248;-17663.644869762047;-80047.56481022415;-157822.98538958855;15049.206024313693;
30994.269966396092;33458.39333038251;44542.69046100265;37324.08283043895;42063.25615206434;76027.58121819273;-4934.438161186953;72330.35681609593;-65991.35738508194;43755.59613175346;-187500.02235174447;29683.02722966996;-17823.19162168403;-79558.26277235303;-157102.45455532725;15095.138859169349;
30917.91640733676;33427.1902951229;44490.745006888515;37276.85359440489;42034.55651218373;76046.91547714657;-4957.438106231464;72337.41996734381;-67062.0729997245;43618.17760684223;-187500.02235174447;28775.680515251224;-17652.24548008984;-80065.35679881058;-157835.7035321836;15044.087474833426;
30971.918221940785;33446.56925756565;44515.264870555984;37304.547405785015;42235.945729726045;76211.78194424891;-4954.375917241087;72379.79887483107;-65998.66640551883;43762.16754462332;-187500.02235174447;29714.54318935194;-17857.76977035639;-79559.55917353144;-157108.31071237454;15102.716100539697;
30930.947474354205;33432.2417893698;44499.57394594836;37292.298649823504;41876.417920162436;75864.59229762462;-4935.712210620905;72290.25778654311;-67009.43464153227;43611.829711416925;-187500.02235174447;28771.143111126796;-17656.045276647244;-80038.82527814213;-157800.23131373303;15028.932992092728;
