Año;Mes;Dia; Hora
2020;09;27;19-40-35
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
30655.05989254235;33764.83574686477;44162.75550875134;37038.38283281122;41466.82220301893;75094.35118369474;-4417.755236358075;71320.34853939398;-68938.70311244763;42902.16182496093;-187500.02235174447;28807.710565055677;-17814.943827980023;-81960.96354257627;-156717.11048091776;14988.543389861989;
30532.12529803816;33706.318879880775;44089.41943519347;36930.78153500337;42276.8270703348;75899.39396374155;-4518.673362573786;71538.97095191132;-69116.75710877862;42900.55249936015;-187500.02235174447;28791.46084683667;-17870.465561207006;-82184.1457109625;-156812.88770590874;15049.228376058147;
30532.885257349644;33712.51031309489;44095.76733061878;36943.477325853986;41792.39771275494;75425.69344350022;-4489.526687804066;71329.31158892055;-68999.41045038826;42838.638167218945;-187500.02235174447;28670.515557589002;-17867.44807570554;-82167.82893751013;-156698.13384987522;14982.262549670048;
30570.547946756837;33742.4169471761;44138.88384567307;36983.46459668453;41632.694498621764;75259.73174091957;-4444.979661104639;71292.18534138029;-68910.45050745613;42821.583786199546;-187500.02235174447;28677.265784414507;-17863.938851826057;-82118.47628575281;-156628.10583449673;14978.552160090467;
30561.607248974713;33734.05739474981;44108.73134240286;36939.632825807676;42576.92159139176;76170.61003096224;-4513.957144493716;71566.66476329145;-68110.23570421168;43056.835896591656;-187500.02235174447;29573.95071672806;-18061.997659444532;-81732.99810087659;-156091.77572629164;15109.51103085411;
30618.604197335746;33770.848366123246;44180.7263112934;37025.70939370506;41365.07706225837;74985.6993538975;-4404.4783001516225;71211.36143342989;-68701.59580726574;42861.77222273019;-187500.02235174447;28819.31112042798;-17842.59293587124;-82034.74665102323;-156493.34716717567;14981.927273503217;
30531.499449193416;33717.67356606407;44075.404891419996;36906.619299247184;42662.461717422215;76268.46596818758;-4533.604327869932;71596.16906597246;-68261.22173800728;43040.09443999463;-187500.02235174447;29483.292041217333;-18066.110380424307;-81824.26027348761;-156202.34980611203;15102.22436216168;
30505.929053536544;33704.46368509098;44047.442859106406;36884.7592931699;42720.57625300602;76331.38612882927;-4546.903615820839;71609.49070566782;-68398.8414286186;43005.00220119979;-187500.02235174447;29373.254403263858;-18078.046211963443;-81891.78489348709;-156291.13093508853;15092.121373667882;
30633.043424253876;33776.41395049261;44191.61161084314;37027.31871930584;41273.32315126934;74881.62963171359;-4388.027416232517;71180.87365399285;-68375.08152426261;42876.166746159404;-187500.02235174447;29034.200791621304;-17898.606407476236;-81868.49437576465;-156264.9793940758;14983.536599104;
30506.018460514362;33707.9058537371;44052.2484841643;36890.57074672827;42672.00591230463;76307.67092796219;-4541.270976218102;71606.6073306331;-68692.34218506125;42966.93718039241;-187500.02235174447;29122.646644430955;-17992.7966586109;-82045.00610172821;-156486.75340256136;15096.949350470228;
